Node 0 MemTotal,Node 0 MemFree,Node 0 MemUsed,Node 0 SwapCached,Node 0 Active,Node 0 Inactive,Node 0 Active(anon),Node 0 Inactive(anon),Node 0 Active(file),Node 0 Inactive(file),Node 0 Unevictable,Node 0 Mlocked,Node 0 Dirty,Node 0 Writeback,Node 0 FilePages,Node 0 Mapped,Node 0 AnonPages,Node 0 Shmem,Node 0 KernelStack,Node 0 PageTables,Node 0 NFS_Unstable,Node 0 Bounce,Node 0 WritebackTmp,Node 0 KReclaimable,Node 0 Slab,Node 0 SReclaimable,Node 0 SUnreclaim,Node 0 AnonHugePages,Node 0 ShmemHugePages,Node 0 ShmemPmdMapped,Node 0 FileHugePages,Node 0 FilePmdMapped,Node 0 HugePages_Total,Node 0 HugePages_Free,Node 0 HugePages_Surp,timestamp
7768248,6254888,1513360,0,186312,525556,3680,50884,182632,474672,20724,17652,24,0,680160,88728,52444,15828,6480,7132,0,0,0,69816,163920,69816,94104,0,0,0,0,0,0,0,0,"2024-08-17 09:41:42,118"
7768248,73292,7694956,23504,11348,6910252,8492,6909240,2856,1012,20724,17652,4,0,49232,19772,6893368,14832,6480,23632,0,0,0,38076,132100,38076,94024,0,0,0,0,0,0,0,0,"2024-08-17 09:41:52,120"
7768248,72568,7695680,23540,11976,6910332,8492,6909300,3484,1032,20724,17652,0,0,49916,19848,6893416,14832,6480,23632,0,0,0,38076,132100,38076,94024,0,0,0,0,0,0,0,0,"2024-08-17 09:42:02,123"
7768248,72632,7695616,23540,11976,6910332,8492,6909300,3484,1032,20724,17652,0,0,49916,19848,6893416,14832,6480,23632,0,0,0,38076,132100,38076,94024,0,0,0,0,0,0,0,0,"2024-08-17 09:42:12,124"
7768248,72664,7695584,23540,11980,6910328,8496,6909296,3484,1032,20724,17652,0,0,49916,19848,6893416,14832,6480,23632,0,0,0,38076,132100,38076,94024,0,0,0,0,0,0,0,0,"2024-08-17 09:42:22,125"
7768248,72664,7695584,23540,11980,6910328,8496,6909296,3484,1032,20724,17652,0,0,49916,19848,6893420,14832,6480,23632,0,0,0,38076,132100,38076,94024,0,0,0,0,0,0,0,0,"2024-08-17 09:42:32,126"
7768248,59528,7708720,24256,21752,6911272,8496,6910140,13256,1132,20724,17652,0,0,60676,22312,6893736,14856,6504,23656,0,0,0,38076,132104,38076,94028,0,0,0,0,0,0,0,0,"2024-08-17 09:42:42,128"
7768248,58116,7710132,23872,22284,6911468,8484,6900596,13800,10872,20724,17652,0,0,70604,22220,6884620,14856,6504,23656,0,0,0,38052,132080,38052,94028,0,0,0,0,0,0,0,0,"2024-08-17 09:42:52,129"
7768248,58140,7710108,23872,22284,6911164,8484,6900276,13800,10888,20724,17652,0,0,70612,22220,6884240,14856,6504,23656,0,0,0,37884,131912,37884,94028,0,0,0,0,0,0,0,0,"2024-08-17 09:43:02,130"
7768248,54404,7713844,23872,22608,6914944,8484,6900296,14124,14648,20724,17652,0,0,74744,22344,6884260,14856,6504,23656,0,0,0,37576,131620,37576,94044,0,0,0,0,0,0,0,0,"2024-08-17 09:43:12,133"
7768248,54436,7713812,23872,22656,6914948,8484,6900300,14172,14648,20724,17652,0,0,74744,22344,6884264,14856,6504,23656,0,0,0,37576,131620,37576,94044,0,0,0,0,0,0,0,0,"2024-08-17 09:43:22,134"
7768248,53192,7715056,23872,22676,6915940,8484,6900300,14192,15640,20724,17652,0,0,75756,22344,6884264,14856,6504,23656,0,0,0,37576,131604,37576,94028,0,0,0,0,0,0,0,0,"2024-08-17 09:43:32,135"
7768248,52936,7715312,23872,22780,6915832,8516,6900236,14264,15596,20724,17652,0,0,75784,22356,6884264,14856,6504,23656,0,0,0,37576,131608,37576,94032,0,0,0,0,0,0,0,0,"2024-08-17 09:43:42,137"
7768248,62092,7706156,24220,23356,6907588,8520,6891160,14836,16428,20724,17652,0,0,77536,22232,6874844,14856,6504,23656,0,0,0,36776,130808,36776,94032,0,0,0,0,0,0,0,0,"2024-08-17 09:43:52,138"
7768248,6921168,847080,860,24432,63432,8328,39296,16104,24136,20724,17652,180,0,63148,27220,45900,14856,6504,7156,0,0,0,36676,130608,36676,93932,0,0,0,0,0,0,0,0,"2024-08-17 09:44:02,722"
7768248,6915776,852472,876,24612,66308,8336,39984,16276,26324,20724,17652,212,0,65464,29224,46576,14856,6504,7452,0,0,0,36628,130184,36628,93556,0,0,0,0,0,0,0,0,"2024-08-17 09:44:12,961"
7768248,6918104,850144,876,24664,66188,8328,39700,16336,26488,20724,17652,120,0,65588,29292,46232,14856,6504,7156,0,0,0,36556,129876,36556,93320,0,0,0,0,0,0,0,0,"2024-08-17 09:44:22,963"
7768248,6917852,850396,876,24664,66192,8328,39704,16336,26488,20724,17652,4,0,65600,29292,46252,14856,6504,7156,0,0,0,36560,129864,36560,93304,0,0,0,0,0,0,0,0,"2024-08-17 09:44:32,964"
7768248,6916624,851624,876,24684,65820,8348,39320,16336,26500,20724,17652,0,0,65624,29292,45876,14872,6504,7156,0,0,0,36560,129848,36560,93288,0,0,0,0,0,0,0,0,"2024-08-17 09:44:42,965"
7768248,6917500,850748,876,24684,65852,8348,39348,16336,26504,20724,17652,8,0,65636,29296,45916,14872,6504,7156,0,0,0,36568,129864,36568,93296,0,0,0,0,0,0,0,0,"2024-08-17 09:44:52,967"
7768248,65880,7702368,888,28128,6909692,8344,6841344,19784,68348,20724,17652,216,0,110916,32512,6847712,14872,6984,8440,0,0,0,36572,129944,36572,93372,40960,0,0,0,0,0,0,0,"2024-08-17 09:45:02,968"
7768248,61960,7706288,1036,80420,6860076,60516,6796408,19904,63668,20724,17652,24,0,106540,33444,6855448,14872,6968,8308,0,0,0,36572,129920,36572,93348,40960,0,0,0,0,0,0,0,"2024-08-17 09:45:12,970"
7768248,60256,7707992,1148,80992,6862040,60636,6798152,20356,63888,20724,17652,0,0,107184,33928,6856948,14768,6984,8448,0,0,0,36556,130008,36556,93452,40960,0,0,0,0,0,0,0,"2024-08-17 09:45:22,972"
7768248,62712,7705536,1184,80656,6859060,60956,6799468,19700,59592,20724,17652,20,0,102204,33916,6858648,14672,6984,8448,0,0,0,36556,130040,36556,93484,40960,0,0,0,0,0,0,0,"2024-08-17 09:45:32,973"
7768248,59856,7708392,1096,80572,6863396,61084,6806672,19488,56724,20724,17652,68,0,98992,34268,6866076,14660,6456,8464,0,0,0,36540,129924,36540,93384,40960,0,0,0,0,0,0,0,"2024-08-17 09:45:42,975"
7768248,58196,7710052,1096,80572,6865000,61084,6808268,19488,56732,20724,17652,28,0,99008,34268,6867680,14660,6456,8464,0,0,0,36540,129924,36540,93384,40960,0,0,0,0,0,0,0,"2024-08-17 09:45:52,977"
7768248,57948,7710300,1096,80580,6865020,61084,6808284,19496,56736,20724,17652,0,0,99012,34268,6867696,14660,6440,8464,0,0,0,36540,129924,36540,93384,40960,0,0,0,0,0,0,0,"2024-08-17 09:46:02,979"
7768248,57948,7710300,1096,80580,6865040,61084,6808296,19496,56744,20724,17652,12,0,99020,34268,6867708,14660,6424,8464,0,0,0,36540,129924,36540,93384,40960,0,0,0,0,0,0,0,"2024-08-17 09:46:12,981"
7768248,57724,7710524,1096,80580,6865052,61084,6808304,19496,56748,20724,17652,16,0,99024,34268,6867720,14660,6424,8464,0,0,0,36540,129924,36540,93384,40960,0,0,0,0,0,0,0,"2024-08-17 09:46:22,982"
7768248,57680,7710568,1096,80580,6865080,61084,6808324,19496,56756,20724,17652,24,0,99032,34268,6867736,14660,6424,8464,0,0,0,36540,129924,36540,93384,40960,0,0,0,0,0,0,0,"2024-08-17 09:46:32,984"
7768248,62980,7705268,1128,78720,6861272,61244,6810200,17476,51072,20724,17652,0,0,91172,34100,6869920,14472,6424,8464,0,0,0,36544,129928,36544,93384,40960,0,0,0,0,0,0,0,"2024-08-17 09:46:42,986"
7768248,59960,7708288,1128,78720,6864792,61244,6813712,17476,51080,20724,17652,12,0,91180,34100,6873432,14472,6424,8464,0,0,0,36544,129928,36544,93384,40960,0,0,0,0,0,0,0,"2024-08-17 09:46:52,988"
7768248,59960,7708288,1128,78720,6864796,61244,6813712,17476,51084,20724,17652,16,0,91184,34100,6873432,14472,6424,8464,0,0,0,36544,129928,36544,93384,40960,0,0,0,0,0,0,0,"2024-08-17 09:47:02,990"
7768248,59708,7708540,1128,78720,6864880,61244,6813788,17476,51092,20724,17652,24,0,91192,34100,6873596,14472,6424,8464,0,0,0,36544,129928,36544,93384,40960,0,0,0,0,0,0,0,"2024-08-17 09:47:12,992"
7768248,59708,7708540,1128,78720,6864972,61244,6813876,17476,51096,20724,17652,0,0,91196,34100,6873608,14472,6424,8464,0,0,0,36544,129928,36544,93384,40960,0,0,0,0,0,0,0,"2024-08-17 09:47:22,993"
7768248,58984,7709264,1128,78720,6865008,61244,6813904,17476,51104,20724,17652,12,0,91204,34100,6873628,14472,6424,8464,0,0,0,36544,129928,36544,93384,40960,0,0,0,0,0,0,0,"2024-08-17 09:47:32,995"
7768248,59592,7708656,1128,79376,6864396,61260,6813928,18116,50468,20724,17652,16,0,91224,34100,6873660,14488,6424,8464,0,0,0,36544,129928,36544,93384,40960,0,0,0,0,0,0,0,"2024-08-17 09:47:42,997"
7768248,59592,7708656,1128,79376,6864432,61260,6813956,18116,50476,20724,17652,24,0,91232,34100,6873680,14488,6424,8464,0,0,0,36544,129936,36544,93392,40960,0,0,0,0,0,0,0,"2024-08-17 09:47:52,999"
