Node 1 MemTotal,Node 1 MemFree,Node 1 MemUsed,Node 1 SwapCached,Node 1 Active,Node 1 Inactive,Node 1 Active(anon),Node 1 Inactive(anon),Node 1 Active(file),Node 1 Inactive(file),Node 1 Unevictable,Node 1 Mlocked,Node 1 Dirty,Node 1 Writeback,Node 1 FilePages,Node 1 Mapped,Node 1 AnonPages,Node 1 Shmem,Node 1 KernelStack,Node 1 PageTables,Node 1 NFS_Unstable,Node 1 Bounce,Node 1 WritebackTmp,Node 1 KReclaimable,Node 1 Slab,Node 1 SReclaimable,Node 1 SUnreclaim,Node 1 AnonHugePages,Node 1 ShmemHugePages,Node 1 ShmemPmdMapped,Node 1 FileHugePages,Node 1 FilePmdMapped,Node 1 HugePages_Total,Node 1 HugePages_Free,Node 1 HugePages_Surp,timestamp
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-08-17 09:41:42,118"
0,90704,-90704,240,5976,1216,4,544,5972,672,0,0,0,0,6444,4448,512,4,16,344,0,0,0,2576,2872,2576,296,0,0,0,0,0,0,0,0,"2024-08-17 09:41:52,120"
0,-9355728,9355728,260,6148,9427884,4,9375632,6144,52252,0,0,0,0,58212,5204,9375612,4,16,18536,0,0,0,2688,2952,2688,264,0,0,0,0,0,0,0,0,"2024-08-17 09:42:02,123"
0,-28583324,28583324,264,8140,28616432,4,28564180,8136,52252,0,0,0,0,60240,6760,28564168,4,16,56020,0,0,0,2688,2960,2688,272,0,0,0,0,0,0,0,0,"2024-08-17 09:42:12,124"
0,-47788216,47788216,264,8168,47783696,4,47731444,8164,52252,0,0,0,0,60248,6760,47731408,4,16,93584,0,0,0,2688,2968,2688,280,0,0,0,0,0,0,0,0,"2024-08-17 09:42:22,125"
0,-55576244,55576244,264,103616,55458920,4,50889224,103612,4569696,0,0,0,0,4673212,6916,50889156,4,16,99932,0,0,0,13152,13560,13152,408,0,0,0,0,0,0,0,0,"2024-08-17 09:42:32,127"
0,-61208292,61208292,484,221528,60957568,8,50889484,221520,10068084,0,0,0,0,10289788,8864,50889564,4,72,99952,0,0,0,25888,26464,25888,576,0,0,0,0,0,0,0,0,"2024-08-17 09:42:42,128"
0,-64804596,64804596,740,354104,64408744,8,50889968,354096,13518776,0,0,0,0,13873764,9140,50889916,4,72,99952,0,0,0,37584,38360,37584,776,0,0,0,0,0,0,0,0,"2024-08-17 09:42:52,129"
0,-64797060,64797060,744,479956,64263004,8,50888208,479948,13374796,0,0,0,0,13855136,9140,50888100,4,72,99952,0,0,0,49520,50472,49520,952,0,0,0,0,0,0,0,0,"2024-08-17 09:43:02,130"
0,-64777788,64777788,744,602160,64108532,8,50888208,602152,13220324,0,0,0,0,13823348,9144,50888100,4,72,99952,0,0,0,61760,62888,61760,1128,0,0,0,0,0,0,0,0,"2024-08-17 09:43:12,133"
0,-64743108,64743108,744,724584,63937776,8,50888220,724576,13049556,0,0,0,0,13774808,-10320,50888112,4,72,99952,0,0,0,74436,75812,74436,1376,0,0,0,0,0,0,0,0,"2024-08-17 09:43:22,134"
0,-64786432,64786432,716,835348,63857324,8,50887988,835340,12969336,0,0,0,0,13805208,-10320,50887928,-4,72,99952,0,0,0,86556,88100,86556,1544,0,0,0,0,0,0,0,0,"2024-08-17 09:43:32,136"
0,-64824852,64824852,716,949832,63768952,12,50888024,949820,12880928,0,0,0,0,13831224,-10320,50887944,-4,72,99952,0,0,0,99572,101356,99572,1784,0,0,0,0,0,0,0,0,"2024-08-17 09:43:42,137"
0,-64761304,64761304,716,1056204,63586588,12,50888052,1056192,12698536,0,0,0,0,13755068,-11380,50887960,-4,72,99952,0,0,0,111104,113080,111104,1976,0,0,0,0,0,0,0,0,"2024-08-17 09:43:52,138"
0,-64777780,64777780,688,1102308,63550172,24,50888668,1102284,12661504,0,0,4,0,13764048,-10900,50888664,0,104,100292,0,0,0,115168,117220,115168,2052,0,0,0,0,0,0,0,0,"2024-08-17 09:44:02,722"
0,-64772356,64772356,688,1102748,63549756,8,50888104,1102740,12661652,0,0,40,0,13764572,-10468,50888072,0,104,99992,0,0,0,114748,111352,114748,-3396,0,0,0,0,0,0,0,0,"2024-08-17 09:44:12,962"
0,-64769468,64769468,688,1102744,63549492,4,50887832,1102740,12661660,0,0,32,0,13764580,-11560,50887728,0,-136,99952,0,0,0,114664,109640,114664,-5024,0,0,0,0,0,0,0,0,"2024-08-17 09:44:22,963"
0,-64768952,64768952,688,1102744,63549492,4,50887832,1102740,12661660,0,0,32,0,13764580,-11560,50887728,0,-136,99952,0,0,0,114656,109632,114656,-5024,0,0,0,0,0,0,0,0,"2024-08-17 09:44:32,964"
0,-64767396,64767396,688,1102728,63549064,-12,50887404,1102740,12661660,0,0,0,0,13764564,-11560,50887300,-16,-136,99952,0,0,0,114656,109612,114656,-5044,0,0,0,0,0,0,0,0,"2024-08-17 09:44:42,966"
0,-64766404,64766404,688,1102728,63549044,-12,50887384,1102740,12661660,0,0,16,0,13764564,-11560,50887280,-16,-136,99952,0,0,0,114656,109608,114656,-5048,0,0,0,0,0,0,0,0,"2024-08-17 09:44:52,967"
0,-58585848,58585848,688,1102748,57298052,-12,44636412,1102760,12661640,0,0,36,0,13764564,-11316,44636324,-16,-120,99952,0,0,0,114656,109588,114656,-5068,0,0,0,0,0,0,0,0,"2024-08-17 09:45:02,968"
0,-58577968,58577968,584,1102748,57288380,-12,44626740,1102760,12661640,0,0,24,0,13764460,-11152,44626636,-16,-120,99952,0,0,0,114656,109588,114656,-5068,0,0,0,0,0,0,0,0,"2024-08-17 09:45:12,970"
0,-58574904,58574904,584,1102748,57286740,-12,44625100,1102760,12661640,0,0,0,0,13764460,-10848,44624996,-16,-120,99952,0,0,0,114656,109560,114656,-5096,0,0,0,0,0,0,0,0,"2024-08-17 09:45:22,972"
0,-58567080,58567080,584,1102748,57285076,-12,44623436,1102760,12661640,0,0,16,0,13764460,-10844,44623332,-16,-168,99952,0,0,0,114656,109528,114656,-5128,0,0,0,0,0,0,0,0,"2024-08-17 09:45:32,974"
0,-58539580,58539580,584,1102748,57277420,-12,44615780,1102760,12661640,0,0,24,0,13764460,-10844,44615676,-16,-280,99952,0,0,0,114656,109428,114656,-5228,0,0,0,0,0,0,0,0,"2024-08-17 09:45:42,975"
0,-58538824,58538824,584,1102748,57275824,-12,44614184,1102760,12661640,0,0,16,0,13764460,-10844,44614080,-16,-296,99952,0,0,0,114656,109428,114656,-5228,0,0,0,0,0,0,0,0,"2024-08-17 09:45:52,977"
0,-58537220,58537220,584,1102748,57275824,-12,44614184,1102760,12661640,0,0,0,0,13764460,-10844,44614080,-16,-296,99952,0,0,0,114656,109428,114656,-5228,0,0,0,0,0,0,0,0,"2024-08-17 09:46:02,979"
0,-58535636,58535636,584,1102748,57275824,-12,44614184,1102760,12661640,0,0,16,0,13764460,-10844,44614080,-16,-296,99952,0,0,0,114656,109428,114656,-5228,0,0,0,0,0,0,0,0,"2024-08-17 09:46:12,981"
0,-58534848,58534848,584,1102748,57275824,-12,44614184,1102760,12661640,0,0,16,0,13764460,-10844,44614080,-16,-296,99952,0,0,0,114656,109428,114656,-5228,0,0,0,0,0,0,0,0,"2024-08-17 09:46:22,983"
0,-58534224,58534224,584,1102748,57275824,-12,44614184,1102760,12661640,0,0,16,0,13764460,-10844,44614080,-16,-296,99952,0,0,0,114656,109428,114656,-5228,0,0,0,0,0,0,0,0,"2024-08-17 09:46:32,985"
0,-58534444,58534444,584,1102764,57273116,4,44611476,1102760,12661640,0,0,0,0,13764476,-10844,44611372,0,-296,99952,0,0,0,114656,109428,114656,-5228,0,0,0,0,0,0,0,0,"2024-08-17 09:46:42,986"
0,-58534168,58534168,584,1102764,57269604,4,44607964,1102760,12661640,0,0,16,0,13764476,-10844,44607860,0,-296,99952,0,0,0,114656,109428,114656,-5228,0,0,0,0,0,0,0,0,"2024-08-17 09:46:52,988"
0,-58533380,58533380,584,1102764,57269604,4,44607964,1102760,12661640,0,0,16,0,13764476,-10844,44607860,0,-296,99952,0,0,0,114656,109428,114656,-5228,0,0,0,0,0,0,0,0,"2024-08-17 09:47:02,990"
0,-58532816,58532816,584,1102764,57269604,4,44607964,1102760,12661640,0,0,16,0,13764476,-10844,44607860,0,-296,99952,0,0,0,114656,109428,114656,-5228,0,0,0,0,0,0,0,0,"2024-08-17 09:47:12,992"
0,-58532564,58532564,584,1102764,57269604,4,44607964,1102760,12661640,0,0,0,0,13764476,-10844,44607860,0,-296,99952,0,0,0,114656,109428,114656,-5228,0,0,0,0,0,0,0,0,"2024-08-17 09:47:22,994"
0,-58532564,58532564,584,1102764,57269604,4,44607964,1102760,12661640,0,0,16,0,13764476,-10844,44607860,0,-296,99952,0,0,0,114656,109428,114656,-5228,0,0,0,0,0,0,0,0,"2024-08-17 09:47:32,996"
0,-58532564,58532564,584,1102748,57269604,-12,44607964,1102760,12661640,0,0,16,0,13764460,-10844,44607860,-16,-296,99952,0,0,0,114656,109428,114656,-5228,0,0,0,0,0,0,0,0,"2024-08-17 09:47:42,997"
0,-58532500,58532500,584,1102748,57269604,-12,44607964,1102760,12661640,0,0,16,0,13764460,-10844,44607860,-16,-296,99952,0,0,0,114656,109428,114656,-5228,0,0,0,0,0,0,0,0,"2024-08-17 09:47:52,999"
0,-58531492,58531492,584,1102748,57269604,-12,44607964,1102760,12661640,0,0,0,0,13764460,-10844,44607860,-16,-296,99952,0,0,0,114656,109428,114656,-5228,0,0,0,0,0,0,0,0,"2024-08-17 09:48:03,001"
0,-58530736,58530736,584,1102748,57269604,-12,44607964,1102760,12661640,0,0,16,0,13764460,-10844,44607860,-16,-296,99952,0,0,0,114656,109428,114656,-5228,0,0,0,0,0,0,0,0,"2024-08-17 09:48:13,003"
0,-58529728,58529728,584,1102748,57269604,-12,44607964,1102760,12661640,0,0,16,0,13764460,-10844,44607860,-16,-296,99952,0,0,0,114656,109428,114656,-5228,0,0,0,0,0,0,0,0,"2024-08-17 09:48:23,005"
0,-58528972,58528972,584,1102748,57269604,-12,44607964,1102760,12661640,0,0,16,0,13764460,-10844,44607860,-16,-296,99952,0,0,0,114656,109428,114656,-5228,0,0,0,0,0,0,0,0,"2024-08-17 09:48:33,007"
0,-58528216,58528216,584,1102748,57269468,-12,44607828,1102760,12661640,0,0,0,0,13764460,-10844,44607724,-16,-296,99952,0,0,0,114656,109428,114656,-5228,0,0,0,0,0,0,0,0,"2024-08-17 09:48:43,008"
0,-58527712,58527712,584,1102748,57269468,-12,44607828,1102760,12661640,0,0,16,0,13764460,-10844,44607724,-16,-296,99952,0,0,0,114656,109428,114656,-5228,0,0,0,0,0,0,0,0,"2024-08-17 09:48:53,010"
0,-58527712,58527712,584,1102748,57269468,-12,44607828,1102760,12661640,0,0,16,0,13764460,-10844,44607724,-16,-296,99952,0,0,0,114656,109428,114656,-5228,0,0,0,0,0,0,0,0,"2024-08-17 09:49:03,012"
0,-58527712,58527712,584,1102748,57269468,-12,44607828,1102760,12661640,0,0,16,0,13764460,-10844,44607724,-16,-296,99952,0,0,0,114656,109428,114656,-5228,0,0,0,0,0,0,0,0,"2024-08-17 09:49:13,014"
0,-58526956,58526956,584,1102748,57269468,-12,44607828,1102760,12661640,0,0,0,0,13764460,-10844,44607724,-16,-296,99952,0,0,0,114656,109428,114656,-5228,0,0,0,0,0,0,0,0,"2024-08-17 09:49:23,016"
0,-58526336,58526336,584,1102748,57269468,-12,44607828,1102760,12661640,0,0,16,0,13764460,-10844,44607724,-16,-328,99952,0,0,0,114656,109428,114656,-5228,0,0,0,0,0,0,0,0,"2024-08-17 09:49:33,018"
0,-58525596,58525596,584,1102748,57269468,-12,44607828,1102760,12661640,0,0,16,0,13764460,-10844,44607724,-16,-328,99952,0,0,0,114656,109428,114656,-5228,0,0,0,0,0,0,0,0,"2024-08-17 09:49:43,019"
0,-58525596,58525596,584,1102748,57269468,-12,44607828,1102760,12661640,0,0,16,0,13764460,-10844,44607724,-16,-328,99952,0,0,0,114656,109428,114656,-5228,0,0,0,0,0,0,0,0,"2024-08-17 09:49:53,021"
0,-58525268,58525268,584,1102748,57269468,-12,44607828,1102760,12661640,0,0,0,0,13764460,-10844,44607724,-16,-328,99952,0,0,0,114656,109396,114656,-5260,0,0,0,0,0,0,0,0,"2024-08-17 09:50:03,023"
0,-58525268,58525268,584,1102748,57269468,-12,44607828,1102760,12661640,0,0,0,0,13764460,-10844,44607724,-16,-328,99952,0,0,0,114656,109396,114656,-5260,0,0,0,0,0,0,0,0,"2024-08-17 09:50:13,025"
0,-58525268,58525268,584,1102748,57269468,-12,44607828,1102760,12661640,0,0,0,0,13764460,-10844,44607724,-16,-328,99952,0,0,0,114656,109396,114656,-5260,0,0,0,0,0,0,0,0,"2024-08-17 09:50:23,027"
0,-58525268,58525268,584,1102748,57269468,-12,44607828,1102760,12661640,0,0,0,0,13764460,-10844,44607724,-16,-328,99952,0,0,0,114656,109396,114656,-5260,0,0,0,0,0,0,0,0,"2024-08-17 09:50:33,028"
0,-58525016,58525016,584,1102748,57269468,-12,44607828,1102760,12661640,0,0,0,0,13764460,-10844,44607724,-16,-328,99952,0,0,0,114656,109396,114656,-5260,0,0,0,0,0,0,0,0,"2024-08-17 09:50:43,030"
0,-58525016,58525016,584,1102748,57269468,-12,44607828,1102760,12661640,0,0,0,0,13764460,-10844,44607724,-16,-328,99952,0,0,0,114656,109396,114656,-5260,0,0,0,0,0,0,0,0,"2024-08-17 09:50:53,032"
0,-58524512,58524512,584,1102748,57269468,-12,44607828,1102760,12661640,0,0,0,0,13764460,-10844,44607724,-16,-328,99952,0,0,0,114656,109396,114656,-5260,0,0,0,0,0,0,0,0,"2024-08-17 09:51:03,034"
0,-58524512,58524512,584,1102748,57269468,-12,44607828,1102760,12661640,0,0,0,0,13764460,-10844,44607724,-16,-328,99952,0,0,0,114656,109396,114656,-5260,0,0,0,0,0,0,0,0,"2024-08-17 09:51:13,036"
0,-58524512,58524512,584,1102748,57269468,-12,44607828,1102760,12661640,0,0,0,0,13764460,-10844,44607724,-16,-328,99952,0,0,0,114656,109396,114656,-5260,0,0,0,0,0,0,0,0,"2024-08-17 09:51:23,038"
0,-58524260,58524260,584,1102748,57269468,-12,44607828,1102760,12661640,0,0,0,0,13764460,-10844,44607724,-16,-328,99952,0,0,0,114656,109396,114656,-5260,0,0,0,0,0,0,0,0,"2024-08-17 09:51:33,039"
0,-58523504,58523504,584,1102748,57269468,-12,44607828,1102760,12661640,0,0,0,0,13764460,-10844,44607724,-16,-328,99952,0,0,0,114656,109396,114656,-5260,0,0,0,0,0,0,0,0,"2024-08-17 09:51:43,041"
0,-58523268,58523268,584,1102748,57269468,-12,44607828,1102760,12661640,0,0,0,0,13764460,-10844,44607724,-16,-328,99952,0,0,0,114656,109396,114656,-5260,0,0,0,0,0,0,0,0,"2024-08-17 09:51:53,043"
0,-58523268,58523268,584,1102748,57269468,-12,44607828,1102760,12661640,0,0,0,0,13764460,-10844,44607724,-16,-328,99952,0,0,0,114656,109396,114656,-5260,0,0,0,0,0,0,0,0,"2024-08-17 09:52:03,045"
0,-58523016,58523016,584,1102748,57269468,-12,44607828,1102760,12661640,0,0,0,0,13764460,-10844,44607724,-16,-328,99952,0,0,0,114656,109396,114656,-5260,0,0,0,0,0,0,0,0,"2024-08-17 09:52:13,047"
0,-58523016,58523016,584,1102748,57269468,-12,44607828,1102760,12661640,0,0,0,0,13764460,-10844,44607724,-16,-328,99952,0,0,0,114656,109396,114656,-5260,0,0,0,0,0,0,0,0,"2024-08-17 09:52:23,049"
0,-58523016,58523016,584,1102748,57269468,-12,44607828,1102760,12661640,0,0,0,0,13764460,-10844,44607724,-16,-328,99952,0,0,0,114656,109396,114656,-5260,0,0,0,0,0,0,0,0,"2024-08-17 09:52:33,051"
0,-58522764,58522764,584,1102748,57269468,-12,44607828,1102760,12661640,0,0,0,0,13764460,-10844,44607724,-16,-328,99952,0,0,0,114656,109396,114656,-5260,0,0,0,0,0,0,0,0,"2024-08-17 09:52:43,052"
0,-58522764,58522764,584,1102748,57269468,-12,44607828,1102760,12661640,0,0,0,0,13764460,-10844,44607724,-16,-328,99952,0,0,0,114656,109396,114656,-5260,0,0,0,0,0,0,0,0,"2024-08-17 09:52:53,054"
0,-58522764,58522764,584,1102748,57269468,-12,44607828,1102760,12661640,0,0,0,0,13764460,-10844,44607724,-16,-328,99952,0,0,0,114656,109396,114656,-5260,0,0,0,0,0,0,0,0,"2024-08-17 09:53:03,056"
0,-58522764,58522764,584,1102748,57269468,-12,44607828,1102760,12661640,0,0,0,0,13764460,-10844,44607724,-16,-328,99952,0,0,0,114656,109396,114656,-5260,0,0,0,0,0,0,0,0,"2024-08-17 09:53:13,058"
0,-58522764,58522764,584,1102748,57269468,-12,44607828,1102760,12661640,0,0,0,0,13764460,-10844,44607724,-16,-328,99952,0,0,0,114656,109396,114656,-5260,0,0,0,0,0,0,0,0,"2024-08-17 09:53:23,060"
0,-58522764,58522764,584,1102748,57269468,-12,44607828,1102760,12661640,0,0,0,0,13764460,-10844,44607724,-16,-328,99952,0,0,0,114656,109396,114656,-5260,0,0,0,0,0,0,0,0,"2024-08-17 09:53:33,062"
0,-58522512,58522512,584,1102748,57269468,-12,44607828,1102760,12661640,0,0,0,0,13764460,-10844,44607724,-16,-328,99952,0,0,0,114656,109396,114656,-5260,0,0,0,0,0,0,0,0,"2024-08-17 09:53:43,063"
0,-58522260,58522260,584,1102748,57269468,-12,44607828,1102760,12661640,0,0,0,0,13764460,-10844,44607724,-16,-328,99952,0,0,0,114656,109396,114656,-5260,0,0,0,0,0,0,0,0,"2024-08-17 09:53:53,065"
0,-58522008,58522008,584,1102748,57269468,-12,44607828,1102760,12661640,0,0,0,0,13764460,-10844,44607724,-16,-328,99952,0,0,0,114656,109396,114656,-5260,0,0,0,0,0,0,0,0,"2024-08-17 09:54:03,067"
0,-58522008,58522008,584,1102748,57269468,-12,44607828,1102760,12661640,0,0,0,0,13764460,-10844,44607724,-16,-328,99952,0,0,0,114656,109396,114656,-5260,0,0,0,0,0,0,0,0,"2024-08-17 09:54:13,069"
0,-58522008,58522008,584,1102748,57269468,-12,44607828,1102760,12661640,0,0,0,0,13764460,-10844,44607724,-16,-328,99952,0,0,0,114656,109396,114656,-5260,0,0,0,0,0,0,0,0,"2024-08-17 09:54:23,071"
0,-58522008,58522008,584,1102748,57269468,-12,44607828,1102760,12661640,0,0,0,0,13764460,-10844,44607724,-16,-328,99952,0,0,0,114656,109396,114656,-5260,0,0,0,0,0,0,0,0,"2024-08-17 09:54:33,073"
0,-58521756,58521756,584,1102748,57269164,-12,44607524,1102760,12661640,0,0,0,0,13764460,-10844,44607420,-16,-328,99952,0,0,0,114656,109396,114656,-5260,0,0,0,0,0,0,0,0,"2024-08-17 09:54:43,075"
0,-58521756,58521756,584,1102748,57269164,-12,44607524,1102760,12661640,0,0,0,0,13764460,-10844,44607420,-16,-328,99952,0,0,0,114656,109396,114656,-5260,0,0,0,0,0,0,0,0,"2024-08-17 09:54:53,077"
0,-58521688,58521688,584,1102748,57269164,-12,44607524,1102760,12661640,0,0,20,0,13764460,-10844,44607420,-16,-328,99952,0,0,0,114656,109384,114656,-5272,0,0,0,0,0,0,0,0,"2024-08-17 09:55:03,078"
0,-58521584,58521584,584,1102748,57269164,-12,44607524,1102760,12661640,0,0,8,0,13764460,-10844,44607420,-16,-328,99952,0,0,0,114656,109384,114656,-5272,0,0,0,0,0,0,0,0,"2024-08-17 09:55:13,080"
0,-58521584,58521584,584,1102748,57269164,-12,44607524,1102760,12661640,0,0,0,0,13764460,-10844,44607420,-16,-328,99952,0,0,0,114656,109384,114656,-5272,0,0,0,0,0,0,0,0,"2024-08-17 09:55:23,082"
0,-58524104,58524104,584,1104084,57267980,-12,44606084,1104096,12661896,0,0,0,0,13766052,-10648,44605980,-16,-328,99952,0,0,0,114672,109400,114672,-5272,0,0,0,0,0,0,0,0,"2024-08-17 09:55:33,084"
0,-58523852,58523852,584,1104084,57266772,-12,44604876,1104096,12661896,0,0,0,0,13766052,-10648,44604772,-16,-328,99952,0,0,0,114672,109400,114672,-5272,0,0,0,0,0,0,0,0,"2024-08-17 09:55:43,086"
0,-58523656,58523656,584,1104084,57265560,-12,44603664,1104096,12661896,0,0,0,0,13766052,-10648,44603560,-16,-328,99952,0,0,0,114672,109400,114672,-5272,0,0,0,0,0,0,0,0,"2024-08-17 09:55:53,088"
0,-58523656,58523656,584,1104084,57264296,-12,44602400,1104096,12661896,0,0,0,0,13766052,-10648,44602296,-16,-328,99952,0,0,0,114672,109400,114672,-5272,0,0,0,0,0,0,0,0,"2024-08-17 09:56:03,090"
0,-58523056,58523056,584,1104084,57263200,-12,44601304,1104096,12661896,0,0,4,0,13766052,-10648,44601200,-16,-312,99952,0,0,0,114672,109400,114672,-5272,0,0,0,0,0,0,0,0,"2024-08-17 09:56:13,092"
0,-58521600,58521600,584,1104084,57263200,-12,44601304,1104096,12661896,0,0,0,0,13766052,-10648,44601200,-16,-312,99952,0,0,0,114672,109400,114672,-5272,0,0,0,0,0,0,0,0,"2024-08-17 09:56:23,093"
0,-58521348,58521348,584,1104084,57263200,-12,44601304,1104096,12661896,0,0,0,0,13766052,-10648,44601200,-16,-312,99952,0,0,0,114672,109400,114672,-5272,0,0,0,0,0,0,0,0,"2024-08-17 09:56:33,095"
0,-58520700,58520700,584,1104084,57263048,-12,44601152,1104096,12661896,0,0,0,0,13766052,-10648,44601048,-16,-312,99952,0,0,0,114672,109400,114672,-5272,0,0,0,0,0,0,0,0,"2024-08-17 09:56:43,097"
0,-58520444,58520444,584,1104084,57262972,-12,44601076,1104096,12661896,0,0,0,0,13766052,-10648,44600972,-16,-312,99952,0,0,0,114672,109400,114672,-5272,0,0,0,0,0,0,0,0,"2024-08-17 09:56:53,100"
0,-58520444,58520444,584,1104084,57262972,-12,44601076,1104096,12661896,0,0,0,0,13766052,-10648,44600972,-16,-312,99952,0,0,0,114672,109400,114672,-5272,0,0,0,0,0,0,0,0,"2024-08-17 09:57:03,101"
0,-58520444,58520444,584,1104084,57262972,-12,44601076,1104096,12661896,0,0,0,0,13766052,-10648,44600972,-16,-312,99952,0,0,0,114672,109400,114672,-5272,0,0,0,0,0,0,0,0,"2024-08-17 09:57:13,103"
0,-58519940,58519940,584,1104084,57262972,-12,44601076,1104096,12661896,0,0,0,0,13766052,-10648,44600972,-16,-312,99952,0,0,0,114672,109400,114672,-5272,0,0,0,0,0,0,0,0,"2024-08-17 09:57:23,105"
0,-58519340,58519340,584,1104084,57262972,-12,44601076,1104096,12661896,0,0,0,0,13766052,-10648,44600972,-16,-312,99952,0,0,0,114672,109400,114672,-5272,0,0,0,0,0,0,0,0,"2024-08-17 09:57:33,107"
