nr_free_pages,nr_zone_inactive_anon,nr_zone_active_anon,nr_zone_inactive_file,nr_zone_active_file,nr_zone_unevictable,nr_zone_write_pending,nr_mlock,nr_bounce,nr_zspages,nr_free_cma,numa_hit,numa_miss,numa_foreign,numa_interleave,numa_local,numa_other,nr_inactive_anon,nr_active_anon,nr_inactive_file,nr_active_file,nr_unevictable,nr_slab_reclaimable,nr_slab_unreclaimable,nr_isolated_anon,nr_isolated_file,workingset_nodes,workingset_refault_anon,workingset_refault_file,workingset_activate_anon,workingset_activate_file,workingset_restore_anon,workingset_restore_file,workingset_nodereclaim,nr_anon_pages,nr_mapped,nr_file_pages,nr_dirty,nr_writeback,nr_writeback_temp,nr_shmem,nr_shmem_hugepages,nr_shmem_pmdmapped,nr_file_hugepages,nr_file_pmdmapped,nr_anon_transparent_hugepages,nr_vmscan_write,nr_vmscan_immediate_reclaim,nr_dirtied,nr_written,nr_throttled_written,nr_kernel_misc_reclaimable,nr_foll_pin_acquired,nr_foll_pin_released,nr_kernel_stack,nr_page_table_pages,nr_swapcached,pgpromote_success,nr_dirty_threshold,nr_dirty_background_threshold,pgpgin,pgpgout,pswpin,pswpout,pgalloc_dma,pgalloc_dma32,pgalloc_normal,pgalloc_movable,allocstall_dma,allocstall_dma32,allocstall_normal,allocstall_movable,pgskip_dma,pgskip_dma32,pgskip_normal,pgskip_movable,pgfree,pgactivate,pgdeactivate,pglazyfree,pgfault,pgmajfault,pglazyfreed,pgrefill,pgreuse,pgsteal_kswapd,pgsteal_direct,pgdemote_kswapd,pgdemote_direct,pgscan_kswapd,pgscan_direct,pgscan_direct_throttle,pgscan_anon,pgscan_file,pgsteal_anon,pgsteal_file,zone_reclaim_failed,pginodesteal,slabs_scanned,kswapd_inodesteal,kswapd_low_wmark_hit_quickly,kswapd_high_wmark_hit_quickly,pageoutrun,pgrotated,drop_pagecache,drop_slab,oom_kill,numa_pte_updates,numa_huge_pte_updates,numa_hint_faults,numa_hint_faults_local,numa_pages_migrated,pgmigrate_success,pgmigrate_fail,thp_migration_success,thp_migration_fail,thp_migration_split,compact_migrate_scanned,compact_free_scanned,compact_isolated,compact_stall,compact_fail,compact_success,compact_daemon_wake,compact_daemon_migrate_scanned,compact_daemon_free_scanned,htlb_buddy_alloc_success,htlb_buddy_alloc_fail,cma_alloc_success,cma_alloc_fail,unevictable_pgs_culled,unevictable_pgs_scanned,unevictable_pgs_rescued,unevictable_pgs_mlocked,unevictable_pgs_munlocked,unevictable_pgs_cleared,unevictable_pgs_stranded,thp_fault_alloc,thp_fault_fallback,thp_fault_fallback_charge,thp_collapse_alloc,thp_collapse_alloc_failed,thp_file_alloc,thp_file_fallback,thp_file_fallback_charge,thp_file_mapped,thp_split_page,thp_split_page_failed,thp_deferred_split_page,thp_split_pmd,thp_scan_exceed_none_pte,thp_scan_exceed_swap_pte,thp_scan_exceed_share_pte,thp_split_pud,thp_zero_page_alloc,thp_zero_page_alloc_failed,thp_swpout,thp_swpout_fallback,balloon_inflate,balloon_deflate,balloon_migrate,swap_ra,swap_ra_hit,ksm_swpin_copy,cow_ksm,zswpin,zswpout,direct_map_level2_splits,direct_map_level3_splits,nr_unstable,timestamp
74518,14467801,2254,3378654,217539,5391,0,4623,0,0,0,26491224,5588,5588,2310839,23218084,3278728,14467801,2254,3378719,217539,5391,40519,38090,0,0,50886,483,5666,1,5666,0,4080,8428,14463624,26072,3608527,0,0,0,3997,0,0,0,0,0,390522,270,18507,408976,0,0,0,0,10432,32267,6154,0,720130,359625,33552127,1640180,483,390522,1024,391921,26150197,0,0,0,7,1274,0,0,0,0,26697376,238486,68913,952,24380040,4996,0,72619,149461,5174249,61807,0,0,6721909,639876,0,2463965,4897820,384819,4851237,0,0,139138,2194,33,283,321,384854,0,0,0,15026252,0,6568245,6568245,0,1582,4,0,0,0,2125,48071,3282,0,0,0,19,2125,48071,0,0,0,0,2294618,0,2239921,2246597,2241974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,102,0,0,0,0,142,1,0,"2024-08-17 09:43:22,134"
63250,14467743,2254,3358863,245315,5391,0,4623,0,0,0,27880976,5841,5841,2310839,24607836,3278981,14467743,2254,3358791,245235,5391,43549,38128,0,0,65331,483,5668,1,5668,0,4080,8556,14463578,26072,3616259,0,0,0,3995,0,0,0,0,0,390573,270,18513,409033,0,0,0,0,10432,32267,6147,0,720629,359874,39108275,1640408,483,390573,1024,391921,27540202,0,0,0,7,1274,0,0,0,0,28078792,266054,70090,952,25769299,4996,0,73861,149461,6555505,61807,0,0,8124909,639876,0,2484971,6279814,384877,6232435,0,0,139266,2194,33,369,407,384905,0,0,0,16271436,0,7957491,7957491,0,1582,4,0,0,0,2125,48071,3282,0,0,0,19,2125,48071,0,0,0,0,2294618,0,2239921,2246597,2241974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,102,0,0,0,0,142,1,0,"2024-08-17 09:43:32,135"
53518,14467736,2263,3336837,273858,5391,0,4623,0,0,0,29259987,5841,5841,2310839,25986846,3278982,14467736,2263,3336837,273858,5391,46803,38189,0,0,79622,483,5675,1,5675,0,4080,8556,14463582,26075,3622916,0,0,0,3995,0,0,0,0,0,390573,270,18520,409040,0,0,0,0,10432,32267,6147,0,721962,360540,44618323,1640436,483,390573,1024,391921,28919213,0,0,0,7,1274,0,0,0,0,29450314,293251,70090,952,27147765,4997,0,73861,149482,7926372,61807,0,0,9495849,639876,0,2484971,7650754,384877,7603302,0,0,139266,2194,33,456,494,384905,0,0,0,17516620,0,9335166,9335166,0,1582,4,0,0,0,2125,48071,3282,0,0,0,19,2125,48071,0,0,0,0,2294618,0,2239921,2246597,2241974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,102,0,0,0,0,142,1,0,"2024-08-17 09:43:42,137"
71757,14465474,2264,3291414,300609,5391,0,4623,0,0,0,30545154,12148,12148,2310839,27272013,3285289,14465474,2264,3291409,300609,5391,49486,38237,0,0,91257,483,5675,1,5675,0,4080,10567,14461231,25779,3604290,0,0,0,3995,0,0,0,0,0,392928,270,18526,411401,0,0,0,0,10432,32267,6234,0,718731,358926,49780483,1649880,483,392928,1024,391921,30210687,0,0,0,7,1274,0,0,0,0,30762153,318984,70137,952,28438742,4997,0,73934,149482,9237980,61807,0,0,10810175,639876,0,2489659,8960392,387145,8912642,0,0,141987,2194,33,535,579,387248,0,0,0,18696495,0,10626139,10625914,0,1582,4,0,0,0,2125,48071,3282,0,0,0,19,2125,48071,0,0,0,0,2294618,0,2239921,2246597,2241974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,102,0,0,0,0,142,1,0,"2024-08-17 09:43:52,138"
1782833,12752620,2217,3283702,312254,5391,0,4623,0,0,0,31080811,12148,12148,2310839,27807651,3285308,12752620,2217,3283702,312254,5391,50475,38254,0,0,96802,483,6649,1,5884,0,4080,10567,12754124,26864,3602493,0,0,0,3995,0,0,0,0,0,392928,270,18533,411408,0,0,0,0,10416,28120,386,0,1061650,530176,51918823,1649908,486,392928,1024,391921,30746581,0,0,0,7,1274,0,0,0,0,33010168,329851,70326,952,28971947,5108,0,74141,149612,9768276,61807,0,0,11341898,639876,0,2491056,9490718,387145,9442938,0,0,141987,2194,33,573,617,387249,0,0,0,19220783,0,11158310,11158084,0,1582,4,0,0,0,2125,48071,3282,0,0,0,19,2125,48071,0,0,0,0,2294618,0,2239921,2246597,2241974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,102,0,0,0,0,142,1,0,"2024-08-17 09:44:02,722"
1782272,12752708,2218,3284662,312606,5391,62,4623,0,0,0,31090060,12148,12148,2310839,27816900,3285308,12752708,2218,3284662,312606,5391,50360,36870,0,0,96776,491,6977,1,5956,0,4152,10567,12754213,27783,3603647,62,0,0,3996,0,0,0,0,0,392928,270,18782,411595,0,0,0,0,10480,28237,391,0,1061800,530251,51921495,1650716,491,392928,1024,391921,30755601,0,0,0,7,1274,0,0,0,0,33018999,329959,70326,952,28983463,5139,0,74141,151994,9768276,61807,0,0,11341898,639876,0,2491056,9490718,387145,9442938,0,0,141987,2194,33,573,617,387249,0,0,0,19220783,0,11158328,11158102,0,1582,4,0,0,0,2125,48071,3282,0,0,0,19,2125,48071,0,0,0,0,2294618,0,2239921,2246597,2241974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,102,0,0,0,0,142,1,0,"2024-08-17 09:44:12,961"
1783719,12752554,2214,3284705,312621,5391,38,4623,0,0,0,31092762,12148,12148,2310839,27819602,3285308,12752554,2214,3284705,312621,5391,50321,36309,0,0,96775,491,6978,1,5956,0,4152,10567,12754020,27499,3603681,38,0,0,3996,0,0,0,0,0,392928,270,18848,411685,0,0,0,0,10224,28142,391,0,1062101,530402,51921611,1651100,491,392928,1024,391921,30758295,0,0,0,7,1274,0,0,0,0,33022120,329959,70326,952,28987171,5140,0,74141,152879,9768276,61807,0,0,11341898,639876,0,2491056,9490718,387145,9442938,0,0,141987,2194,33,573,617,387249,0,0,0,19220783,0,11158328,11158102,0,1582,4,0,0,0,2125,48071,3282,0,0,0,19,2125,48071,0,0,0,0,2294618,0,2239921,2246597,2241974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,102,0,0,0,0,142,1,0,"2024-08-17 09:44:22,963"
1783785,12752555,2214,3284705,312621,5391,9,4623,0,0,0,31092783,12148,12148,2310839,27819623,3285308,12752555,2214,3284705,312621,5391,50320,36305,0,0,96775,491,6978,1,5956,0,4152,10567,12754025,27499,3603684,9,0,0,3996,0,0,0,0,0,392928,270,18855,411721,0,0,0,0,10224,28142,391,0,1062114,530408,51921611,1651276,491,392928,1024,391921,30758316,0,0,0,7,1274,0,0,0,0,33022134,329959,70326,952,28987177,5140,0,74141,152879,9768276,61807,0,0,11341898,639876,0,2491056,9490718,387145,9442938,0,0,141987,2194,33,573,617,387249,0,0,0,19220783,0,11158329,11158102,1,1583,4,0,0,0,2125,48071,3282,0,0,0,19,2125,48071,0,0,0,0,2294618,0,2239921,2246597,2241974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,102,0,0,0,0,142,1,0,"2024-08-17 09:44:32,964"
1783867,12752352,2215,3284708,312621,5391,0,4623,0,0,0,31093348,12148,12148,2310839,27820188,3285308,12752352,2215,3284708,312621,5391,50320,36296,0,0,96775,491,6978,1,5956,0,4152,10567,12753824,27499,3603686,0,0,0,3996,0,0,0,0,0,392928,270,18857,411732,0,0,0,0,10224,28142,391,2,1062131,530417,51921611,1651320,491,392928,1024,391921,30758881,0,0,0,7,1274,0,0,0,0,33022906,329964,70326,952,28987965,5140,0,74141,152903,9768276,61807,0,0,11341898,639876,0,2491056,9490718,387145,9442938,0,0,141987,2194,33,573,617,387249,0,0,0,19220783,0,11158330,11158102,2,1584,4,0,0,0,2125,48071,3282,0,0,0,19,2125,48071,0,0,0,0,2294618,0,2239921,2246597,2241974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,102,0,0,0,0,142,1,0,"2024-08-17 09:44:42,965"
1784334,12752354,2215,3284709,312621,5391,6,4623,0,0,0,31093796,12148,12148,2310839,27820636,3285308,12752354,2215,3284709,312621,5391,50322,36297,0,0,96775,491,6978,1,5956,0,4152,10567,12753829,27500,3603689,6,0,0,3996,0,0,0,0,0,392928,270,18909,411778,0,0,0,0,10224,28142,391,7,1062225,530464,51921611,1651532,491,392928,1024,391921,30759329,0,0,0,7,1274,0,0,0,0,33023353,329964,70326,952,28988629,5140,0,74141,153019,9768276,61807,0,0,11341898,639876,0,2491056,9490718,387145,9442938,0,0,141987,2194,33,573,617,387249,0,0,0,19220783,0,11158335,11158102,7,1589,4,0,0,0,2125,48071,3282,0,0,0,19,2125,48071,0,0,0,0,2294618,0,2239921,2246597,2241974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,102,0,0,0,0,142,1,0,"2024-08-17 09:44:52,966"
