Node 1 MemTotal,Node 1 MemFree,Node 1 MemUsed,Node 1 SwapCached,Node 1 Active,Node 1 Inactive,Node 1 Active(anon),Node 1 Inactive(anon),Node 1 Active(file),Node 1 Inactive(file),Node 1 Unevictable,Node 1 Mlocked,Node 1 Dirty,Node 1 Writeback,Node 1 FilePages,Node 1 Mapped,Node 1 AnonPages,Node 1 Shmem,Node 1 KernelStack,Node 1 PageTables,Node 1 NFS_Unstable,Node 1 Bounce,Node 1 WritebackTmp,Node 1 KReclaimable,Node 1 Slab,Node 1 SReclaimable,Node 1 SUnreclaim,Node 1 AnonHugePages,Node 1 ShmemHugePages,Node 1 ShmemPmdMapped,Node 1 FileHugePages,Node 1 FilePmdMapped,Node 1 HugePages_Total,Node 1 HugePages_Free,Node 1 HugePages_Surp,timestamp
66055348,64976568,1078780,0,125788,555108,3764,54340,122024,500768,17140,17140,0,0,642232,93136,55972,12896,3664,6992,0,0,0,51092,111124,51092,60032,0,0,0,0,0,0,0,0,"2024-08-19 03:19:29,857"
66055348,65045232,1010116,544,128844,558668,3764,54928,125080,503740,17140,17140,32,0,649328,94300,56592,12896,3400,6996,0,0,0,52540,112636,52540,60096,0,0,0,0,0,0,0,0,"2024-08-19 03:19:39,880"
66055348,55800656,10254692,1808,131244,9781688,3764,9226212,127480,555476,17140,17140,0,0,704292,96240,9227816,12896,3400,24920,0,0,0,52672,112808,52672,60136,0,0,0,0,0,0,0,0,"2024-08-19 03:19:49,882"
66055348,37351204,28704144,1828,131244,28195296,3764,27639812,127480,555484,17140,17140,0,0,704316,96240,27641380,12896,3336,60896,0,0,0,52672,112808,52672,60136,0,0,0,0,0,0,0,0,"2024-08-19 03:19:59,884"
66055348,18853396,47201952,1852,131244,46656680,3764,46101196,127480,555484,17140,17140,0,0,704348,96240,46102756,12896,3352,97080,0,0,0,52672,112808,52672,60136,0,0,0,0,0,0,0,0,"2024-08-19 03:20:09,885"
66055348,9936836,56118512,1852,214880,55471140,3764,50945184,211116,4525956,17140,17140,0,0,4758484,96240,50946740,12896,3352,106584,0,0,0,61856,122120,61856,60264,0,0,0,0,0,0,0,0,"2024-08-19 03:20:19,886"
66055348,4261700,61793648,1852,331708,61016392,3764,50945184,327944,10071208,17140,17140,0,0,10420604,96240,50946740,12896,3352,106584,0,0,0,74688,135160,74688,60472,0,0,0,0,0,0,0,0,"2024-08-19 03:20:29,888"
66055348,213112,65842236,2068,454008,64931860,3776,50945392,450232,13986468,17140,17140,0,0,14458456,96464,50946956,12896,3368,106592,0,0,0,86408,147084,86408,60676,0,0,0,0,0,0,0,0,"2024-08-19 03:20:39,889"
66055348,188964,65866384,2072,578568,64818520,3776,50945452,574792,13873068,17140,17140,0,0,14469500,96464,50946972,12896,3368,106592,0,0,0,98504,159372,98504,60868,0,0,0,0,0,0,0,0,"2024-08-19 03:20:49,891"
66055348,185704,65869644,2076,700144,64688608,3776,50945460,696368,13743148,17140,17140,0,0,14461424,96464,50946980,12896,3368,106592,0,0,0,110392,171436,110392,61044,0,0,0,0,0,0,0,0,"2024-08-19 03:20:59,892"
66055348,184568,65870780,2048,818380,64557756,3788,50945480,814592,13612276,17140,17140,0,0,14449192,97756,50946988,12884,3368,106592,0,0,0,122660,183896,122660,61236,0,0,0,0,0,0,0,0,"2024-08-19 03:21:09,894"
66055348,209904,65845444,2052,927244,64410080,3792,50945476,923452,13464604,17140,17140,0,0,14410340,92848,50946988,12880,3368,106592,0,0,0,135192,196620,135192,61428,0,0,0,0,0,0,0,0,"2024-08-19 03:21:19,895"
66055348,188900,65866448,2052,1043560,64302396,3792,50945476,1039768,13356920,17140,17140,0,0,14418572,89268,50946988,12880,3368,106592,0,0,0,147704,209324,147704,61620,0,0,0,0,0,0,0,0,"2024-08-19 03:21:29,896"
66055348,199856,65855492,2052,1151360,64169520,3792,50945452,1147568,13224068,17140,17140,0,0,14393920,86492,50947016,12880,3368,106592,0,0,0,159304,221124,159304,61820,0,0,0,0,0,0,0,0,"2024-08-19 03:21:39,898"
66055348,219552,65835796,2300,1204120,64091768,3792,50945732,1200328,13146036,17140,17140,4,0,14368344,85200,50947304,12880,3360,106592,0,0,0,163720,225628,163720,61908,0,0,0,0,0,0,0,0,"2024-08-19 03:21:49,899"
66055348,220344,65835004,2744,1206144,64092672,3804,50946340,1202340,13146332,17140,17140,140,0,14370812,86564,50947880,12884,3392,106636,0,0,0,163468,221124,163468,57656,0,0,0,0,0,0,0,0,"2024-08-19 03:22:00,644"
66055348,226496,65828852,2744,1206144,64092512,3800,50946176,1202344,13146336,17140,17140,44,0,14370820,85220,50947684,12884,3296,106592,0,0,0,163216,217728,163216,54512,0,0,0,0,0,0,0,0,"2024-08-19 03:22:10,645"
66055348,227296,65828052,2744,1206144,64092512,3800,50946176,1202344,13146336,17140,17140,0,0,14370820,85220,50947684,12884,3296,106592,0,0,0,163216,217724,163216,54508,0,0,0,0,0,0,0,0,"2024-08-19 03:22:20,646"
66055348,227808,65827540,2744,1206144,64092512,3800,50946176,1202344,13146336,17140,17140,0,0,14370820,85220,50947684,12884,3296,106592,0,0,0,163216,217724,163216,54508,0,0,0,0,0,0,0,0,"2024-08-19 03:22:30,647"
66055348,229340,65826008,2744,1206148,64092428,3800,50946096,1202348,13146332,17140,17140,12,0,14370820,85220,50947608,12884,3296,106592,0,0,0,163216,217720,163216,54504,0,0,0,0,0,0,0,0,"2024-08-19 03:22:40,648"
66055348,4974344,61081004,2680,1206140,59284612,3800,46138280,1202340,13146332,17148,17148,0,0,14370756,85468,46139800,12884,3296,106592,0,0,0,163216,217720,163216,54504,0,0,0,0,0,0,0,0,"2024-08-19 03:22:50,650"
66055348,6454212,59601136,4912,1206140,57814656,3800,44582012,1202340,13232644,17148,17148,0,0,14459444,103804,44582736,13028,3296,106592,0,0,0,163212,217716,163212,54504,36864,0,0,0,0,0,0,0,"2024-08-19 03:23:00,652"
66055348,6435940,59619408,4996,1206144,57813508,3800,44580528,1202344,13232980,17148,17148,0,0,14460268,103984,44581268,13428,3296,106592,0,0,0,163140,217644,163140,54504,36864,0,0,0,0,0,0,0,"2024-08-19 03:23:10,654"
66055348,6435208,59620140,4996,1206144,57802812,3800,44569700,1202344,13233112,17148,17148,0,0,14460400,103996,44570440,13428,3296,106592,0,0,0,163140,217644,163140,54504,36864,0,0,0,0,0,0,0,"2024-08-19 03:23:20,656"
66055348,6450096,59605252,4996,1206144,57809524,3800,44576408,1202344,13233116,17148,17148,0,0,14460400,103996,44577152,13424,3296,106592,0,0,0,163140,217644,163140,54504,36864,0,0,0,0,0,0,0,"2024-08-19 03:23:30,658"
66055348,6423564,59631784,4996,1206144,57812804,3800,44579680,1202344,13233124,17148,17148,0,0,14460396,103996,44580424,13412,3296,106592,0,0,0,163140,217636,163140,54496,36864,0,0,0,0,0,0,0,"2024-08-19 03:23:40,660"
66055348,6446912,59608436,5000,1206144,57803988,3800,44570860,1202344,13233128,17148,17148,0,0,14460420,103996,44571596,13428,3296,106592,0,0,0,163140,217636,163140,54496,36864,0,0,0,0,0,0,0,"2024-08-19 03:23:50,662"
66055348,6440252,59615096,5000,1206144,57806776,3800,44573640,1202344,13233136,17148,17148,0,0,14460424,103996,44574380,13424,3296,106592,0,0,0,163140,217636,163140,54496,36864,0,0,0,0,0,0,0,"2024-08-19 03:24:00,664"
66055348,6453932,59601416,5000,1206144,57809864,3800,44576724,1202344,13233140,17148,17148,0,0,14460432,103996,44577464,13428,3296,106592,0,0,0,163140,217636,163140,54496,36864,0,0,0,0,0,0,0,"2024-08-19 03:24:10,666"
66055348,6461072,59594276,5000,1206144,57806012,3800,44572864,1202344,13233148,17148,17148,0,0,14460436,103996,44573604,13424,3296,106592,0,0,0,163140,217636,163140,54496,36864,0,0,0,0,0,0,0,"2024-08-19 03:24:20,667"
66055348,6444844,59610504,5000,1206144,57802460,3800,44569308,1202344,13233152,17148,17148,0,0,14460440,103996,44570044,13424,3296,106592,0,0,0,163140,217636,163140,54496,36864,0,0,0,0,0,0,0,"2024-08-19 03:24:30,669"
66055348,6442592,59612756,5000,1206204,57806668,3800,44573564,1202404,13233104,17148,17148,0,0,14460452,104000,44574312,13424,3296,106592,0,0,0,163140,217632,163140,54492,36864,0,0,0,0,0,0,0,"2024-08-19 03:24:40,672"
66055348,6470288,59585060,5000,1206204,57807948,3800,44574840,1202404,13233108,17148,17148,0,0,14460460,104000,44575576,13428,3296,106592,0,0,0,163140,217632,163140,54492,36864,0,0,0,0,0,0,0,"2024-08-19 03:24:50,674"
66055348,6459240,59596108,5000,1206204,57806772,3800,44573656,1202404,13233116,17148,17148,0,0,14460464,104000,44574400,13424,3296,106592,0,0,0,163140,217632,163140,54492,36864,0,0,0,0,0,0,0,"2024-08-19 03:25:00,676"
66055348,6453916,59601432,5000,1206204,57809868,3796,44575824,1202408,13234044,17148,17148,32,0,14461408,104676,44576548,13436,3296,106592,0,0,0,163104,217596,163104,54492,36864,0,0,0,0,0,0,0,"2024-08-19 03:25:10,678"
66055348,6448360,59606988,5000,1206204,57809416,3796,44575364,1202408,13234052,17148,17148,0,0,14461416,104676,44576084,13436,3296,106592,0,0,0,163104,217596,163104,54492,36864,0,0,0,0,0,0,0,"2024-08-19 03:25:20,680"
66055348,6455432,59599916,5004,1206204,57810308,3796,44576252,1202408,13234056,17148,17148,0,0,14461420,104676,44576984,13432,3296,106592,0,0,0,163104,217596,163104,54492,36864,0,0,0,0,0,0,0,"2024-08-19 03:25:30,682"
66055348,6447488,59607860,5004,1206204,57806064,3796,44572000,1202408,13234064,17148,17148,0,0,14461424,104676,44572732,13428,3296,106592,0,0,0,163104,217592,163104,54488,36864,0,0,0,0,0,0,0,"2024-08-19 03:25:40,684"
