Node 0 MemTotal,Node 0 MemFree,Node 0 MemUsed,Node 0 SwapCached,Node 0 Active,Node 0 Inactive,Node 0 Active(anon),Node 0 Inactive(anon),Node 0 Active(file),Node 0 Inactive(file),Node 0 Unevictable,Node 0 Mlocked,Node 0 Dirty,Node 0 Writeback,Node 0 FilePages,Node 0 Mapped,Node 0 AnonPages,Node 0 Shmem,Node 0 KernelStack,Node 0 PageTables,Node 0 NFS_Unstable,Node 0 Bounce,Node 0 WritebackTmp,Node 0 KReclaimable,Node 0 Slab,Node 0 SReclaimable,Node 0 SUnreclaim,Node 0 AnonHugePages,Node 0 ShmemHugePages,Node 0 ShmemPmdMapped,Node 0 FileHugePages,Node 0 FilePmdMapped,Node 0 HugePages_Total,Node 0 HugePages_Free,Node 0 HugePages_Surp,timestamp
7768248,6197972,1570276,0,196540,584468,476,70500,196064,513968,4416,1344,8,0,715808,95592,70048,4052,6664,4900,0,0,0,68616,159960,68616,91344,0,0,0,0,0,0,0,0,"2024-08-19 03:19:29,857"
7768248,72120,7696128,2904,5412,6930720,880,6929784,4532,936,4416,1344,28,0,13548,4628,6927368,3744,6200,21532,0,0,0,39532,130848,39532,91316,0,0,0,0,0,0,0,0,"2024-08-19 03:19:39,880"
7768248,69880,7698368,2912,6672,6930732,880,6929788,5792,944,4416,1344,4,0,14776,5788,6927384,3744,6200,21532,0,0,0,39536,130884,39536,91348,0,0,0,0,0,0,0,0,"2024-08-19 03:19:49,882"
7768248,69880,7698368,2916,6672,6930732,880,6929788,5792,944,4416,1344,0,0,14780,5788,6927404,3744,6184,21532,0,0,0,39536,130884,39536,91348,0,0,0,0,0,0,0,0,"2024-08-19 03:19:59,883"
7768248,69912,7698336,2916,6672,6930732,880,6929788,5792,944,4416,1344,0,0,14780,5788,6927416,3744,6184,21532,0,0,0,39536,130852,39536,91316,0,0,0,0,0,0,0,0,"2024-08-19 03:20:09,885"
7768248,69912,7698336,2916,6672,6930732,880,6929788,5792,944,4416,1344,0,0,14780,5788,6927436,3744,6184,21532,0,0,0,39536,130852,39536,91316,0,0,0,0,0,0,0,0,"2024-08-19 03:20:19,886"
7768248,69660,7698588,2928,6728,6930736,880,6929792,5848,944,4416,1344,0,0,14872,5852,6927464,3744,6184,21532,0,0,0,39536,130852,39536,91316,0,0,0,0,0,0,0,0,"2024-08-19 03:20:29,887"
7768248,64128,7704120,3188,7208,6933420,864,6920724,6344,12696,4416,1344,0,0,27448,5996,6918244,3744,6232,21560,0,0,0,39584,130892,39584,91308,0,0,0,0,0,0,0,0,"2024-08-19 03:20:39,889"
7768248,64128,7704120,3188,7228,6933420,864,6920724,6364,12696,4416,1344,0,0,27448,5996,6918248,3744,6232,21560,0,0,0,39584,130892,39584,91308,0,0,0,0,0,0,0,0,"2024-08-19 03:20:49,890"
7768248,64384,7703864,3188,7228,6933420,864,6920724,6364,12696,4416,1344,0,0,27448,5996,6918248,3744,6232,21560,0,0,0,39576,130884,39576,91308,0,0,0,0,0,0,0,0,"2024-08-19 03:20:59,892"
7768248,62636,7705612,3192,9816,6933712,864,6920992,8952,12720,4416,1344,0,0,30336,8032,6918332,3744,6200,21560,0,0,0,39328,130636,39328,91308,0,0,0,0,0,0,0,0,"2024-08-19 03:21:09,894"
7768248,62644,7705604,3192,9836,6933712,864,6920992,8972,12720,4416,1344,0,0,30336,8032,6918332,3744,6200,21560,0,0,0,39328,130636,39328,91308,0,0,0,0,0,0,0,0,"2024-08-19 03:21:19,895"
7768248,62644,7705604,3192,9836,6933712,864,6920992,8972,12720,4416,1344,0,0,30336,8032,6918332,3744,6200,21560,0,0,0,39328,130636,39328,91308,0,0,0,0,0,0,0,0,"2024-08-19 03:21:29,896"
7768248,70872,7697376,2952,10344,6929420,868,6911608,9476,17812,4416,1344,0,0,35632,7896,6909188,3744,6200,21560,0,0,0,38412,129720,38412,91308,0,0,0,0,0,0,0,0,"2024-08-19 03:21:39,898"
7768248,6968936,799312,200,10212,47104,680,29292,9532,17812,4416,1344,4,0,32880,7892,29128,3744,6192,5056,0,0,0,38220,129528,38220,91308,0,0,0,0,0,0,0,0,"2024-08-19 03:21:49,899"
7768248,6951192,817056,208,19088,49024,672,29860,18416,19164,4416,1344,320,0,42960,14692,29804,3744,6208,5360,0,0,0,38036,129040,38036,91004,0,0,0,0,0,0,0,0,"2024-08-19 03:22:00,643"
7768248,6953548,814700,208,19480,48624,664,29404,18816,19220,4416,1344,80,0,43412,15072,29340,3744,6224,5056,0,0,0,37976,128880,37976,90904,0,0,0,0,0,0,0,0,"2024-08-19 03:22:10,645"
7768248,6953072,815176,212,19560,48664,664,29440,18896,19224,4416,1344,0,0,43532,15116,29356,3744,6224,5056,0,0,0,37976,128872,37976,90896,0,0,0,0,0,0,0,0,"2024-08-19 03:22:20,646"
7768248,6952600,815648,212,19560,48664,664,29440,18896,19224,4416,1344,0,0,43540,15116,29368,3744,6224,5056,0,0,0,37976,128880,37976,90904,0,0,0,0,0,0,0,0,"2024-08-19 03:22:30,647"
7768248,6951776,816472,224,19924,48496,668,29260,19256,19236,4416,1344,4,0,44024,15420,29176,3744,6240,5056,0,0,0,37976,128864,37976,90888,0,0,0,0,0,0,0,0,"2024-08-19 03:22:40,648"
7768248,1547760,6220488,2332,21260,5450112,664,5382664,20596,67448,4416,1344,4,0,95464,20652,5382020,3744,6736,6320,0,0,0,37976,128932,37976,90956,40960,0,0,0,0,0,0,0,"2024-08-19 03:22:50,650"
7768248,67876,7700372,104,5633196,1315876,5632164,1315100,1032,776,4416,1344,0,0,6580,2272,6947336,3600,6736,6340,0,0,0,37112,128068,37112,90956,4096,0,0,0,0,0,0,0,"2024-08-19 03:23:00,652"
7768248,67340,7700908,16,6084168,865124,6083396,864492,772,632,4416,1344,0,0,5964,2136,6947880,3200,6736,6340,0,0,0,36848,127804,36848,90956,4096,0,0,0,0,0,0,0,"2024-08-19 03:23:10,654"
7768248,61624,7706624,16,6075984,884612,6075208,883964,776,648,4416,1344,4,0,5984,2124,6958936,3200,6736,6340,0,0,0,36848,127804,36848,90956,4096,0,0,0,0,0,0,0,"2024-08-19 03:23:20,656"
7768248,63888,7704360,16,6084172,870024,6083400,869372,772,652,4416,1344,0,0,5988,2124,6952716,3204,6736,6340,0,0,0,36848,127812,36848,90964,4096,0,0,0,0,0,0,0,"2024-08-19 03:23:30,658"
7768248,68564,7699684,16,6072808,877836,6072040,877180,768,656,4416,1344,0,0,6000,2124,6949564,3216,6736,6340,0,0,0,36848,127808,36848,90960,4096,0,0,0,0,0,0,0,"2024-08-19 03:23:40,659"
7768248,60592,7707656,12,6099024,859980,6098256,859324,768,656,4416,1344,0,0,5980,2124,6957616,3200,6736,6340,0,0,0,36848,127808,36848,90960,4096,0,0,0,0,0,0,0,"2024-08-19 03:23:50,662"
7768248,63156,7705092,12,6097248,860148,6096476,859496,772,652,4416,1344,0,0,5984,2124,6955912,3204,6736,6340,0,0,0,36848,127808,36848,90960,4096,0,0,0,0,0,0,0,"2024-08-19 03:24:00,664"
7768248,65576,7702672,12,6090384,862736,6089608,862088,776,648,4416,1344,0,0,5980,2124,6951672,3200,6736,6340,0,0,0,36848,127808,36848,90960,4096,0,0,0,0,0,0,0,"2024-08-19 03:24:10,665"
7768248,61260,7706988,12,6122568,834436,6121796,833784,772,652,4416,1344,0,0,5984,2124,6955632,3204,6736,6340,0,0,0,36848,127808,36848,90960,4096,0,0,0,0,0,0,0,"2024-08-19 03:24:20,667"
7768248,59328,7708920,12,6117664,842512,6116888,841864,776,648,4416,1344,0,0,5984,2124,6958780,3204,6736,6340,0,0,0,36848,127808,36848,90960,4096,0,0,0,0,0,0,0,"2024-08-19 03:24:30,669"
7768248,60340,7707908,12,6096400,860732,6095628,860080,772,652,4416,1344,0,0,5984,2124,6955916,3204,6736,6340,0,0,0,36848,127808,36848,90960,4096,0,0,0,0,0,0,0,"2024-08-19 03:24:40,672"
7768248,62752,7705496,12,6078132,877420,6077364,876764,768,656,4416,1344,0,0,5980,2124,6954188,3200,6736,6340,0,0,0,36848,127808,36848,90960,4096,0,0,0,0,0,0,0,"2024-08-19 03:24:50,674"
7768248,60796,7707452,12,6077176,880560,6076408,879904,768,656,4416,1344,0,0,5984,2124,6956344,3204,6736,6340,0,0,0,36848,127808,36848,90960,4096,0,0,0,0,0,0,0,"2024-08-19 03:25:00,675"
7768248,62144,7706104,12,6086108,867360,6085392,866848,716,512,4416,1344,12,0,5776,1920,6952492,3192,6736,6340,0,0,0,36808,127800,36808,90992,4096,0,0,0,0,0,0,0,"2024-08-19 03:25:10,678"
7768248,61140,7707108,12,6081320,873764,6080608,873248,712,516,4416,1344,0,0,5776,1920,6954064,3192,6736,6340,0,0,0,36812,127804,36812,90992,4096,0,0,0,0,0,0,0,"2024-08-19 03:25:20,680"
7768248,60768,7707480,12,6093940,861764,6093224,861252,716,512,4416,1344,0,0,5780,1920,6954480,3196,6736,6340,0,0,0,36812,127804,36812,90992,4096,0,0,0,0,0,0,0,"2024-08-19 03:25:30,682"
7768248,63724,7704524,12,6085084,872492,6084368,871980,716,512,4416,1344,0,0,5784,1920,6956396,3200,6736,6340,0,0,0,36812,127800,36812,90988,4096,0,0,0,0,0,0,0,"2024-08-19 03:25:40,684"
7768248,65456,7702792,12,6085884,870508,6085168,869996,716,512,4416,1344,0,0,5784,1920,6955352,3200,6736,6340,0,0,0,36812,127800,36812,90988,4096,0,0,0,0,0,0,0,"2024-08-19 03:25:50,686"
7768248,65232,7703016,12,6076660,878456,6075948,877928,712,528,4416,1344,0,0,5800,1904,6954036,3204,6736,6340,0,0,0,36812,127800,36812,90988,4096,0,0,0,0,0,0,0,"2024-08-19 03:26:00,687"
7768248,66608,7701640,12,6101440,853560,6100724,853036,716,524,4416,1344,0,0,5796,1904,6954000,3200,6736,6340,0,0,0,36812,127800,36812,90988,4096,0,0,0,0,0,0,0,"2024-08-19 03:26:10,689"
7768248,64024,7704224,12,6071236,884504,6070524,883976,712,528,4416,1344,0,0,5796,1904,6954580,3200,6736,6340,0,0,0,36812,127800,36812,90988,4096,0,0,0,0,0,0,0,"2024-08-19 03:26:20,690"
7768248,61452,7706796,12,6098100,860404,6097380,859884,720,520,4416,1344,0,0,5800,1904,6957488,3204,6736,6340,0,0,0,36812,127800,36812,90988,4096,0,0,0,0,0,0,0,"2024-08-19 03:26:30,693"
7768248,60628,7707620,12,6084084,874820,6083368,874296,716,524,4416,1344,0,0,5804,1904,6957572,3208,6736,6340,0,0,0,36812,127800,36812,90988,4096,0,0,0,0,0,0,0,"2024-08-19 03:26:40,695"
7768248,62992,7705256,12,6096164,860436,6095452,859908,712,528,4416,1344,0,0,5796,1904,6955580,3200,6736,6340,0,0,0,36812,127800,36812,90988,4096,0,0,0,0,0,0,0,"2024-08-19 03:26:50,697"
7768248,60876,7707372,12,6093604,864020,6092892,863492,712,528,4416,1344,0,0,5800,1896,6956440,3204,6736,6340,0,0,0,36812,127800,36812,90988,4096,0,0,0,0,0,0,0,"2024-08-19 03:27:00,699"
7768248,60556,7707692,12,6098320,861088,6097608,860560,712,528,4416,1344,0,0,5796,1896,6958052,3200,6736,6340,0,0,0,36812,127800,36812,90988,4096,0,0,0,0,0,0,0,"2024-08-19 03:27:10,701"
7768248,62480,7705768,12,6081968,876252,6081244,875736,724,516,4416,1344,0,0,5796,1896,6956944,3200,6704,6340,0,0,0,36812,127800,36812,90988,4096,0,0,0,0,0,0,0,"2024-08-19 03:27:20,703"
7768248,62036,7706212,12,6101888,855168,6101172,854644,716,524,4416,1344,0,0,5800,1896,6955508,3204,6704,6340,0,0,0,36812,127800,36812,90988,4096,0,0,0,0,0,0,0,"2024-08-19 03:27:30,704"
7768248,60688,7707560,12,6095140,864260,6094428,863732,712,528,4416,1344,0,0,5804,1896,6958416,3208,6704,6340,0,0,0,36812,127800,36812,90988,4096,0,0,0,0,0,0,0,"2024-08-19 03:27:40,706"
7768248,61640,7706608,12,6095560,862472,6094848,861944,712,528,4416,1344,0,0,5796,1896,6956704,3200,6688,6340,0,0,0,36812,127768,36812,90956,4096,0,0,0,0,0,0,0,"2024-08-19 03:27:50,708"
7768248,61412,7706836,12,6090876,868308,6090168,867776,708,532,4416,1344,0,0,5800,1896,6958072,3204,6688,6340,0,0,0,36812,127768,36812,90956,4096,0,0,0,0,0,0,0,"2024-08-19 03:28:00,710"
7768248,59592,7708656,12,6092612,866248,6091892,865728,720,520,4416,1344,0,0,5796,1896,6957748,3200,6688,6340,0,0,0,36812,127768,36812,90956,4096,0,0,0,0,0,0,0,"2024-08-19 03:28:10,712"
7768248,63220,7705028,12,6093532,863772,6092816,863248,716,524,4416,1344,0,0,5796,1896,6955964,3200,6688,6340,0,0,0,36812,127768,36812,90956,4096,0,0,0,0,0,0,0,"2024-08-19 03:28:20,714"
