Node 1 MemTotal,Node 1 MemFree,Node 1 MemUsed,Node 1 SwapCached,Node 1 Active,Node 1 Inactive,Node 1 Active(anon),Node 1 Inactive(anon),Node 1 Active(file),Node 1 Inactive(file),Node 1 Unevictable,Node 1 Mlocked,Node 1 Dirty,Node 1 Writeback,Node 1 FilePages,Node 1 Mapped,Node 1 AnonPages,Node 1 Shmem,Node 1 KernelStack,Node 1 PageTables,Node 1 SecPageTables,Node 1 NFS_Unstable,Node 1 Bounce,Node 1 WritebackTmp,Node 1 KReclaimable,Node 1 Slab,Node 1 SReclaimable,Node 1 SUnreclaim,Node 1 AnonHugePages,Node 1 ShmemHugePages,Node 1 ShmemPmdMapped,Node 1 FileHugePages,Node 1 FilePmdMapped,Node 1 Unaccepted,Node 1 HugePages_Total,Node 1 HugePages_Free,Node 1 HugePages_Surp,timestamp
66055084,65223068,832016,0,98616,361784,3736,53068,94880,308716,17384,17384,0,0,422880,75460,55104,12528,4688,7004,0,0,0,0,36424,81836,36424,45412,0,0,0,0,0,0,0,0,0,"2024-09-06 07:35:14,972"
66055084,65298696,756388,616,104008,362564,3744,53772,100264,308792,17384,17384,0,0,429172,79480,55880,12528,4712,7068,0,0,0,0,35396,80940,35396,45544,0,0,0,0,0,0,0,0,0,"2024-09-06 07:35:24,996"
66055084,56451516,9603568,2132,104760,9173380,3744,8812884,101016,360496,17384,17384,0,0,483616,80492,8815060,12528,4712,24024,0,0,0,0,35396,80944,35396,45548,0,0,0,0,0,0,0,0,0,"2024-09-06 07:35:34,999"
66055084,38470404,27584680,2156,105236,27120048,3744,26759496,101492,360552,17384,17384,0,0,483784,80864,26761520,12528,4728,59524,0,0,0,0,35396,80968,35396,45572,0,0,0,0,0,0,0,0,0,"2024-09-06 07:35:45,000"
66055084,20468484,45586600,2160,105424,45088672,3744,44728112,101680,360560,17384,17384,0,0,483796,80864,44730592,12528,4712,94456,0,0,0,0,35396,80976,35396,45580,0,0,0,0,0,0,0,0,0,"2024-09-06 07:35:55,001"
66055084,10897296,55157788,2160,108672,54638132,3744,50944316,104928,3693816,17384,17384,0,0,3820464,80864,50946280,12528,4712,106876,0,0,0,0,41988,87676,41988,45688,0,0,0,0,0,0,0,0,0,"2024-09-06 07:36:05,003"
66055084,5708772,60346312,2160,113716,59807492,3744,50944352,109972,8863140,17384,17384,0,0,8994876,80864,50946308,12528,4712,106876,0,0,0,0,53684,99556,53684,45872,0,0,0,0,0,0,0,0,0,"2024-09-06 07:36:15,005"
66055084,519604,65535480,2180,118796,64986816,3744,50944352,115052,14042464,17384,17384,0,0,14179260,80864,50946336,12528,4712,106876,0,0,0,0,65476,111532,65476,46056,0,0,0,0,0,0,0,0,0,"2024-09-06 07:36:25,007"
66055084,235112,65819972,2144,127828,65241076,3752,50944292,124076,14296784,17384,17384,0,0,14442492,80860,50946396,12524,4712,106876,0,0,0,0,76328,122572,76328,46244,0,0,0,0,0,0,0,0,0,"2024-09-06 07:36:35,009"
66055084,221820,65833264,2336,136072,65236944,3752,50944376,132320,14292568,17384,17384,0,0,14446660,81100,50945952,12524,4712,106876,0,0,0,0,86324,132728,86324,46404,0,0,0,0,0,0,0,0,0,"2024-09-06 07:36:45,010"
