nr_free_pages,nr_zone_inactive_anon,nr_zone_active_anon,nr_zone_inactive_file,nr_zone_active_file,nr_zone_unevictable,nr_zone_write_pending,nr_mlock,nr_bounce,nr_zspages,nr_free_cma,nr_unaccepted,numa_hit,numa_miss,numa_foreign,numa_interleave,numa_local,numa_other,nr_inactive_anon,nr_active_anon,nr_inactive_file,nr_active_file,nr_unevictable,nr_slab_reclaimable,nr_slab_unreclaimable,nr_isolated_anon,nr_isolated_file,workingset_nodes,workingset_refault_anon,workingset_refault_file,workingset_activate_anon,workingset_activate_file,workingset_restore_anon,workingset_restore_file,workingset_nodereclaim,nr_anon_pages,nr_mapped,nr_file_pages,nr_dirty,nr_writeback,nr_writeback_temp,nr_shmem,nr_shmem_hugepages,nr_shmem_pmdmapped,nr_file_hugepages,nr_file_pmdmapped,nr_anon_transparent_hugepages,nr_vmscan_write,nr_vmscan_immediate_reclaim,nr_dirtied,nr_written,nr_throttled_written,nr_kernel_misc_reclaimable,nr_foll_pin_acquired,nr_foll_pin_released,nr_kernel_stack,nr_page_table_pages,nr_sec_page_table_pages,nr_iommu_pages,nr_swapcached,pgpromote_success,pgpromote_candidate,pgdemote_kswapd,pgdemote_direct,pgdemote_khugepaged,nr_dirty_threshold,nr_dirty_background_threshold,pgpgin,pgpgout,pswpin,pswpout,pgalloc_dma,pgalloc_dma32,pgalloc_normal,pgalloc_movable,pgalloc_device,allocstall_dma,allocstall_dma32,allocstall_normal,allocstall_movable,allocstall_device,pgskip_dma,pgskip_dma32,pgskip_normal,pgskip_movable,pgskip_device,pgfree,pgactivate,pgdeactivate,pglazyfree,pgfault,pgmajfault,pglazyfreed,pgrefill,pgreuse,pgsteal_kswapd,pgsteal_direct,pgsteal_khugepaged,pgscan_kswapd,pgscan_direct,pgscan_khugepaged,pgscan_direct_throttle,pgscan_anon,pgscan_file,pgsteal_anon,pgsteal_file,zone_reclaim_failed,pginodesteal,slabs_scanned,kswapd_inodesteal,kswapd_low_wmark_hit_quickly,kswapd_high_wmark_hit_quickly,pageoutrun,pgrotated,drop_pagecache,drop_slab,oom_kill,numa_pte_updates,numa_huge_pte_updates,numa_hint_faults,numa_hint_faults_local,numa_pages_migrated,pgmigrate_success,pgmigrate_fail,thp_migration_success,thp_migration_fail,thp_migration_split,compact_migrate_scanned,compact_free_scanned,compact_isolated,compact_stall,compact_fail,compact_success,compact_daemon_wake,compact_daemon_migrate_scanned,compact_daemon_free_scanned,htlb_buddy_alloc_success,htlb_buddy_alloc_fail,cma_alloc_success,cma_alloc_fail,unevictable_pgs_culled,unevictable_pgs_scanned,unevictable_pgs_rescued,unevictable_pgs_mlocked,unevictable_pgs_munlocked,unevictable_pgs_cleared,unevictable_pgs_stranded,thp_fault_alloc,thp_fault_fallback,thp_fault_fallback_charge,thp_collapse_alloc,thp_collapse_alloc_failed,thp_file_alloc,thp_file_fallback,thp_file_fallback_charge,thp_file_mapped,thp_split_page,thp_split_page_failed,thp_deferred_split_page,thp_split_pmd,thp_scan_exceed_none_pte,thp_scan_exceed_swap_pte,thp_scan_exceed_share_pte,thp_split_pud,thp_zero_page_alloc,thp_zero_page_alloc_failed,thp_swpout,thp_swpout_fallback,balloon_inflate,balloon_deflate,balloon_migrate,swap_ra,swap_ra_hit,ksm_swpin_copy,cow_ksm,zswpin,zswpout,zswpwb,direct_map_level2_splits,direct_map_level3_splits,nr_unstable,timestamp
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-09-06 07:35:14,971"
-1496054,1705268,241,-135056,-42331,0,0,0,0,0,0,0,2104232,97,97,0,2104232,97,1705268,241,-135056,-42331,0,-8708,-129,0,0,1594,23,1587,1,1587,0,1050,20635,1705028,-23121,-176740,0,0,0,-173,0,0,0,0,0,393555,243,10,393565,0,0,0,0,64,4145,0,0,824,0,0,0,0,0,-334606,-167099,7844,1574276,352,393555,2576,394494,1707323,0,0,0,0,57,1039,0,0,0,0,0,0,581265,16227,59913,0,2099000,392,0,61930,240,469022,102940,0,2080450,593772,0,6,2467820,206402,392912,179050,0,0,120696,2190,17,0,18,393152,0,0,0,0,0,0,0,0,390,3,0,0,0,23542,48431,1448,0,0,0,11,23542,48431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,0,0,0,0,0,0,0,"2024-09-06 07:35:24,989"
-3708270,3894863,241,-122134,-42139,0,0,0,0,0,0,0,4311296,97,97,0,4311296,97,3894863,241,-122134,-42139,0,-8708,-128,0,0,1588,23,1759,1,1759,0,1083,20635,3894643,-22868,-163070,0,0,0,-173,0,0,0,0,0,393555,243,16,393571,0,0,0,0,64,8384,0,0,1262,0,0,0,0,0,-774319,-386687,62064,1574300,674,393555,2576,394494,3914428,0,0,0,0,57,1039,0,0,0,0,0,0,581304,16231,59913,0,4288947,717,0,61930,402,469022,102940,0,2080450,593772,0,6,2467820,206402,392912,179050,0,0,120696,2190,17,0,18,393153,0,0,0,1111933,0,244,244,0,390,3,0,0,0,23542,48431,1448,0,0,0,11,23542,48431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,7,0,0,0,0,0,0,0,0,"2024-09-06 07:35:34,998"
-8203310,8381729,236,-121780,-41929,0,0,0,0,0,0,0,8807934,97,97,0,8807935,97,8381729,236,-121780,-41929,0,-8708,-122,0,0,1587,23,1987,1,1987,0,1116,20635,8381466,-22775,-162516,0,0,0,-173,0,0,0,0,0,393555,243,21,393576,0,0,0,0,80,17259,0,0,1270,0,0,0,0,0,-1672995,-835477,64328,1574320,725,393555,2576,394494,8411095,0,0,0,0,57,1039,0,0,0,0,0,0,581883,16261,59913,0,8776935,786,0,61930,456,469022,102940,0,2080450,593772,0,6,2467820,206402,392912,179050,0,0,120696,2190,17,0,18,393155,0,0,0,3143549,0,770,770,0,390,3,0,0,0,23542,48431,1448,0,0,0,11,23542,48431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,7,0,0,0,0,0,0,0,0,"2024-09-06 07:35:45,000"
-12705099,12873819,241,-121732,-41857,0,0,0,0,0,0,0,13308969,97,97,0,13308969,97,12873819,241,-121732,-41857,0,-8708,-120,0,0,1586,27,2014,1,2014,0,1218,20635,12873556,-22759,-162477,0,0,0,-173,0,0,0,0,0,393555,243,27,393582,0,0,0,0,64,25992,0,0,1296,0,0,0,0,0,-2573109,-1284984,64484,1574344,739,393555,2576,394494,12912153,0,0,0,0,57,1039,0,0,0,0,0,0,581913,16261,59913,0,13269453,801,0,61930,468,469022,102940,0,2080450,593772,0,6,2467820,206402,392912,179050,0,0,120696,2190,17,0,18,393155,0,0,0,5568381,0,1091,1091,0,390,3,0,0,0,23542,48431,1448,0,0,0,11,23542,48431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,7,0,0,0,0,0,0,0,0,"2024-09-06 07:35:55,001"
-15097896,14427991,241,711461,-41045,0,0,0,0,0,0,0,15700642,97,97,0,15700642,97,14427991,241,711461,-41045,0,-7060,-93,0,0,1586,27,2014,1,2014,0,1218,20635,14427720,-22759,671569,0,0,0,-173,0,0,0,0,0,393555,243,33,393588,0,0,0,0,64,29097,0,0,1296,0,0,0,0,0,-2884791,-1440635,3401004,1574368,743,393555,2576,394494,15305089,0,0,0,0,57,1039,0,0,0,0,0,0,581964,16287,59913,0,15650698,805,0,61930,474,469022,102940,0,2080450,593772,0,6,2467820,206402,392912,179050,0,0,120696,2190,17,0,18,393155,0,0,0,7206781,0,828277,828277,0,390,3,0,0,0,23542,48431,1448,0,0,0,11,23542,48431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,7,0,0,0,0,0,0,0,0,"2024-09-06 07:36:05,002"
-16395027,14428000,241,2003792,-39784,0,0,0,0,0,0,0,16994969,97,97,0,16994969,97,14428000,241,2003792,-39784,0,-4136,-47,0,0,1586,29,2014,1,2014,0,1218,20635,14427727,-22759,1965172,0,0,0,-173,0,0,0,0,0,393555,243,38,393593,0,0,0,0,64,29097,0,0,1296,0,0,0,0,0,-2885499,-1440988,8575232,1574388,747,393555,2576,394494,16601689,0,0,0,0,57,1039,0,0,0,0,0,0,581976,16328,59913,0,16333607,809,0,61930,476,469022,102940,0,2080450,593772,0,6,2467820,206402,392912,179050,0,0,120696,2190,17,0,18,393155,0,0,0,8123022,0,1511176,1511176,0,390,3,0,0,0,23542,48431,1448,0,0,0,11,23542,48431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,7,0,0,0,0,0,0,0,0,"2024-09-06 07:36:15,004"
-17692382,14428003,241,3298744,-38514,0,0,0,0,0,0,0,18291957,97,97,0,18291957,97,14428003,241,3298744,-38514,0,-1188,-1,0,0,1586,29,2014,1,2014,0,1218,20635,14427738,-22759,3261391,0,0,0,-173,0,0,0,0,0,393555,243,44,393599,0,0,0,0,64,29097,0,0,1303,0,0,0,0,0,-2885726,-1441102,13760112,1574412,758,393555,2576,394494,17900902,0,0,0,0,57,1039,0,0,0,0,0,0,582028,16368,59913,0,17046882,820,0,61930,481,469022,102940,0,2080450,593772,0,6,2467820,206402,392912,179050,0,0,120696,2190,17,0,18,393155,0,0,0,8974990,0,2224426,2224426,0,390,3,0,0,0,23542,48431,1448,0,0,0,11,23542,48431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,7,0,0,0,0,0,0,0,0,"2024-09-06 07:36:25,006"
-17762267,14422349,243,3362763,-36235,0,0,0,0,0,0,0,19592397,15791,15791,0,19592397,15791,14422349,243,3362763,-36235,0,1483,33,0,0,20628,29,2014,1,2014,0,1218,22055,14422036,-23817,3327765,0,0,0,-174,0,0,0,0,0,399273,243,50,399323,0,0,0,0,64,29097,0,0,1371,0,0,0,0,0,-2886443,-1441460,19021704,1597308,759,399273,2578,394494,19219162,0,0,0,0,57,1039,0,0,0,0,0,0,1840768,18415,60923,0,17774753,821,0,62975,481,1723737,102940,0,3408270,593772,0,6,2543608,1458434,398567,1428110,0,0,122790,2198,18,74,99,398870,0,0,0,9892494,0,2952292,2952292,0,4237,6,0,0,0,83477,155986,9374,0,0,0,15,83477,155986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,7,0,0,0,0,0,0,0,0,"2024-09-06 07:36:35,008"
-17764620,14422376,244,3362201,-33958,0,0,0,0,0,0,0,20824885,48077,48077,0,20824885,48077,14422371,244,3362198,-33973,0,4052,73,0,0,40086,66,2628,1,2628,0,1267,24143,14421960,-23777,3329517,0,0,0,-174,0,0,0,0,0,399273,243,57,399330,0,0,0,0,80,29101,0,0,1474,0,0,0,0,0,-2886574,-1441525,24075528,1597336,1151,399273,2589,394494,20485961,0,0,0,0,57,1039,0,0,0,0,0,0,3115933,19870,61919,0,18450314,1180,0,64022,565,2984749,102940,0,4719002,593772,0,6,2591167,2721607,398567,2689122,0,0,125496,2199,18,148,181,398870,0,0,0,10744462,0,3626551,3626551,0,16907,786,0,0,0,479036,433316,37169,0,0,0,21,479036,433316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,52,0,0,0,0,0,0,0,0,"2024-09-06 07:36:45,010"
-17767190,14422562,247,3359628,-31487,0,0,0,0,0,0,0,22159871,48077,48077,0,22159871,48077,14422562,247,3359717,-31487,0,6863,134,0,0,60730,155,3028,1,3028,0,1303,25551,14422258,-23531,3329820,0,0,0,-174,0,0,0,0,0,399273,243,66,399339,0,0,0,0,112,29106,0,0,1759,0,0,0,0,0,-2886662,-1441569,29412348,1597372,1155,399273,2589,394494,21823141,0,0,0,0,57,1039,0,0,0,0,0,0,4450747,20975,62178,0,19159896,1184,0,64361,568,4319462,102940,0,6077843,593772,0,6,2613297,4058318,398567,4023835,0,0,126904,2199,18,234,267,398870,0,0,0,11301766,0,4336124,4336124,0,16907,786,0,0,0,479036,433316,37169,0,0,0,21,479036,433316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,52,0,0,0,0,0,0,0,0,"2024-09-06 07:36:55,011"
-17773946,14422613,247,3359826,-29861,0,0,0,0,0,0,0,23496732,48077,48077,0,23496732,48077,14422613,247,3359905,-29861,0,9806,180,0,0,81504,155,3329,1,3329,0,1385,25686,14422282,-23421,3331908,0,0,0,-174,0,0,0,0,0,399273,243,72,399345,0,0,0,0,112,29106,0,0,1765,0,0,0,0,0,-2886300,-1441388,34754624,1597396,1208,399273,2589,394494,23162297,0,0,0,0,57,1039,0,0,0,0,0,0,5784235,21338,62394,0,19868539,1280,0,64579,570,5652416,102940,0,7422270,593772,0,6,2623976,5392066,398567,5356789,0,0,127032,2199,18,319,352,398870,0,0,0,12157815,0,5044530,5044530,0,16907,786,0,0,0,479036,433316,37169,0,0,0,21,479036,433316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,81,0,0,0,0,0,0,0,0,"2024-09-06 07:37:05,013"
-17777916,14413595,247,3366653,-28224,0,0,0,0,0,0,0,24765818,79476,79476,0,24765818,79476,14413595,247,3366653,-28224,0,12776,232,0,0,101647,201,3831,1,3831,0,1475,25928,14413224,-23471,3340203,0,0,0,-174,0,0,0,0,0,408298,243,80,408378,0,0,0,0,112,29106,0,0,1781,0,0,0,0,0,-2884623,-1440551,39953452,1633540,1214,408298,2594,394494,24465025,0,0,0,0,57,1039,0,0,0,0,0,0,7090594,21423,62516,0,20739148,1282,0,64706,570,6953325,102940,0,8733379,593772,0,6,2643082,6684069,407626,6648639,0,0,127824,2199,18,394,433,407850,0,0,0,13013529,0,5915133,5915133,0,22111,788,0,0,0,553819,500325,47629,0,0,0,25,553819,500325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,81,0,0,0,0,0,0,0,0,"2024-09-06 07:37:15,014"
-17754516,14413417,247,3333023,-26990,0,0,0,0,0,0,0,25941541,142655,142655,0,25941541,142655,14413417,247,3333134,-26990,0,15584,274,0,0,121532,201,3831,1,3831,0,1475,25930,14413113,-23798,3307814,0,0,0,-174,0,0,0,0,0,408298,243,86,408384,0,0,0,0,112,29106,0,0,1785,0,0,0,0,0,-2888969,-1442721,44906136,1633564,1216,408298,2606,394494,25706059,0,0,0,0,57,1039,0,0,0,0,0,0,8379993,21484,62516,0,21977466,1284,0,64706,572,8223777,102940,0,10003853,593772,0,6,2643082,7954543,407626,7919091,0,0,128471,2199,18,466,515,407850,0,0,0,14067144,0,7153447,7153447,0,40988,799,0,0,0,853975,754034,86665,0,0,0,32,853975,754034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,81,0,0,0,0,0,0,0,0,"2024-09-06 07:37:25,016"
-17772625,14413417,247,3349094,-25651,0,0,0,0,0,0,0,27218139,142655,142655,0,27218139,142655,14413417,247,3349094,-25651,0,18454,318,0,0,141104,201,3831,1,3831,0,1475,26058,14413115,-24095,3325184,0,0,0,-174,0,0,0,0,0,408298,243,93,408391,0,0,0,0,112,29106,0,0,1785,0,0,0,0,0,-2887620,-1442047,50009488,1633592,1217,408298,2606,394494,26984870,0,0,0,0,57,1039,0,0,0,0,0,0,9638619,21615,62516,0,23253508,1285,0,64706,572,9482357,102940,0,11262626,593772,0,6,2643082,9213316,407626,9177671,0,0,128599,2199,18,552,601,407850,0,0,0,14988237,0,8429486,8429486,0,40988,799,0,0,0,853975,754034,86665,0,0,0,32,853975,754034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,81,0,0,0,0,0,0,0,0,"2024-09-06 07:37:35,017"
-16053457,12710551,200,3347238,-23900,0,209,0,0,0,0,0,27429115,170814,170814,0,27429108,170821,12710551,200,3347238,-23900,0,18734,-1577,0,0,144487,205,6392,1,4949,0,1556,26059,12710781,-22490,3324477,209,0,0,-173,0,0,0,0,0,426686,243,322,426799,0,0,0,0,-928,24981,0,0,1329,0,0,0,0,0,-2545402,-1271148,50917568,1707388,1462,426686,2609,394494,27224677,0,0,0,0,57,1039,0,0,0,0,0,0,11592432,21828,62941,0,23493575,1665,0,65136,3816,9728044,102940,0,11538290,593772,0,6,2691396,9440666,425978,9405006,0,0,128860,2199,18,562,615,426168,0,0,0,15185390,0,8653381,8653380,1,45738,801,0,0,0,930294,783786,96237,0,0,0,34,930294,783786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,81,0,0,0,0,0,0,0,0,"2024-09-06 07:37:45,018"
-16051509,12710561,200,3347267,-23884,0,6,0,0,0,0,0,27429143,170814,170814,0,27429136,170821,12710561,200,3347267,-23884,0,18732,-1593,0,0,144487,205,6393,1,4949,0,1556,26059,12710783,-22490,3324482,6,0,0,-173,0,0,0,0,0,426686,243,341,427021,0,0,0,0,-1024,24981,0,0,1329,0,0,0,0,0,-2545004,-1270949,50917576,1708312,1462,426686,2609,394494,27224727,0,0,0,0,57,1039,0,0,0,0,0,0,11592518,21828,62941,0,23493579,1665,0,65136,3818,9728044,102940,0,11538290,593772,0,6,2691396,9440666,425978,9405006,0,0,128860,2199,18,562,615,426168,0,0,0,15185390,0,8653381,8653380,1,45738,801,0,0,0,930294,783786,96237,0,0,0,34,930294,783786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,81,0,0,0,0,0,0,0,0,"2024-09-06 07:37:55,020"
-16050337,12710563,200,3347267,-23868,0,8,0,0,0,0,0,27429160,170814,170814,0,27429153,170821,12710563,200,3347267,-23868,0,18732,-1593,0,0,144487,205,6393,1,4949,0,1556,26059,12710787,-22490,3324485,8,0,0,-173,0,0,0,0,0,426686,243,343,427021,0,0,0,0,-1024,24981,0,0,1330,0,0,0,0,0,-2544766,-1270830,50917580,1708312,1463,426686,2609,394494,27224765,0,0,0,0,57,1039,0,0,0,0,0,0,11592550,21828,62941,0,23493584,1666,0,65136,3819,9728044,102940,0,11538290,593772,0,6,2691396,9440666,425978,9405006,0,0,128860,2199,18,562,615,426168,0,0,0,15185390,0,8653381,8653380,1,45738,801,0,0,0,930294,783786,96237,0,0,0,34,930294,783786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,81,0,0,0,0,0,0,0,0,"2024-09-06 07:38:05,021"
-16049969,12710572,200,3347279,-23868,0,54,0,0,0,0,0,27429599,170814,170814,0,27429592,170821,12710572,200,3347279,-23868,0,18732,-1590,0,0,144487,205,6393,1,4949,0,1556,26059,12710797,-22471,3324490,54,0,0,-173,0,0,0,0,0,426686,243,389,427021,0,0,0,0,-1040,24981,0,0,1333,0,0,0,0,0,-2544690,-1270792,50917604,1708312,1469,426686,2609,394494,27225226,0,0,0,0,57,1039,0,0,0,0,0,0,11593014,21828,62941,0,23494215,1672,0,65136,3941,9728044,102940,0,11538290,593772,0,6,2691396,9440666,425978,9405006,0,0,128860,2199,18,562,615,426168,0,0,0,15185390,0,8653382,8653380,2,45739,801,0,0,0,930294,783786,96237,0,0,0,34,930294,783786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,81,0,0,0,0,0,0,0,0,"2024-09-06 07:38:15,022"
-16141182,12728345,199,3358978,-23782,0,4,0,0,0,0,0,28478705,170814,170814,0,28478698,170821,12728345,199,3358978,-23782,0,18732,-1552,11,92,144450,209,7773,1,4963,0,1556,26059,12728805,-21458,3336900,4,0,0,-173,0,0,0,0,19,426686,243,397,427079,0,0,0,0,-560,25110,0,0,1863,0,0,0,0,0,-2560572,-1278723,50968100,1708564,2216,426686,2609,394494,28294324,0,0,0,0,57,1039,0,0,0,0,0,0,12674524,21830,62941,0,24532178,2459,0,65136,4226,9728044,102940,0,11538290,593772,0,6,2691396,9440666,425978,9405006,0,0,128860,2199,18,562,615,426168,0,0,0,15185390,0,9680490,8653380,1027023,1115403,929,0,0,0,930294,783786,181691,0,0,0,34,930294,783786,0,0,0,0,3841,0,3841,3841,0,0,3841,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,88,0,0,0,0,0,0,0,0,"2024-09-06 07:38:25,025"
-16174916,12514771,278827,3329305,-27775,0,36,0,0,0,0,0,29212627,176067,176067,0,29212620,176074,12514746,279005,3329355,-27736,0,18816,-1536,33,0,145091,29902,7877,26602,5067,0,1657,26130,12777194,-24838,3347532,9,27,0,-225,0,0,0,0,1,526322,246,402,526617,0,0,0,0,-560,25335,0,0,46347,0,0,0,0,0,-2574031,-1285444,51089760,2107108,32529,526322,5131,782740,28642871,0,0,0,0,57,1039,0,0,0,0,0,0,13475279,317182,110196,0,29563973,7451,0,112943,4256,9846700,102940,0,13690924,593772,0,6,4808111,9476585,510749,9438891,0,0,129374,2200,18,562,616,510476,0,0,0,15185390,0,14562631,8653380,1615468,1797363,960,0,0,0,1153014,1752305,368806,0,0,0,34,1153014,1752305,0,0,0,0,3841,0,3841,3841,0,0,3841,39,0,0,0,0,0,0,0,0,18,0,0,18,0,8,0,0,0,0,0,18,0,0,0,25518,21335,0,0,0,0,0,0,0,0,"2024-09-06 07:38:35,036"
-16072271,11973063,732944,3328799,-27758,0,10,0,0,0,0,0,29437237,196559,196559,0,29437230,196566,11973063,732944,3328799,-27758,0,19042,-1496,0,0,145351,146099,8480,102027,5411,58,1988,27723,12690593,-25797,3471826,10,0,0,-225,0,0,0,0,1,738745,249,403,739138,0,0,0,0,-560,25335,0,0,171026,0,0,0,0,0,-2553622,-1275253,51578048,2956800,153557,738745,5209,787884,28882965,0,0,0,0,57,1039,0,0,0,0,0,0,13814936,1371471,786305,0,30201811,26626,0,789187,4295,10057367,102940,0,15182570,593772,0,6,6298288,9478054,719979,9440328,0,0,130910,2200,27,563,634,712938,0,0,0,15185390,0,15074084,8653380,1737879,1925800,963,0,0,0,1212951,1852742,380941,0,0,0,51,1212951,1852742,0,0,0,0,3841,0,3841,3841,0,0,3841,39,0,0,0,0,0,0,0,0,18,0,0,18,0,16,0,0,0,0,0,18,0,0,0,127420,116380,0,0,0,0,0,0,0,0,"2024-09-06 07:38:45,040"
-16053319,12016612,686709,3328460,-27963,0,0,0,0,0,0,0,29462716,196571,196571,0,29462709,196578,12016612,686709,3328460,-27963,0,19009,-1499,0,0,145174,152403,8526,104934,5428,72,1996,28029,12689360,-25998,3478479,0,0,0,-225,0,0,0,0,1,748800,249,405,749205,0,0,0,0,-560,25335,0,0,178294,0,0,0,0,0,-2549942,-1273415,51611292,2997068,161868,748800,5213,793181,28903179,0,0,0,0,57,1039,0,0,0,0,0,0,13847764,1390127,854322,0,30229059,28028,0,857320,4295,10069125,102940,0,15265000,593772,0,6,6379999,9478773,731106,9440959,0,0,133073,2202,27,563,636,722590,0,0,0,15185390,0,15092596,8653380,1755051,1946781,969,0,0,0,1316433,2058344,389196,0,0,0,53,1316433,2058344,0,0,0,0,3841,0,3841,3841,0,0,3841,39,0,0,0,0,0,0,0,0,18,0,0,18,0,22,0,0,0,0,0,18,0,0,0,134329,123088,0,0,0,0,0,0,0,0,"2024-09-06 07:38:55,044"
-16048258,11971925,723932,3329654,-27863,0,50,0,0,0,0,0,29470631,198009,198009,0,29470624,198016,11971925,723932,3329654,-27863,0,19007,-1499,0,0,145188,153983,10054,105730,5581,467,2137,28242,12687795,-25439,3475849,50,0,0,-225,0,0,0,0,1,752451,252,455,752856,0,0,0,0,-560,25335,0,0,174370,0,0,0,0,0,-2548671,-1272780,51633080,3011672,165292,752451,5230,795402,28910325,0,0,0,0,57,1039,0,0,0,0,0,0,13867976,1908114,1336321,0,30237254,28893,0,1339514,4394,10080975,102940,0,16011982,593772,0,6,7125863,9479891,742029,9441886,0,0,133446,2207,28,563,639,726098,0,0,0,15185390,0,15097074,8653380,1758442,1954785,981,0,0,0,1542953,2533535,399432,0,0,0,55,1542953,2533535,0,0,0,0,3841,0,3841,3841,0,0,3841,39,0,0,0,0,0,0,0,0,18,0,0,18,0,30,0,0,0,0,0,18,0,0,0,136958,125469,0,0,0,0,0,0,0,0,"2024-09-06 07:39:05,052"
-16049246,11954963,745032,3332633,-26717,0,25,0,0,0,0,0,29484067,200259,200259,0,29484060,200266,11954963,745032,3332633,-26717,0,19001,-1537,0,0,145161,156896,11874,108051,6419,2498,2329,28242,12691894,-24738,3484051,25,0,0,-225,0,0,0,0,1,752521,252,524,753020,0,0,0,0,-544,25335,0,0,178444,0,0,0,0,0,-2548044,-1272467,51669876,3012420,169844,752521,5234,796250,28925214,0,0,0,0,57,1039,0,0,0,0,0,0,13875540,1991055,1400466,0,30248463,30362,0,1403753,4801,10082120,102940,0,16103103,593772,0,6,7216187,9480688,742546,9442514,0,0,133446,2207,28,563,640,726168,0,0,0,15185390,0,15100203,8653380,1761571,1957914,981,0,0,0,1542953,2533535,399432,0,0,0,55,1542953,2533535,0,0,0,0,3841,0,3841,3841,0,0,3841,39,0,0,0,0,0,0,0,0,18,0,0,18,0,36,0,0,0,0,0,18,0,0,0,140239,128261,0,0,0,0,0,0,0,0,"2024-09-06 07:39:15,056"
-16047726,11900168,797375,3331238,-27661,0,10,0,0,0,0,0,29489183,200271,200271,0,29489176,200278,11900168,797375,3331238,-27661,0,19004,-1537,0,0,145268,157995,12020,108636,6466,2757,2376,28242,12691953,-25084,3480974,10,0,0,-231,0,0,0,0,1,754269,252,526,754785,0,0,0,0,-544,25335,0,0,177715,0,0,0,0,0,-2548207,-1272549,51681072,3019480,172497,754269,5238,797630,28928982,0,0,0,0,57,1039,0,0,0,0,0,0,13885439,2388057,1746702,0,30253234,31272,0,1750304,4803,10089664,102940,0,16554043,593772,0,6,7664012,9483803,747600,9445004,0,0,133446,2207,28,563,642,727842,0,0,0,15185390,0,15102675,8653380,1763893,1960236,981,0,0,0,1542953,2533535,399432,0,0,0,55,1542953,2533535,0,0,0,0,3841,0,3841,3841,0,0,3841,39,0,0,0,0,0,0,0,0,18,0,0,18,0,44,0,0,0,0,0,18,0,0,0,141989,129645,0,0,0,0,0,0,0,0,"2024-09-06 07:39:25,060"
