Node 0 MemTotal,Node 0 MemFree,Node 0 MemUsed,Node 0 SwapCached,Node 0 Active,Node 0 Inactive,Node 0 Active(anon),Node 0 Inactive(anon),Node 0 Active(file),Node 0 Inactive(file),Node 0 Unevictable,Node 0 Mlocked,Node 0 Dirty,Node 0 Writeback,Node 0 FilePages,Node 0 Mapped,Node 0 AnonPages,Node 0 Shmem,Node 0 KernelStack,Node 0 PageTables,Node 0 SecPageTables,Node 0 NFS_Unstable,Node 0 Bounce,Node 0 WritebackTmp,Node 0 KReclaimable,Node 0 Slab,Node 0 SReclaimable,Node 0 SUnreclaim,Node 0 AnonHugePages,Node 0 ShmemHugePages,Node 0 ShmemPmdMapped,Node 0 FileHugePages,Node 0 FilePmdMapped,Node 0 Unaccepted,Node 0 HugePages_Total,Node 0 HugePages_Free,Node 0 HugePages_Surp,timestamp
7766164,6114168,1651996,0,185576,620384,420,72524,185156,547860,4180,1108,0,0,738876,112032,71772,4412,6496,6292,8388,0,0,0,61600,171376,61600,109776,0,0,0,0,0,0,0,0,0,"2024-09-06 07:35:14,972"
7766164,53840,7712324,2912,11816,6900688,1376,6893128,10440,7560,4180,1108,0,0,25856,15528,6891328,3720,6536,22804,8388,0,0,0,27796,136924,27796,109128,0,0,0,0,0,0,0,0,0,"2024-09-06 07:35:24,996"
7766164,52640,7713524,2916,11832,6900672,1376,6893128,10456,7544,4180,1108,0,0,25860,15528,6891340,3720,6536,22804,8388,0,0,0,27796,136924,27796,109128,0,0,0,0,0,0,0,0,0,"2024-09-06 07:35:34,999"
7766164,48472,7717692,2924,12176,6902400,1356,6893496,10820,8904,4180,1108,0,0,27908,15528,6891688,3720,6536,22804,8388,0,0,0,27796,136924,27796,109128,0,0,0,0,0,0,0,0,0,"2024-09-06 07:35:45,000"
7766164,48356,7717808,3024,12296,6902328,1376,6893240,10920,9088,4180,1108,0,0,28052,15592,6891460,3720,6536,22804,8388,0,0,0,27796,136924,27796,109128,0,0,0,0,0,0,0,0,0,"2024-09-06 07:35:55,001"
7766164,48356,7717808,3024,12296,6902328,1376,6893240,10920,9088,4180,1108,0,0,28052,15592,6891460,3720,6536,22804,8388,0,0,0,27796,136924,27796,109128,0,0,0,0,0,0,0,0,0,"2024-09-06 07:36:05,002"
7766164,48356,7717808,3024,12296,6902328,1376,6893240,10920,9088,4180,1108,0,0,28052,15592,6891460,3720,6536,22804,8388,0,0,0,27796,136924,27796,109128,0,0,0,0,0,0,0,0,0,"2024-09-06 07:36:15,005"
7766164,48104,7718060,3036,12296,6902340,1376,6893252,10920,9088,4180,1108,0,0,28064,15592,6891476,3720,6536,22804,8388,0,0,0,27796,136924,27796,109128,0,0,0,0,0,0,0,0,0,"2024-09-06 07:36:25,006"
7766164,53236,7712928,3340,12388,6882160,1376,6870696,11012,11464,4180,1108,0,0,30836,11364,6868608,3720,6536,22804,8388,0,0,0,27628,136704,27628,109076,0,0,0,0,0,0,0,0,0,"2024-09-06 07:36:35,008"
7766164,56936,7709228,3560,13196,6883984,1380,6870700,11816,13284,4180,1108,0,0,33648,11284,6868748,3720,6552,22820,8388,0,0,0,27908,136984,27908,109076,0,0,0,0,0,0,0,0,0,"2024-09-06 07:36:45,010"
7766164,55684,7710480,3776,13588,6884368,1388,6870904,12200,13464,4180,1108,0,0,34340,11512,6869044,3720,6552,22824,8388,0,0,0,27908,136984,27908,109076,0,0,0,0,0,0,0,0,0,"2024-09-06 07:36:55,011"
7766164,55400,7710764,3796,13936,6884520,1388,6871036,12548,13484,4180,1108,0,0,35260,11724,6869136,3720,6552,22824,8388,0,0,0,27908,136984,27908,109076,0,0,0,0,0,0,0,0,0,"2024-09-06 07:37:05,013"
7766164,75532,7690632,3844,13884,6862728,1388,6834912,12496,27816,4180,1108,0,0,49412,11808,6832896,3720,6552,22824,8388,0,0,0,28188,137272,28188,109084,0,0,0,0,0,0,0,0,0,"2024-09-06 07:37:15,014"
7766164,67768,7698396,3860,14148,6854436,1388,6834628,12760,19808,4180,1108,0,0,41584,11752,6832876,3720,6552,22824,8388,0,0,0,28732,137816,28732,109084,0,0,0,0,0,0,0,0,0,"2024-09-06 07:37:25,016"
7766164,69024,7697140,3860,14160,6854436,1388,6834628,12772,19808,4180,1108,0,0,41584,11752,6832876,3720,6552,22824,8388,0,0,0,28728,137812,28728,109084,0,0,0,0,0,0,0,0,0,"2024-09-06 07:37:35,017"
7766164,6840700,925464,1308,19920,100196,1196,22548,18724,77648,4180,1108,596,0,102792,18360,22980,3724,6144,6324,8388,0,0,0,28660,137124,28660,108464,0,0,0,0,0,0,0,0,0,"2024-09-06 07:37:45,019"
7766164,6845872,920292,1312,19984,100352,1196,22588,18788,77764,4180,1108,8,0,102816,18360,22988,3724,6128,6324,8388,0,0,0,28652,137124,28652,108472,0,0,0,0,0,0,0,0,0,"2024-09-06 07:37:55,020"
7766164,6849716,916448,1312,20048,100360,1196,22596,18852,77764,4180,1108,16,0,102824,18360,23004,3724,6128,6324,8388,0,0,0,28652,137124,28652,108472,0,0,0,0,0,0,0,0,0,"2024-09-06 07:38:05,021"
7766164,6850924,915240,1324,20048,100448,1196,22636,18852,77812,4180,1108,168,0,102844,18436,23048,3724,6112,6324,8388,0,0,0,28652,137136,28652,108484,0,0,0,0,0,0,0,0,0,"2024-09-06 07:38:15,022"
7766164,2524436,5241728,3604,20492,4327172,1192,4202264,19300,124908,4180,1108,12,0,152644,22848,4203204,3724,6592,6840,8388,0,0,0,28652,137328,28652,108676,38912,0,0,0,0,0,0,0,0,"2024-09-06 07:38:25,025"
7766164,18008,7748156,161668,1100200,5704780,1096820,5698664,3380,6116,4180,1108,20,108,175300,8944,6731796,3516,6592,7740,8388,0,0,0,28988,137736,28988,108748,2048,0,0,0,0,0,0,0,0,"2024-09-06 07:38:35,036"
7766164,23884,7742280,577372,2861232,3998652,2857940,3994760,3292,3892,4180,1108,24,0,589464,5108,6796880,3516,6592,7740,8388,0,0,0,29636,138512,29636,108876,2048,0,0,0,0,0,0,0,0,"2024-09-06 07:38:45,040"
7766164,15736,7750428,606412,2675456,4240688,2672984,4238152,2472,2536,4180,1108,0,0,616044,4304,6860408,3516,6592,7740,8388,0,0,0,29564,138440,29564,108876,2048,0,0,0,0,0,0,0,0,"2024-09-06 07:38:55,044"
7766164,28832,7737332,590500,2824132,4075300,2821852,4072812,2280,2488,4180,1108,56,0,599892,3728,6867144,3516,6592,7740,8388,0,0,0,29556,138432,29556,108876,2048,0,0,0,0,0,0,0,0,"2024-09-06 07:39:05,052"
7766164,18528,7747636,606784,2912060,4027000,2906248,4017564,5812,9436,4180,1108,64,0,626668,6156,6895872,3516,6608,7740,8388,0,0,0,29564,138320,29564,108756,2048,0,0,0,0,0,0,0,0,"2024-09-06 07:39:15,056"
7766164,18864,7747300,603828,3117648,3811264,3115612,3807408,2036,3856,4180,1108,28,0,614320,4772,6904952,3492,6608,7740,8388,0,0,0,29576,138332,29576,108756,2048,0,0,0,0,0,0,0,0,"2024-09-06 07:39:25,060"
7766164,20104,7746060,605352,3139852,3798048,3138036,3795540,1816,2508,4180,1108,0,0,614256,4100,6919936,3472,6608,7740,8388,0,0,0,29592,138348,29592,108756,2048,0,0,0,0,0,0,0,0,"2024-09-06 07:39:35,064"
7766164,29452,7736712,599724,3306436,3616824,3302984,3615724,3452,1100,4180,1108,12,0,608816,2816,6907636,3432,6608,7740,8388,0,0,0,29588,138352,29588,108764,2048,0,0,0,0,0,0,0,0,"2024-09-06 07:39:45,072"
7766164,24960,7741204,604584,3377632,3549600,3376140,3548360,1492,1240,4180,1108,20,0,611852,2876,6914596,3428,6608,7740,8388,0,0,0,29584,138348,29584,108764,2048,0,0,0,0,0,0,0,0,"2024-09-06 07:39:55,076"
7766164,18364,7747800,612080,3374216,3557988,3372780,3556888,1436,1100,4180,1108,24,0,619152,2876,6917252,3428,6608,7740,8388,0,0,0,29584,138348,29584,108764,2048,0,0,0,0,0,0,0,0,"2024-09-06 07:40:05,084"
7766164,20960,7745204,616160,3381844,3555064,3380480,3554136,1364,928,4180,1108,0,0,622988,2860,6921216,3428,6608,7740,8388,0,0,0,29616,138380,29616,108764,2048,0,0,0,0,0,0,0,0,"2024-09-06 07:40:15,088"
7766164,23176,7742988,614628,3387912,3539148,3386588,3538240,1324,908,4180,1108,16,0,621392,2824,6908344,3424,6608,7740,8388,0,0,0,29664,138428,29664,108764,2048,0,0,0,0,0,0,0,0,"2024-09-06 07:40:25,096"
7766164,28616,7737548,613516,3403768,3514356,3402444,3513444,1324,912,4180,1108,20,0,620280,2824,6899836,3420,6608,7740,8388,0,0,0,29712,138476,29712,108764,2048,0,0,0,0,0,0,0,0,"2024-09-06 07:40:35,098"
7766164,37116,7729048,617528,3385572,3529116,3383880,3526404,1692,2712,4180,1108,28,0,626448,3824,6896452,3408,6624,7752,8388,0,0,0,29760,138516,29760,108756,2048,0,0,0,0,0,0,0,0,"2024-09-06 07:40:45,104"
7766164,24572,7741592,626096,3397016,3520628,3395668,3519592,1348,1036,4180,1108,0,0,632996,3012,6900876,3408,6624,7752,8388,0,0,0,29744,138492,29744,108748,2048,0,0,0,0,0,0,0,0,"2024-09-06 07:40:55,108"
7766164,20172,7745992,643792,3401616,3540340,3400140,3539296,1476,1044,4180,1108,16,0,650828,3072,6920512,3408,6624,7752,8388,0,0,0,29744,138492,29744,108748,2048,0,0,0,0,0,0,0,0,"2024-09-06 07:41:05,113"
7766164,23668,7742496,633848,3401976,3517416,3400560,3516764,1416,652,4180,1108,24,0,640432,2724,6898232,3408,6624,7752,8388,0,0,0,29744,138492,29744,108748,2048,0,0,0,0,0,0,0,0,"2024-09-06 07:41:15,120"
7766164,21836,7744328,647496,3430376,3508684,3428576,3507224,1800,1460,4180,1108,28,0,654988,3804,6915876,3408,6624,7752,8388,0,0,0,29744,138492,29744,108748,2048,0,0,0,0,0,0,0,0,"2024-09-06 07:41:25,128"
7766164,26040,7740124,642840,3407352,3521748,3405116,3520840,2236,908,4180,1108,0,0,650516,3424,6911812,3408,6624,7752,8388,0,0,0,29744,138492,29744,108748,2048,0,0,0,0,0,0,0,0,"2024-09-06 07:41:35,132"
7766164,21600,7744564,648812,3386872,3549452,3384524,3547356,2348,2096,4180,1108,16,0,657772,3324,6915148,3408,6624,7752,8388,0,0,0,29744,138492,29744,108748,2048,0,0,0,0,0,0,0,0,"2024-09-06 07:41:45,136"
7766164,26488,7739676,648352,3399796,3530616,3398240,3529480,1556,1136,4180,1108,20,0,655560,3108,6908536,3408,6624,7752,8388,0,0,0,29792,138540,29792,108748,2048,0,0,0,0,0,0,0,0,"2024-09-06 07:41:55,138"
7766164,20260,7745904,654792,3421688,3514116,3420316,3513296,1372,820,4180,1108,28,0,661500,2764,6911436,3408,6624,7752,8388,0,0,0,29808,138556,29808,108748,2048,0,0,0,0,0,0,0,0,"2024-09-06 07:42:05,144"
7766164,20608,7745556,646872,3388696,3513316,3387392,3512556,1304,760,4180,1108,0,0,653448,2660,6891100,3404,6624,7752,8388,0,0,0,29824,138572,29824,108748,2048,0,0,0,0,0,0,0,0,"2024-09-06 07:42:15,152"
7766164,23936,7742228,671880,3399004,3532344,3397700,3531576,1304,768,4180,1108,0,0,678464,2660,6917192,3404,6624,7752,8388,0,0,0,29824,138572,29824,108748,2048,0,0,0,0,0,0,0,0,"2024-09-06 07:42:25,154"
7766164,21312,7744852,675804,3395916,3539376,3394612,3538600,1304,776,4180,1108,0,0,682396,2660,6918392,3404,6624,7752,8388,0,0,0,29840,138588,29840,108748,2048,0,0,0,0,0,0,0,0,"2024-09-06 07:42:35,160"
7766164,32248,7733916,661924,3394240,3521252,3392160,3518500,2080,2752,4180,1108,4,0,671268,3432,6894436,3404,6624,7752,8388,0,0,0,29888,138636,29888,108748,2048,0,0,0,0,0,0,0,0,"2024-09-06 07:42:45,162"
7766164,30280,7735884,669424,3395056,3527112,3393436,3525464,1620,1648,4180,1108,0,0,677204,3364,6902280,3404,6544,7752,8388,0,0,0,29920,138668,29920,108748,2048,0,0,0,0,0,0,0,0,"2024-09-06 07:42:55,168"
7766164,20448,7745716,686868,3398348,3545084,3396728,3543428,1620,1656,4180,1108,0,0,694656,3364,6919736,3404,6544,7752,8388,0,0,0,29920,138668,29920,108748,2048,0,0,0,0,0,0,0,0,"2024-09-06 07:43:05,176"
7766164,26240,7739924,668904,3395616,3517404,3394256,3516748,1360,656,4180,1108,0,0,675428,2656,6894924,3400,6544,7752,8388,0,0,0,29916,138664,29916,108748,2048,0,0,0,0,0,0,0,0,"2024-09-06 07:43:15,180"
7766164,21736,7744428,691200,3401680,3536852,3400320,3536188,1360,664,4180,1108,0,0,697732,2656,6915796,3400,6544,7752,8388,0,0,0,29916,138664,29916,108748,2048,0,0,0,0,0,0,0,0,"2024-09-06 07:43:25,188"
7766164,32084,7734080,716948,4368084,2535564,4367144,2533552,940,2012,4180,1108,0,0,724396,3312,6889848,3388,6544,7752,8388,0,0,0,29996,138744,29996,108748,2048,0,0,0,0,0,0,0,0,"2024-09-06 07:43:35,190"
7766164,16260,7749904,754924,4339388,2583944,4337556,2581776,1832,2168,4180,1108,0,0,763420,2968,6905660,3388,6544,7752,8388,0,0,0,30028,138776,30028,108748,2048,0,0,0,0,0,0,0,0,"2024-09-06 07:43:45,200"
7766164,26896,7739268,773900,4286920,2634676,4285720,2633712,1200,964,4180,1108,0,0,780560,2696,6904344,3388,6544,7752,8388,0,0,0,30076,138824,30076,108748,2048,0,0,0,0,0,0,0,0,"2024-09-06 07:43:55,202"
7766164,20008,7746156,792548,4290360,2652796,4289160,2651828,1200,968,4180,1108,0,0,799212,2696,6921536,3388,6544,7752,8388,0,0,0,30076,138824,30076,108748,2048,0,0,0,0,0,0,0,0,"2024-09-06 07:44:05,212"
7766164,25760,7740404,775620,4222680,2697236,4221624,2696488,1056,748,4180,1108,0,0,781920,2524,6898324,3388,6528,7752,8388,0,0,0,30108,138856,30108,108748,2048,0,0,0,0,0,0,0,0,"2024-09-06 07:44:15,216"
7766164,22552,7743612,779604,4169524,2755056,4168616,2754512,908,544,4180,1108,0,0,785552,2244,6907352,3388,6528,7752,8388,0,0,0,30108,138856,30108,108748,2048,0,0,0,0,0,0,0,0,"2024-09-06 07:44:25,220"
7766164,29732,7736432,784360,4142712,2786328,4141804,2785776,908,552,4180,1108,0,180,790316,2244,6910920,3388,6528,7752,8388,0,0,0,30108,138856,30108,108748,2048,0,0,0,0,0,0,0,0,"2024-09-06 07:44:35,222"
7766164,39460,7726704,771656,4029684,2884288,4028412,2883572,1272,716,4180,1108,0,0,777584,2400,6895916,3388,6544,7788,8388,0,0,0,30140,138888,30140,108748,2048,0,0,0,0,0,0,0,0,"2024-09-06 07:44:45,228"
7766164,27264,7738900,779332,3993624,2924788,3992620,2924080,1004,708,4180,1108,0,0,785540,2272,6899540,3388,6528,7752,8388,0,0,0,30156,138904,30156,108748,2048,0,0,0,0,0,0,0,0,"2024-09-06 07:44:55,232"
