nr_free_pages,nr_zone_inactive_anon,nr_zone_active_anon,nr_zone_inactive_file,nr_zone_active_file,nr_zone_unevictable,nr_zone_write_pending,nr_mlock,nr_bounce,nr_zspages,nr_free_cma,nr_unaccepted,numa_hit,numa_miss,numa_foreign,numa_interleave,numa_local,numa_other,nr_inactive_anon,nr_active_anon,nr_inactive_file,nr_active_file,nr_unevictable,nr_slab_reclaimable,nr_slab_unreclaimable,nr_isolated_anon,nr_isolated_file,workingset_nodes,workingset_refault_anon,workingset_refault_file,workingset_activate_anon,workingset_activate_file,workingset_restore_anon,workingset_restore_file,workingset_nodereclaim,nr_anon_pages,nr_mapped,nr_file_pages,nr_dirty,nr_writeback,nr_writeback_temp,nr_shmem,nr_shmem_hugepages,nr_shmem_pmdmapped,nr_file_hugepages,nr_file_pmdmapped,nr_anon_transparent_hugepages,nr_vmscan_write,nr_vmscan_immediate_reclaim,nr_dirtied,nr_written,nr_throttled_written,nr_kernel_misc_reclaimable,nr_foll_pin_acquired,nr_foll_pin_released,nr_kernel_stack,nr_page_table_pages,nr_sec_page_table_pages,nr_swapcached,pgpromote_success,pgpromote_candidate,pgdemote_kswapd,pgdemote_direct,pgdemote_khugepaged,nr_dirty_threshold,nr_dirty_background_threshold,pgpgin,pgpgout,pswpin,pswpout,pgalloc_dma,pgalloc_dma32,pgalloc_normal,pgalloc_movable,pgalloc_device,allocstall_dma,allocstall_dma32,allocstall_normal,allocstall_movable,allocstall_device,pgskip_dma,pgskip_dma32,pgskip_normal,pgskip_movable,pgskip_device,pgfree,pgactivate,pgdeactivate,pglazyfree,pgfault,pgmajfault,pglazyfreed,pgrefill,pgreuse,pgsteal_kswapd,pgsteal_direct,pgsteal_khugepaged,pgscan_kswapd,pgscan_direct,pgscan_khugepaged,pgscan_direct_throttle,pgscan_anon,pgscan_file,pgsteal_anon,pgsteal_file,zone_reclaim_failed,pginodesteal,slabs_scanned,kswapd_inodesteal,kswapd_low_wmark_hit_quickly,kswapd_high_wmark_hit_quickly,pageoutrun,pgrotated,drop_pagecache,drop_slab,oom_kill,numa_pte_updates,numa_huge_pte_updates,numa_hint_faults,numa_hint_faults_local,numa_pages_migrated,pgmigrate_success,pgmigrate_fail,thp_migration_success,thp_migration_fail,thp_migration_split,compact_migrate_scanned,compact_free_scanned,compact_isolated,compact_stall,compact_fail,compact_success,compact_daemon_wake,compact_daemon_migrate_scanned,compact_daemon_free_scanned,htlb_buddy_alloc_success,htlb_buddy_alloc_fail,cma_alloc_success,cma_alloc_fail,unevictable_pgs_culled,unevictable_pgs_scanned,unevictable_pgs_rescued,unevictable_pgs_mlocked,unevictable_pgs_munlocked,unevictable_pgs_cleared,unevictable_pgs_stranded,thp_fault_alloc,thp_fault_fallback,thp_fault_fallback_charge,thp_collapse_alloc,thp_collapse_alloc_failed,thp_file_alloc,thp_file_fallback,thp_file_fallback_charge,thp_file_mapped,thp_split_page,thp_split_page_failed,thp_deferred_split_page,thp_split_pmd,thp_scan_exceed_none_pte,thp_scan_exceed_swap_pte,thp_scan_exceed_share_pte,thp_split_pud,thp_zero_page_alloc,thp_zero_page_alloc_failed,thp_swpout,thp_swpout_fallback,balloon_inflate,balloon_deflate,balloon_migrate,swap_ra,swap_ra_hit,ksm_swpin_copy,cow_ksm,zswpin,zswpout,zswpwb,direct_map_level2_splits,direct_map_level3_splits,nr_unstable,timestamp
2037327,11386932,1497750,3165560,45738,5391,0,4623,0,0,0,0,34558507,84334,84334,2446235,30041687,4601154,11386932,1497750,3165560,45738,5391,43573,36091,0,0,151201,950,6449,12,6449,0,2889,18620,12883809,31674,3218257,0,0,0,4233,0,0,0,0,19,24618,1,20891,45451,0,0,448,448,10560,28655,0,760,0,0,1165076,24239,0,1035623,517179,52022411,187776,986,24618,1024,807848,34004709,0,0,0,0,1,479,0,0,0,0,0,0,36869450,2517544,1024706,811,33947586,6234,0,1029728,135752,11006673,24239,0,16933090,492974,0,0,7337015,10089049,981719,10049193,0,0,134451,713,52,670,760,24580,0,0,0,15841451,0,15833607,9286748,2064954,3268123,1001,18,0,0,335399,882079,28814,0,0,0,19,335399,882079,0,0,0,0,2311669,0,2253283,2259959,2255336,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,105,1,0,"2024-09-09 09:03:18,585"
2037365,11386933,1497750,3165561,45738,5391,0,4623,0,0,0,0,34558516,84334,84334,2446235,30041696,4601154,11386933,1497750,3165561,45738,5391,43573,36091,0,0,151201,950,6449,12,6449,0,2889,18620,12883810,31674,3218258,0,0,0,4233,0,0,0,0,19,24618,1,20897,45457,0,0,448,448,10560,28655,0,760,0,0,1165076,24239,0,1035631,517183,52022411,187800,986,24618,1024,807848,34004746,0,0,0,0,1,479,0,0,0,0,0,0,36869485,2517544,1024706,811,33947587,6234,0,1029728,135752,11006673,24239,0,16933090,492974,0,0,7337015,10089049,981719,10049193,0,0,134451,713,52,670,760,24580,0,0,0,15841451,0,15833607,9286748,2064954,3268123,1001,18,0,0,335399,882079,28814,0,0,0,19,335399,882079,0,0,0,0,2311669,0,2253283,2259959,2255336,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,105,1,0,"2024-09-09 09:03:28,591"
2037365,11386934,1497750,3165563,45738,5391,0,4623,0,0,0,0,34558529,84334,84334,2446235,30041709,4601154,11386934,1497750,3165563,45738,5391,43573,36091,0,0,151201,950,6449,12,6449,0,2889,18620,12883810,31674,3218260,0,0,0,4233,0,0,0,0,19,24618,1,20904,45464,0,0,448,448,10560,28655,0,760,0,0,1165076,24239,0,1035631,517183,52022411,187828,986,24618,1024,807848,34004780,0,0,0,0,1,479,0,0,0,0,0,0,36869500,2517544,1024706,811,33947588,6234,0,1029728,135752,11006673,24239,0,16933090,492974,0,0,7337015,10089049,981719,10049193,0,0,134451,713,52,670,760,24580,0,0,0,15841451,0,15833607,9286748,2064954,3268123,1001,18,0,0,335399,882079,28814,0,0,0,19,335399,882079,0,0,0,0,2311669,0,2253283,2259959,2255336,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,105,1,0,"2024-09-09 09:03:38,599"
2036312,11386937,1497750,3165564,45738,5391,0,4623,0,0,0,0,34559065,84334,84334,2446235,30042245,4601154,11386937,1497750,3165564,45738,5391,43573,36091,0,0,151201,950,6449,12,6449,0,2889,18620,12883823,31674,3218261,0,0,0,4233,0,0,0,0,19,24618,1,20910,45470,0,0,448,448,10560,28655,0,760,0,0,1165076,24239,0,1035421,517078,52022411,187852,986,24618,1024,807848,34005331,0,0,0,0,1,479,0,0,0,0,0,0,36870034,2517549,1024706,811,33948253,6234,0,1029728,135775,11006673,24239,0,16933090,492974,0,0,7337015,10089049,981719,10049193,0,0,134451,713,52,670,760,24580,0,0,0,15841451,0,15833609,9286748,2064956,3268125,1001,18,0,0,335399,882079,28814,0,0,0,19,335399,882079,0,0,0,0,2311669,0,2253283,2259959,2255336,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,105,1,0,"2024-09-09 09:03:48,601"
2037046,11386947,1497750,3165566,45738,5391,0,4623,0,0,0,0,34559075,84334,84334,2446235,30042255,4601154,11386947,1497750,3165566,45738,5391,43573,36091,0,0,151201,950,6449,12,6449,0,2889,18620,12883823,31674,3218263,0,0,0,4233,0,0,0,0,19,24618,1,20917,45477,0,0,448,448,10560,28655,0,760,0,0,1165076,24239,0,1035568,517152,52022411,187880,986,24618,1024,807848,34005369,0,0,0,0,1,479,0,0,0,0,0,0,36870093,2517549,1024706,811,33948254,6234,0,1029728,135775,11006673,24239,0,16933090,492974,0,0,7337015,10089049,981719,10049193,0,0,134451,713,52,670,760,24580,0,0,0,15841451,0,15833609,9286748,2064956,3268125,1001,18,0,0,335399,882079,28814,0,0,0,19,335399,882079,0,0,0,0,2311669,0,2253283,2259959,2255336,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,105,1,0,"2024-09-09 09:03:58,607"
2036876,11386947,1497750,3165568,45738,5391,0,4623,0,0,0,0,34559087,84334,84334,2446235,30042267,4601154,11386947,1497750,3165568,45738,5391,43573,36091,0,0,151201,950,6449,12,6449,0,2889,18620,12883824,31674,3218265,0,0,0,4233,0,0,0,0,19,24618,1,20924,45484,0,0,448,448,10560,28655,0,760,0,0,1165076,24239,0,1035535,517135,52022411,187908,986,24618,1024,807848,34005395,0,0,0,0,1,479,0,0,0,0,0,0,36870109,2517549,1024706,811,33948255,6234,0,1029728,135775,11006673,24239,0,16933090,492974,0,0,7337015,10089049,981719,10049193,0,0,134451,713,52,670,760,24580,0,0,0,15841451,0,15833610,9286748,2064957,3268126,1001,18,0,0,335399,882079,28814,0,0,0,19,335399,882079,0,0,0,0,2311669,0,2253283,2259959,2255336,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,105,1,0,"2024-09-09 09:04:08,611"
2037056,11386949,1497750,3165569,45738,5391,0,4623,0,0,0,0,34559097,84334,84334,2446235,30042277,4601154,11386949,1497750,3165569,45738,5391,43573,36091,0,0,151201,950,6449,12,6449,0,2889,18620,12883830,31674,3218266,0,0,0,4233,0,0,0,0,19,24618,1,20930,45490,0,0,448,448,10560,28655,0,760,0,0,1165076,24239,0,1035571,517153,52022411,187932,986,24618,1024,807848,34005426,0,0,0,0,1,479,0,0,0,0,0,0,36870117,2517549,1024706,811,33948261,6234,0,1029728,135775,11006673,24239,0,16933090,492974,0,0,7337015,10089049,981719,10049193,0,0,134451,713,52,670,760,24580,0,0,0,15841451,0,15833610,9286748,2064957,3268126,1001,18,0,0,335399,882079,28814,0,0,0,19,335399,882079,0,0,0,0,2311669,0,2253283,2259959,2255336,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,105,1,0,"2024-09-09 09:04:18,615"
2037056,11386954,1497750,3165571,45738,5391,0,4623,0,0,0,0,34559117,84334,84334,2446235,30042297,4601154,11386954,1497750,3165571,45738,5391,43573,36091,0,0,151201,950,6449,12,6449,0,2889,18620,12883841,31674,3218268,0,0,0,4233,0,0,0,0,19,24618,1,20937,45497,0,0,448,448,10560,28655,0,760,0,0,1165076,24239,0,1035571,517153,52022411,187960,986,24618,1024,807848,34005474,0,0,0,0,1,479,0,0,0,0,0,0,36870160,2517549,1024706,811,33948272,6234,0,1029728,135775,11006673,24239,0,16933090,492974,0,0,7337015,10089049,981719,10049193,0,0,134451,713,52,670,760,24580,0,0,0,15841451,0,15833610,9286748,2064957,3268126,1001,18,0,0,335399,882079,28814,0,0,0,19,335399,882079,0,0,0,0,2311669,0,2253283,2259959,2255336,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,105,1,0,"2024-09-09 09:04:28,619"
2037056,11386966,1497750,3165572,45738,5391,0,4623,0,0,0,0,34559128,84334,84334,2446235,30042308,4601154,11386966,1497750,3165572,45738,5391,43573,36091,0,0,151201,950,6449,12,6449,0,2889,18620,12883842,31674,3218269,0,0,0,4233,0,0,0,0,19,24618,1,20943,45503,0,0,448,448,10560,28655,0,760,0,0,1165076,24239,0,1035571,517153,52022411,187984,986,24618,1024,807848,34005499,0,0,0,0,1,479,0,0,0,0,0,0,36870199,2517549,1024706,811,33948273,6234,0,1029728,135775,11006673,24239,0,16933090,492974,0,0,7337015,10089049,981719,10049193,0,0,134451,713,52,670,760,24580,0,0,0,15841451,0,15833610,9286748,2064957,3268126,1001,18,0,0,335399,882079,28814,0,0,0,19,335399,882079,0,0,0,0,2311669,0,2253283,2259959,2255336,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,105,1,0,"2024-09-09 09:04:38,627"
2036862,11386967,1497750,3165574,45738,5391,0,4623,0,0,0,0,34559650,84334,84334,2446235,30042830,4601154,11386967,1497750,3165574,45738,5391,43573,36093,0,0,151201,950,6449,12,6449,0,2889,18620,12883843,31674,3218271,0,0,0,4233,0,0,0,0,19,24618,1,20950,45510,0,0,448,448,10560,28655,0,760,0,0,1165076,24239,0,1035533,517134,52022411,188012,986,24618,1024,807848,34006044,0,0,0,0,1,479,0,0,0,0,0,0,36870755,2517554,1024706,811,33948923,6234,0,1029728,135796,11006673,24239,0,16933090,492974,0,0,7337015,10089049,981719,10049193,0,0,134451,713,52,670,760,24580,0,0,0,15841451,0,15833610,9286748,2064957,3268126,1001,18,0,0,335399,882079,28814,0,0,0,19,335399,882079,0,0,0,0,2311669,0,2253283,2259959,2255336,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,105,1,0,"2024-09-09 09:04:48,629"
2036998,11383236,1497750,3165576,45738,5391,0,4623,0,0,0,0,34562576,84334,84334,2446235,30045756,4601154,11383247,1497750,3165576,45738,5391,43573,36095,0,0,151201,950,6449,12,6449,0,2889,18620,12880123,31674,3218273,0,0,0,4233,0,0,0,0,19,24618,1,20957,45517,0,0,448,448,10560,28655,0,760,0,0,1165076,24239,0,1035561,517148,52022411,188040,986,24618,1024,807848,34008992,0,0,0,0,1,479,0,0,0,0,0,0,36877475,2517554,1024706,811,33951821,6234,0,1029728,135796,11006673,24239,0,16933090,492974,0,0,7337015,10089049,981719,10049193,0,0,134451,713,52,670,760,24580,0,0,0,15841451,0,15833610,9286748,2064957,3268126,1001,18,0,0,335399,882079,28814,0,0,0,19,335399,882079,0,0,0,0,2311669,0,2253283,2259959,2255336,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,105,1,0,"2024-09-09 09:04:58,639"
2033907,11388712,1492263,3165579,45738,5391,7,4623,0,0,0,0,34569739,84546,84546,2446235,30045938,4608347,11388712,1492263,3165579,45738,5391,43573,36095,0,0,151199,950,6449,12,6449,0,2889,18622,12880101,31676,3218278,7,0,0,4233,0,0,0,0,19,24618,3,21019,45572,0,0,448,448,10560,28647,0,760,0,0,1171936,24239,0,1034943,516839,52022411,188304,986,24618,1024,807851,34016390,0,0,0,0,1,479,0,0,0,0,0,0,36887685,2712002,1224639,811,33952337,6234,0,1229668,135907,11013533,24239,0,17159031,492974,0,0,7562796,10089209,988543,10049229,0,0,134681,713,52,670,761,24582,0,0,0,15841451,0,15833626,9286748,2064971,3277800,1126,18,0,0,374823,970342,34458,0,0,0,19,374823,970342,0,0,0,0,2311669,0,2253283,2259959,2255336,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,105,1,0,"2024-09-09 09:05:08,647"
2036150,11389649,1492263,3165581,45740,5391,0,4623,0,0,0,0,34570684,84546,84546,2446235,30046883,4608347,11389649,1492263,3165581,45740,5391,43573,36095,0,0,151199,950,6449,12,6449,0,2889,18622,12881038,31676,3218280,0,0,0,4233,0,0,0,0,19,24618,3,21026,45586,0,0,448,448,10560,28649,0,760,0,0,1171936,24239,0,1035392,517064,52022411,188360,986,24618,1024,807851,34017356,0,0,0,0,1,479,0,0,0,0,0,0,36887725,2712002,1224639,811,33953274,6234,0,1229668,135907,11013533,24239,0,17159031,492974,0,0,7562796,10089209,988543,10049229,0,0,134681,713,52,670,761,24582,0,0,0,15841451,0,15833626,9286748,2064971,3277800,1126,18,0,0,374823,970342,34458,0,0,0,19,374823,970342,0,0,0,0,2311669,0,2253283,2259959,2255336,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,105,1,0,"2024-09-09 09:05:18,651"
2036993,11389648,1492263,3165582,45740,5391,0,4623,0,0,0,0,34570695,84546,84546,2446235,30046894,4608347,11389648,1492263,3165582,45740,5391,43573,36095,0,0,151199,950,6449,12,6449,0,2889,18622,12881040,31676,3218281,0,0,0,4233,0,0,0,0,19,24618,3,21032,45592,0,0,448,448,10560,28649,0,760,0,0,1171936,24239,0,1035561,517148,52022411,188384,986,24618,1024,807851,34017388,0,0,0,0,1,479,0,0,0,0,0,0,36887737,2712002,1224639,811,33953277,6234,0,1229668,135907,11013533,24239,0,17159031,492974,0,0,7562796,10089209,988543,10049229,0,0,134681,713,52,670,761,24582,0,0,0,15841451,0,15833627,9286748,2064972,3277801,1126,18,0,0,374823,970342,34458,0,0,0,19,374823,970342,0,0,0,0,2311669,0,2253283,2259959,2255336,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,105,1,0,"2024-09-09 09:05:28,655"
2036498,11389652,1492263,3165584,45740,5391,0,4623,0,0,0,0,34570709,84546,84546,2446235,30046908,4608347,11389652,1492263,3165584,45740,5391,43573,36095,0,0,151199,950,6449,12,6449,0,2889,18622,12881042,31676,3218283,0,0,0,4233,0,0,0,0,19,24618,3,21039,45599,0,0,448,448,10560,28649,0,760,0,0,1171936,24239,0,1035463,517099,52022411,188412,986,24618,1024,807851,34017423,0,0,0,0,1,479,0,0,0,0,0,0,36889302,2712002,1224639,811,33953279,6234,0,1229668,135907,11013533,24239,0,17159031,492974,0,0,7562796,10089209,988543,10049229,0,0,134681,713,52,670,761,24582,0,0,0,15841451,0,15833627,9286748,2064972,3279335,1131,18,0,0,419367,1033603,37884,0,0,0,19,419367,1033603,0,0,0,0,2311669,0,2253283,2259959,2255336,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,105,1,0,"2024-09-09 09:05:38,663"
2037340,11389576,1492274,3165581,45777,5391,2,4623,0,0,0,0,34571277,84546,84546,2446235,30047476,4608347,11389576,1492274,3165581,45777,5391,43573,36095,0,0,151199,950,6481,12,6481,0,2921,18622,12880976,31676,3218317,2,0,0,4233,0,0,0,0,19,24618,3,21048,45606,0,0,448,448,10560,28649,0,760,0,0,1171936,24239,0,1035638,517186,52022539,188440,986,24618,1024,807857,34018000,0,0,0,0,1,479,0,0,0,0,0,0,36889921,2712020,1224639,811,33953936,6234,0,1229668,135928,11013533,24239,0,17159031,492974,0,0,7562796,10089209,988543,10049229,0,0,134681,713,52,670,761,24582,0,0,0,15841451,0,15833627,9286748,2064972,3279335,1131,18,0,0,419367,1033603,37884,0,0,0,19,419367,1033603,0,0,0,0,2311669,0,2253283,2259959,2255336,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,105,1,0,"2024-09-09 09:05:48,665"
2038231,11389577,1492274,3165582,45779,5391,0,4623,0,0,0,0,34571288,84546,84546,2446235,30047487,4608347,11389577,1492274,3165582,45779,5391,43573,36095,0,0,151199,950,6481,12,6481,0,2921,18622,12880977,31676,3218320,0,0,0,4233,0,0,0,0,19,24618,3,21055,45615,0,0,448,448,10560,28649,0,760,0,0,1171936,24239,0,1035817,517276,52022539,188488,986,24618,1024,807857,34018039,0,0,0,0,1,479,0,0,0,0,0,0,36889956,2712020,1224639,811,33953938,6234,0,1229668,135928,11013533,24239,0,17159031,492974,0,0,7562796,10089209,988543,10049229,0,0,134681,713,52,670,761,24582,0,0,0,15841451,0,15833627,9286748,2064972,3279335,1131,18,0,0,419367,1033603,37884,0,0,0,19,419367,1033603,0,0,0,0,2311669,0,2253283,2259959,2255336,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,105,1,0,"2024-09-09 09:05:58,671"
2038735,11389582,1492274,3165584,45779,5391,0,4623,0,0,0,0,34571304,84546,84546,2446235,30047503,4608347,11389582,1492274,3165584,45779,5391,43573,36095,0,0,151199,950,6481,12,6481,0,2921,18622,12880982,31676,3218322,0,0,0,4233,0,0,0,0,19,24618,3,21062,45622,0,0,448,448,10560,28649,0,760,0,0,1171936,24239,0,1035918,517326,52022539,188516,986,24618,1024,807857,34018069,0,0,0,0,1,479,0,0,0,0,0,0,36889987,2712020,1224639,811,33953945,6234,0,1229668,135930,11013533,24239,0,17159031,492974,0,0,7562796,10089209,988543,10049229,0,0,134681,713,52,670,761,24582,0,0,0,15841451,0,15833627,9286748,2064972,3279335,1131,18,0,0,419367,1033603,37884,0,0,0,19,419367,1033603,0,0,0,0,2311669,0,2253283,2259959,2255336,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,105,1,0,"2024-09-09 09:06:08,673"
2039076,11389582,1492274,3165586,45779,5391,0,4623,0,0,0,0,34571310,84546,84546,2446235,30047509,4608347,11389582,1492274,3165586,45779,5391,43573,36095,0,0,151199,950,6481,12,6481,0,2921,18622,12880982,31676,3218324,0,0,0,4233,0,0,0,0,19,24618,3,21069,45629,0,0,448,448,10560,28649,0,760,0,0,1171936,24239,0,1035986,517360,52022539,188544,986,24618,1024,807857,34018103,0,0,0,0,1,479,0,0,0,0,0,0,36890019,2712020,1224639,811,33953945,6234,0,1229668,135930,11013533,24239,0,17159031,492974,0,0,7562796,10089209,988543,10049229,0,0,134681,713,52,670,761,24582,0,0,0,15841451,0,15833627,9286748,2064972,3279335,1131,18,0,0,419367,1033603,37884,0,0,0,19,419367,1033603,0,0,0,0,2311669,0,2253283,2259959,2255336,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,105,1,0,"2024-09-09 09:06:18,679"
2038327,11389582,1492274,3165587,45779,5391,0,4623,0,0,0,0,34571328,84546,84546,2446235,30047527,4608347,11389582,1492274,3165587,45779,5391,43573,36095,0,0,151199,950,6481,12,6481,0,2921,18622,12880992,31676,3218325,0,0,0,4233,0,0,0,0,19,24618,3,21075,45635,0,0,448,448,10560,28649,0,760,0,0,1171936,24239,0,1035837,517286,52022539,188568,986,24618,1024,807857,34018142,0,0,0,0,1,479,0,0,0,0,0,0,36890046,2712020,1224639,811,33953955,6234,0,1229668,135930,11013533,24239,0,17159031,492974,0,0,7562796,10089209,988543,10049229,0,0,134681,713,52,670,761,24582,0,0,0,15841451,0,15833627,9286748,2064972,3279335,1131,18,0,0,419367,1033603,37884,0,0,0,19,419367,1033603,0,0,0,0,2311669,0,2253283,2259959,2255336,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,105,1,0,"2024-09-09 09:06:28,683"
2039248,11389592,1492274,3165589,45779,5391,0,4623,0,0,0,0,34571340,84546,84546,2446235,30047539,4608347,11389592,1492274,3165589,45779,5391,43573,36095,0,0,151199,950,6481,12,6481,0,2921,18622,12880993,31676,3218327,0,0,0,4233,0,0,0,0,19,24618,3,21082,45642,0,0,448,448,10560,28649,0,760,0,0,1171936,24239,0,1036021,517378,52022539,188596,986,24618,1024,807857,34018168,0,0,0,0,1,479,0,0,0,0,0,0,36890061,2712020,1224639,811,33953956,6234,0,1229668,135930,11013533,24239,0,17159031,492974,0,0,7562796,10089209,988543,10049229,0,0,134681,713,52,670,761,24582,0,0,0,15841451,0,15833627,9286748,2064972,3279335,1131,18,0,0,419367,1033603,37884,0,0,0,19,419367,1033603,0,0,0,0,2311669,0,2253283,2259959,2255336,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,105,1,0,"2024-09-09 09:06:38,691"
2038348,11389593,1492274,3165590,45779,5391,0,4623,0,0,0,0,34571864,84546,84546,2446235,30048063,4608347,11389593,1492274,3165590,45779,5391,43573,36094,0,0,151199,950,6481,12,6481,0,2921,18622,12880994,31676,3218328,0,0,0,4233,0,0,0,0,19,24618,3,21088,45648,0,0,448,448,10560,28649,0,760,0,0,1171936,24239,0,1035842,517288,52022539,188620,986,24618,1024,807857,34018714,0,0,0,0,1,479,0,0,0,0,0,0,36890602,2712025,1224639,811,33954606,6234,0,1229668,135951,11013533,24239,0,17159031,492974,0,0,7562796,10089209,988543,10049229,0,0,134681,713,52,670,761,24582,0,0,0,15841451,0,15833627,9286748,2064972,3279335,1131,18,0,0,419367,1033603,37884,0,0,0,19,419367,1033603,0,0,0,0,2311669,0,2253283,2259959,2255336,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,105,1,0,"2024-09-09 09:06:48,699"
2039202,11389594,1492274,3165592,45779,5391,0,4623,0,0,0,0,34571874,84546,84546,2446235,30048073,4608347,11389594,1492274,3165592,45779,5391,43573,36094,0,0,151199,950,6481,12,6481,0,2921,18622,12880995,31676,3218330,0,0,0,4233,0,0,0,0,19,24618,3,21095,45655,0,0,448,448,10560,28649,0,760,0,0,1171936,24239,0,1036013,517374,52022539,188648,986,24618,1024,807857,34018752,0,0,0,0,1,479,0,0,0,0,0,0,36890629,2712025,1224639,811,33954607,6234,0,1229668,135951,11013533,24239,0,17159031,492974,0,0,7562796,10089209,988543,10049229,0,0,134681,713,52,670,761,24582,0,0,0,15841451,0,15833627,9286748,2064972,3279335,1131,18,0,0,419367,1033603,37884,0,0,0,19,419367,1033603,0,0,0,0,2311669,0,2253283,2259959,2255336,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,105,1,0,"2024-09-09 09:06:58,703"
2039300,11389595,1492274,3165594,45779,5391,0,4623,0,0,0,0,34571886,84546,84546,2446235,30048085,4608347,11389595,1492274,3165594,45779,5391,43573,36094,0,0,151199,950,6481,12,6481,0,2921,18622,12880996,31676,3218332,0,0,0,4233,0,0,0,0,19,24618,3,21102,45662,0,0,448,448,10560,28649,0,760,0,0,1171936,24239,0,1036033,517384,52022539,188676,986,24618,1024,807857,34018778,0,0,0,0,1,479,0,0,0,0,0,0,36890644,2712025,1224639,811,33954608,6234,0,1229668,135951,11013533,24239,0,17159031,492974,0,0,7562796,10089209,988543,10049229,0,0,134681,713,52,670,761,24582,0,0,0,15841451,0,15833627,9286748,2064972,3279335,1131,18,0,0,419367,1033603,37884,0,0,0,19,419367,1033603,0,0,0,0,2311669,0,2253283,2259959,2255336,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,105,1,0,"2024-09-09 09:07:08,707"
2039300,11389596,1492274,3165595,45779,5391,0,4623,0,0,0,0,34571891,84546,84546,2446235,30048090,4608347,11389596,1492274,3165595,45779,5391,43573,36094,0,0,151199,950,6481,12,6481,0,2921,18622,12880997,31676,3218333,0,0,0,4233,0,0,0,0,19,24618,3,21108,45668,0,0,448,448,10560,28649,0,760,0,0,1171936,24239,0,1036033,517384,52022539,188700,986,24618,1024,807857,34018804,0,0,0,0,1,479,0,0,0,0,0,0,36890668,2712025,1224639,811,33954609,6234,0,1229668,135951,11013533,24239,0,17159031,492974,0,0,7562796,10089209,988543,10049229,0,0,134681,713,52,670,761,24582,0,0,0,15841451,0,15833627,9286748,2064972,3279335,1131,18,0,0,419367,1033603,37884,0,0,0,19,419367,1033603,0,0,0,0,2311669,0,2253283,2259959,2255336,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,105,1,0,"2024-09-09 09:07:18,709"
