nr_free_pages,nr_zone_inactive_anon,nr_zone_active_anon,nr_zone_inactive_file,nr_zone_active_file,nr_zone_unevictable,nr_zone_write_pending,nr_mlock,nr_bounce,nr_zspages,nr_free_cma,numa_hit,numa_miss,numa_foreign,numa_interleave,numa_local,numa_other,nr_inactive_anon,nr_active_anon,nr_inactive_file,nr_active_file,nr_unevictable,nr_slab_reclaimable,nr_slab_unreclaimable,nr_isolated_anon,nr_isolated_file,workingset_nodes,workingset_refault_anon,workingset_refault_file,workingset_activate_anon,workingset_activate_file,workingset_restore_anon,workingset_restore_file,workingset_nodereclaim,nr_anon_pages,nr_mapped,nr_file_pages,nr_dirty,nr_writeback,nr_writeback_temp,nr_shmem,nr_shmem_hugepages,nr_shmem_pmdmapped,nr_file_hugepages,nr_file_pmdmapped,nr_anon_transparent_hugepages,nr_vmscan_write,nr_vmscan_immediate_reclaim,nr_dirtied,nr_written,nr_throttled_written,nr_kernel_misc_reclaimable,nr_foll_pin_acquired,nr_foll_pin_released,nr_kernel_stack,nr_page_table_pages,nr_swapcached,pgpromote_success,nr_dirty_threshold,nr_dirty_background_threshold,pgpgin,pgpgout,pswpin,pswpout,pgalloc_dma,pgalloc_dma32,pgalloc_normal,pgalloc_movable,allocstall_dma,allocstall_dma32,allocstall_normal,allocstall_movable,pgskip_dma,pgskip_dma32,pgskip_normal,pgskip_movable,pgfree,pgactivate,pgdeactivate,pglazyfree,pgfault,pgmajfault,pglazyfreed,pgrefill,pgreuse,pgsteal_kswapd,pgsteal_direct,pgdemote_kswapd,pgdemote_direct,pgscan_kswapd,pgscan_direct,pgscan_direct_throttle,pgscan_anon,pgscan_file,pgsteal_anon,pgsteal_file,zone_reclaim_failed,pginodesteal,slabs_scanned,kswapd_inodesteal,kswapd_low_wmark_hit_quickly,kswapd_high_wmark_hit_quickly,pageoutrun,pgrotated,drop_pagecache,drop_slab,oom_kill,numa_pte_updates,numa_huge_pte_updates,numa_hint_faults,numa_hint_faults_local,numa_pages_migrated,pgmigrate_success,pgmigrate_fail,thp_migration_success,thp_migration_fail,thp_migration_split,compact_migrate_scanned,compact_free_scanned,compact_isolated,compact_stall,compact_fail,compact_success,compact_daemon_wake,compact_daemon_migrate_scanned,compact_daemon_free_scanned,htlb_buddy_alloc_success,htlb_buddy_alloc_fail,cma_alloc_success,cma_alloc_fail,unevictable_pgs_culled,unevictable_pgs_scanned,unevictable_pgs_rescued,unevictable_pgs_mlocked,unevictable_pgs_munlocked,unevictable_pgs_cleared,unevictable_pgs_stranded,thp_fault_alloc,thp_fault_fallback,thp_fault_fallback_charge,thp_collapse_alloc,thp_collapse_alloc_failed,thp_file_alloc,thp_file_fallback,thp_file_fallback_charge,thp_file_mapped,thp_split_page,thp_split_page_failed,thp_deferred_split_page,thp_split_pmd,thp_scan_exceed_none_pte,thp_scan_exceed_swap_pte,thp_scan_exceed_share_pte,thp_split_pud,thp_zero_page_alloc,thp_zero_page_alloc_failed,thp_swpout,thp_swpout_fallback,balloon_inflate,balloon_deflate,balloon_migrate,swap_ra,swap_ra_hit,ksm_swpin_copy,cow_ksm,zswpin,zswpout,direct_map_level2_splits,direct_map_level3_splits,nr_unstable,timestamp
-17622931,14437025,927,3018004,153033,0,-89,0,0,0,0,27402885,13290,13290,0,20700327,2115657,14437025,927,3018004,153033,0,14849,353,0,0,49744,201,4713,0,4713,0,3340,5565,14432850,-13991,3176200,-89,0,0,-120,0,0,0,0,0,387946,6,64,388099,0,0,0,0,32,29059,5315,0,-2889673,-1443073,31841524,1552416,201,387946,0,388939,22427045,0,0,0,13,1239,0,0,0,0,5178329,181643,39895,0,20966162,417,0,43704,289,5110372,61699,0,0,6740685,566725,0,2481438,4825972,382825,4789246,0,1,108078,2596,21,281,307,382959,0,0,0,13555086,0,6143702,6143702,0,3023,1,0,0,0,165421,51058,7406,0,0,0,7,165421,51058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,0,0,0,0,0,0,0,"2024-08-18 02:11:49,473"
-17624459,14436631,1279,2991244,178997,0,-89,0,0,0,0,28791814,13290,13290,0,22089256,2115657,14436631,1279,2991244,178997,0,17724,382,0,0,64092,204,4768,3,4768,0,3380,5821,14432801,-15318,3175347,-89,0,0,-122,0,0,0,0,0,388003,6,70,388162,0,0,0,0,32,29059,5317,0,-2890138,-1443305,37391872,1552668,204,388003,0,388939,23815974,0,0,0,13,1239,0,0,0,0,6567687,210113,43296,0,22354880,423,0,47476,310,6498965,61699,0,0,8217310,566725,0,2568638,6215397,382882,6177782,0,1,108334,2596,21,367,393,383016,0,0,0,14734734,0,7531671,7531671,0,3023,1,0,0,0,165421,51058,7406,0,0,0,7,165421,51058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,0,0,0,0,0,0,0,"2024-08-18 02:11:59,475"
-17627453,14436631,1279,2962224,207856,0,-89,0,0,0,0,30165424,13290,13290,0,23462866,2115657,14436631,1279,2962224,207856,0,20674,432,0,0,78354,204,4768,3,4768,0,3380,5949,14432805,-16234,3175230,-89,0,0,-122,0,0,0,0,0,388003,6,77,388169,0,0,0,0,32,29059,5317,0,-2890752,-1443611,42883060,1552696,204,388003,0,388939,25189584,0,0,0,13,1239,0,0,0,0,7940690,237634,43296,0,23727870,423,0,47476,310,7871817,61699,0,0,9590844,566725,0,2568638,7588931,382882,7550634,0,1,108462,2596,21,452,478,383016,0,0,0,15914382,0,8904657,8904657,0,3023,1,0,0,0,165421,51058,7406,0,0,0,7,165421,51058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,0,0,0,0,0,0,0,"2024-08-18 02:12:09,476"
-17632586,14434580,1084,2939500,235272,0,-89,0,0,0,0,31486199,14931,14931,0,24783641,2117298,14434580,1084,2939500,235272,0,23328,474,0,0,90224,204,4768,3,4768,0,3380,7869,14430550,-17095,3179943,-89,0,0,-122,0,0,0,0,0,390261,6,83,390433,0,0,0,0,32,29059,5329,0,-2889814,-1443143,48169632,1561752,204,390261,0,388939,26512000,0,0,0,13,1239,0,0,0,0,9260032,263932,43505,0,25049719,423,0,47686,310,9191006,61699,0,0,10912824,566725,0,2573320,8906229,385128,8867577,0,1,110382,2596,21,536,564,385244,0,0,0,17094030,0,10226503,10226503,0,3023,1,0,0,0,165421,51058,7406,0,0,0,8,165421,51058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,0,0,0,0,0,0,0,"2024-08-18 02:12:19,477"
-15906357,12720210,973,2917636,248190,0,-87,0,0,0,0,32152471,32687,32687,0,25449894,2135073,12720210,973,2917636,248190,0,24396,498,0,0,97262,204,4856,3,4856,0,3380,8060,12721182,-17579,3165812,-87,0,0,-122,0,0,0,0,0,390261,6,92,390440,0,0,0,0,16,24934,153,0,-2547484,-1272187,50904028,1561780,204,390261,0,388939,27196028,0,0,0,13,1239,0,0,0,0,11672778,277725,45017,0,25733508,425,0,49234,319,9883562,61699,0,0,11644866,566725,0,2612690,9598901,385128,9560133,0,1,111111,2596,28,577,618,385245,0,0,0,17618318,0,10910274,10910274,0,4356,2,0,0,0,170297,54331,10398,0,0,0,18,170297,54331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,0,0,0,0,0,0,0,"2024-08-18 02:12:29,478"
-15910811,12720363,973,2917896,250833,0,9,0,0,0,0,32162556,32687,32687,0,25459978,2135074,12720363,973,2917896,250833,0,24215,-391,0,0,97216,205,7528,3,7294,0,3452,8060,12721325,-15620,3168663,9,0,0,-121,0,0,0,0,0,390261,6,307,390559,0,0,0,0,32,25013,153,0,-2547794,-1272342,50914492,1562272,205,390261,0,388939,27206113,0,0,0,13,1239,0,0,0,0,11680174,277889,45017,0,25743941,549,0,49234,2355,9883562,61699,0,0,11644866,566725,0,2612690,9598901,385128,9560133,0,1,111111,2596,28,577,618,385245,0,0,0,17618318,0,10910422,10910422,0,4356,2,0,0,0,170297,54331,10398,0,0,0,18,170297,54331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,0,0,0,0,0,0,0,"2024-08-18 02:12:39,891"
-15910349,12720230,973,2917941,250933,0,-53,0,0,0,0,32166532,32687,32687,0,25463954,2135074,12720230,973,2917941,250933,0,24095,-1269,0,0,97216,205,7607,3,7373,0,3452,8060,12721201,-15803,3168783,-53,0,0,-121,0,0,0,0,0,390261,6,461,390775,0,0,0,0,-160,24934,153,0,-2547673,-1272281,50914788,1563188,205,390261,0,388939,27210089,0,0,0,13,1239,0,0,0,0,11684630,277890,45017,0,25749428,551,0,49234,3611,9883562,61699,0,0,11644866,566725,0,2612690,9598901,385128,9560133,0,1,111111,2596,28,577,618,385245,0,0,0,17683854,0,10910423,10910423,0,4356,2,0,0,0,170297,54331,10398,0,0,0,18,170297,54331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,0,0,0,0,0,0,0,"2024-08-18 02:12:49,892"
-15910085,12719810,1118,2917952,251201,0,-81,0,0,0,0,32167509,32687,32687,0,25464931,2135074,12719810,1118,2917952,251201,0,24093,-1273,0,0,97215,210,7925,3,7689,0,3452,8060,12720907,-15565,3169115,-81,0,0,-121,0,0,0,0,0,390261,6,466,390808,0,0,0,0,-128,24939,157,1,-2547564,-1272227,50916108,1563344,210,390261,0,388939,27211066,0,0,0,13,1239,0,0,0,0,11685570,278040,45017,0,25750369,584,0,49234,3633,9883562,61699,0,0,11644866,566725,0,2612690,9598901,385128,9560133,0,1,111111,2596,28,577,618,385245,0,0,0,17683854,0,10910424,10910423,1,4357,2,0,0,0,170297,54331,10398,0,0,0,18,170297,54331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,0,0,0,0,0,0,0,"2024-08-18 02:12:59,893"
-15910021,12719810,1118,2917952,251201,0,-79,0,0,0,0,32167517,32687,32687,0,25464939,2135074,12719810,1118,2917952,251201,0,24093,-1273,0,0,97215,210,7925,3,7689,0,3452,8060,12720907,-15565,3169117,-79,0,0,-121,0,0,0,0,0,390261,6,468,390808,0,0,0,0,-128,24939,157,1,-2547551,-1272221,50916108,1563344,210,390261,0,388939,27211074,0,0,0,13,1239,0,0,0,0,11685578,278040,45017,0,25750369,584,0,49234,3633,9883562,61699,0,0,11644866,566725,0,2612690,9598901,385128,9560133,0,1,111111,2596,28,577,618,385245,0,0,0,17683854,0,10910424,10910423,1,4357,2,0,0,0,170297,54331,10398,0,0,0,18,170297,54331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,0,0,0,0,0,0,0,"2024-08-18 02:13:09,895"
-15909930,12719822,1118,2917961,251250,0,-82,0,0,0,0,32168016,32687,32687,0,25465438,2135074,12719822,1118,2917961,251250,0,24093,-1279,0,0,97215,210,7957,3,7715,0,3452,8060,12720940,-15541,3169152,-82,0,0,-121,0,0,0,0,0,390261,6,524,390867,0,0,0,0,-128,24939,157,6,-2547521,-1272206,50916236,1563608,210,390261,0,388939,27211573,0,0,0,13,1239,0,0,0,0,11686022,278040,45017,0,25751074,585,0,49234,3758,9883562,61699,0,0,11644866,566725,0,2612690,9598901,385128,9560133,0,1,111111,2596,28,577,618,385245,0,0,0,17683854,0,10910429,10910423,6,4362,2,0,0,0,170297,54331,10398,0,0,0,18,170297,54331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,0,0,0,0,0,0,0,"2024-08-18 02:13:19,896"
-16046214,12827293,1117,2928390,251911,0,-82,0,0,0,0,33317970,32687,32687,0,26615392,2135074,12827293,1117,2928390,251911,0,24093,-1254,0,0,97204,210,8524,3,8282,0,3485,8060,12828209,-14979,3180197,-82,0,0,-121,0,0,0,0,19,390261,6,529,390872,0,0,0,0,368,25229,157,1038838,-2572554,-1284707,50960408,1563628,210,390261,0,388939,28361527,0,0,0,13,1239,0,0,0,0,12872988,278043,45017,0,26890099,628,0,49234,3951,9883562,61699,0,0,11644866,566725,0,2612690,9598901,385128,9560133,0,1,111111,2596,28,577,618,385245,0,0,0,18339214,0,11949309,10910423,1038839,1189638,2,0,0,0,385514,1949100,303565,0,0,0,18,170297,54331,0,0,0,0,4446,0,4446,4446,0,0,4446,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,0,0,0,0,0,0,0,"2024-08-18 02:13:29,897"
-16076070,12856660,1117,2928392,251911,0,-80,0,0,0,0,33876076,32687,32687,0,27173498,2135074,12856660,1117,2928392,251911,0,24093,-1254,0,0,97204,210,8524,3,8282,0,3485,8060,12857752,-14979,3180199,-80,0,0,-121,0,0,0,0,19,390261,6,531,390872,0,0,0,0,368,25263,157,1567799,-2578523,-1287688,50960408,1563628,210,390261,0,777057,28531515,0,0,0,13,1239,0,0,0,0,13402095,278043,45017,0,33975485,628,0,49234,3951,9883562,61699,0,0,11644866,566725,0,2612690,9598901,385128,9560133,0,1,111111,2596,28,577,618,385245,0,0,0,19453326,0,19005274,10910423,1567799,1718598,2,0,0,0,385514,1949100,303565,0,0,0,18,170297,54331,0,0,0,0,4446,0,4446,4446,0,0,4446,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,0,0,0,0,0,0,0,"2024-08-18 02:13:39,898"
-16075862,12856668,1117,2928393,251911,0,-89,0,0,0,0,33876092,32687,32687,0,27173514,2135074,12856668,1117,2928393,251911,0,24093,-1254,0,0,97204,210,8524,3,8282,0,3485,8060,12857758,-14979,3180200,-89,0,0,-121,0,0,0,0,19,390261,6,532,390882,0,0,0,0,352,25263,157,1567799,-2578482,-1287667,50960408,1563668,210,390261,0,777057,28531531,0,0,0,13,1239,0,0,0,0,13402101,278043,45017,0,34897569,628,0,49234,3951,9883562,61699,0,0,11644866,566725,0,2612690,9598901,385128,9560133,0,1,111111,2596,28,577,618,385245,0,0,0,20438905,19,19927311,10911311,1567799,1718598,2,0,0,0,385514,1949100,303565,0,0,0,18,170297,54331,0,0,0,0,4446,0,4446,4446,0,0,4446,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,0,0,0,0,0,0,0,"2024-08-18 02:13:49,900"
-16072659,12856687,1120,2928417,252043,0,-67,0,0,0,0,33876107,33398,33398,0,27173529,2135785,12856687,1120,2928417,252043,0,24079,-1334,0,0,97197,218,8639,3,8397,0,3588,8060,12857783,-14841,3180365,-67,0,0,-121,0,0,0,0,19,390261,6,566,390894,0,0,0,0,-304,25206,165,1567799,-2577810,-1287332,50960964,1563848,218,390261,0,777057,28532257,0,0,0,13,1239,0,0,0,0,13402777,278048,45017,0,35914194,639,0,49234,3976,9883562,61699,0,0,11644866,566725,0,2612690,9598901,385128,9560133,0,1,111111,2596,28,577,618,385245,0,0,0,21487481,19,20943119,10912826,1567799,1718598,2,0,0,0,385514,1949100,303565,0,0,0,18,170297,54331,0,0,0,0,4446,0,4446,4446,0,0,4446,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5,0,0,0,0,0,0,0,"2024-08-18 02:13:59,902"
