nr_free_pages,nr_zone_inactive_anon,nr_zone_active_anon,nr_zone_inactive_file,nr_zone_active_file,nr_zone_unevictable,nr_zone_write_pending,nr_mlock,nr_bounce,nr_zspages,nr_free_cma,numa_hit,numa_miss,numa_foreign,numa_interleave,numa_local,numa_other,nr_inactive_anon,nr_active_anon,nr_inactive_file,nr_active_file,nr_unevictable,nr_slab_reclaimable,nr_slab_unreclaimable,nr_isolated_anon,nr_isolated_file,workingset_nodes,workingset_refault_anon,workingset_refault_file,workingset_activate_anon,workingset_activate_file,workingset_restore_anon,workingset_restore_file,workingset_nodereclaim,nr_anon_pages,nr_mapped,nr_file_pages,nr_dirty,nr_writeback,nr_writeback_temp,nr_shmem,nr_shmem_hugepages,nr_shmem_pmdmapped,nr_file_hugepages,nr_file_pmdmapped,nr_anon_transparent_hugepages,nr_vmscan_write,nr_vmscan_immediate_reclaim,nr_dirtied,nr_written,nr_throttled_written,nr_kernel_misc_reclaimable,nr_foll_pin_acquired,nr_foll_pin_released,nr_kernel_stack,nr_page_table_pages,nr_swapcached,pgpromote_success,nr_dirty_threshold,nr_dirty_background_threshold,pgpgin,pgpgout,pswpin,pswpout,pgalloc_dma,pgalloc_dma32,pgalloc_normal,pgalloc_movable,allocstall_dma,allocstall_dma32,allocstall_normal,allocstall_movable,pgskip_dma,pgskip_dma32,pgskip_normal,pgskip_movable,pgfree,pgactivate,pgdeactivate,pglazyfree,pgfault,pgmajfault,pglazyfreed,pgrefill,pgreuse,pgsteal_kswapd,pgsteal_direct,pgdemote_kswapd,pgdemote_direct,pgscan_kswapd,pgscan_direct,pgscan_direct_throttle,pgscan_anon,pgscan_file,pgsteal_anon,pgsteal_file,zone_reclaim_failed,pginodesteal,slabs_scanned,kswapd_inodesteal,kswapd_low_wmark_hit_quickly,kswapd_high_wmark_hit_quickly,pageoutrun,pgrotated,drop_pagecache,drop_slab,oom_kill,numa_pte_updates,numa_huge_pte_updates,numa_hint_faults,numa_hint_faults_local,numa_pages_migrated,pgmigrate_success,pgmigrate_fail,thp_migration_success,thp_migration_fail,thp_migration_split,compact_migrate_scanned,compact_free_scanned,compact_isolated,compact_stall,compact_fail,compact_success,compact_daemon_wake,compact_daemon_migrate_scanned,compact_daemon_free_scanned,htlb_buddy_alloc_success,htlb_buddy_alloc_fail,cma_alloc_success,cma_alloc_fail,unevictable_pgs_culled,unevictable_pgs_scanned,unevictable_pgs_rescued,unevictable_pgs_mlocked,unevictable_pgs_munlocked,unevictable_pgs_cleared,unevictable_pgs_stranded,thp_fault_alloc,thp_fault_fallback,thp_fault_fallback_charge,thp_collapse_alloc,thp_collapse_alloc_failed,thp_file_alloc,thp_file_fallback,thp_file_fallback_charge,thp_file_mapped,thp_split_page,thp_split_page_failed,thp_deferred_split_page,thp_split_pmd,thp_scan_exceed_none_pte,thp_scan_exceed_swap_pte,thp_scan_exceed_share_pte,thp_split_pud,thp_zero_page_alloc,thp_zero_page_alloc_failed,thp_swpout,thp_swpout_fallback,balloon_inflate,balloon_deflate,balloon_migrate,swap_ra,swap_ra_hit,ksm_swpin_copy,cow_ksm,zswpin,zswpout,direct_map_level2_splits,direct_map_level3_splits,nr_unstable,timestamp
17696613,31881,1046,339467,80872,5391,89,4623,0,0,0,3760105,0,0,2315516,2587303,1172802,31881,1046,339467,80872,5391,31525,38004,0,0,0,0,0,0,0,0,0,0,32163,46620,426682,89,0,0,4237,0,0,0,0,0,0,0,59616,54260,0,0,0,0,10176,2965,0,0,3608660,1802127,1379135,222916,0,0,1024,2982,3802429,0,0,0,0,0,0,0,0,0,21602082,45315,0,1204,3200989,4552,0,0,175962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2294168,0,2239471,2246154,2241531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,1,0,"2024-08-18 02:10:09,458"
16145849,1748693,2069,230130,53003,5391,0,4623,0,0,0,5863012,161,161,2315516,2587843,3275330,1748693,2069,230130,53003,5391,29345,38087,0,0,687,87,377,0,377,0,358,2749,1744887,35881,294514,0,0,0,4117,0,0,0,0,0,385723,6,59624,440080,0,0,0,0,10192,7126,5279,0,3271149,1633577,1381167,1766188,88,385723,1024,391921,5516558,0,0,0,13,1239,0,0,0,0,22121682,57532,39528,1204,5299626,4634,0,43337,176129,456605,61699,0,0,2060296,566725,0,2476749,150272,380528,137776,0,1,92974,2596,18,0,19,380735,0,0,0,1,0,1,0,1,98,1,0,0,0,770,49124,460,0,0,0,3,770,49124,0,0,0,0,2294168,0,2239471,2246154,2241531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,0,0,0,126,1,0,"2024-08-18 02:10:19,460"
13866205,4010202,2069,243025,53397,5391,0,4623,0,0,0,8142282,161,161,2315516,4867113,3275330,4010202,2069,243025,53397,5391,29377,38087,0,0,682,89,754,0,754,0,731,2749,4006395,36328,307803,0,0,0,4117,0,0,0,0,0,385723,6,59632,440088,0,0,0,0,10192,11431,5281,0,2817988,1407274,1434135,1766236,89,385723,1024,391921,7795836,0,0,0,13,1239,0,0,0,0,22121692,57537,39528,1204,7561526,4652,0,43337,176153,456605,61699,0,0,2060296,566725,0,2476749,150272,380528,137776,0,1,92974,2596,18,0,19,380740,0,0,0,1173256,0,228,227,1,98,1,0,0,0,770,49124,460,0,0,0,3,770,49124,0,0,0,0,2294168,0,2239471,2246154,2241531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,0,0,0,126,1,0,"2024-08-18 02:10:29,462"
9266008,8601450,2069,243025,53397,5391,0,4623,0,0,0,12742495,161,161,2315516,9467327,3275330,8601450,2069,243025,53397,5391,29377,38087,0,0,682,92,754,0,754,0,731,2749,8597628,36328,307806,0,0,0,4117,0,0,0,0,0,385723,6,59637,440093,0,0,0,0,10192,20518,5283,0,1898174,947928,1434147,1766256,92,385723,1024,391921,12396050,0,0,0,13,1239,0,0,0,0,22121701,57537,39528,1204,12153329,4655,0,43337,176172,456605,61699,0,0,2060296,566725,0,2476749,150272,380528,137776,0,1,92974,2596,18,0,19,380740,0,0,0,3204872,0,791,790,1,98,1,0,0,0,770,49124,460,0,0,0,3,770,49124,0,0,0,0,2294168,0,2239471,2246154,2241531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,0,0,0,126,1,0,"2024-08-18 02:10:39,463"
4658944,13199473,2069,243025,53397,5391,0,4623,0,0,0,21949752,161,161,2315516,14074392,3275330,13199473,2069,243025,53397,5391,29377,38087,0,0,682,92,754,0,754,0,731,2749,13195655,36328,307808,0,0,0,4117,0,0,0,0,0,385723,6,59643,440099,0,0,0,0,10192,29531,5283,0,976986,487896,1434147,1766280,92,385723,1024,391921,17003115,0,0,0,13,1239,0,0,0,0,22121708,57537,39528,1204,16751737,4655,0,43337,176179,456605,61699,0,0,2060296,566725,0,2476749,150272,380528,137776,0,1,92974,2596,18,0,19,380740,0,0,0,5695240,0,1132,1131,1,98,1,0,0,0,770,49124,460,0,0,0,3,770,49124,0,0,0,0,2294168,0,2239471,2246154,2241531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,0,0,0,126,1,0,"2024-08-18 02:10:49,465"
2394588,14470783,2325,1206718,76573,5391,0,4623,0,0,0,24211785,161,161,2315516,16336425,3275330,14470783,2325,1206718,76573,5391,31613,38115,0,0,624,200,3518,0,3518,0,3013,2749,14467175,37089,1294807,0,0,0,4117,0,0,0,0,0,385723,6,59648,440104,0,0,0,0,10208,32024,5388,0,721551,360335,5382227,1766300,200,385723,1024,391921,19265160,0,0,0,13,1239,0,0,0,0,22122278,77177,39528,1204,19008223,4871,0,43337,176251,456605,61699,0,0,2060296,566725,0,2476749,150272,380528,137776,0,1,92974,2596,18,0,19,380740,0,0,0,7333640,0,985199,985198,1,98,1,0,0,0,770,49124,460,0,0,0,3,770,49124,0,0,0,0,2294168,0,2239471,2246154,2241531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,0,0,0,0,126,1,0,"2024-08-18 02:10:59,466"
987443,14470821,2325,2580228,106154,5391,0,4623,0,0,0,25617028,161,161,2315516,17741668,3275330,14470821,2325,2580228,106154,5391,34793,38165,0,0,616,201,4175,0,4175,0,3134,2749,14467188,37450,2697922,0,0,0,4117,0,0,0,0,0,385723,6,59654,440110,0,0,0,0,10208,32024,5389,0,720740,359930,10997231,1766324,201,385723,1024,391921,20670399,0,0,0,13,1239,0,0,0,0,22122975,104881,39528,1204,19797096,4969,0,43337,176251,456605,61699,0,0,2060296,566725,0,2476749,150272,380528,137776,0,1,92974,2596,18,0,19,380740,0,0,0,8578823,0,1773676,1773675,1,98,1,0,0,0,770,49124,460,0,0,0,3,770,49124,0,0,0,0,2294168,0,2239471,2246154,2241531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,0,0,0,0,126,1,0,"2024-08-18 02:11:09,467"
58650,14468888,1973,3475444,139906,5391,0,4623,0,0,0,27004878,12748,12748,2315516,19129518,3287917,14468888,1973,3475439,139906,5391,37629,38213,0,0,5741,201,4713,0,4713,0,3340,2877,14464991,37886,3626876,0,0,0,4117,0,0,0,0,0,387946,6,59660,442339,0,0,0,0,10208,32024,5315,0,722892,361005,16595547,1775252,201,387946,1024,391921,22070820,0,0,0,13,1239,0,0,0,0,22599740,137057,39895,1204,20563204,4969,0,43704,176251,930050,61699,0,0,2546172,566725,0,2481438,631459,382825,608924,0,1,105390,2596,21,24,50,382960,0,0,0,9824007,0,2539778,2539777,1,3024,1,0,0,0,165421,51058,7406,0,0,0,7,165421,51058,0,0,0,0,2294168,0,2239471,2246154,2241531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,0,0,0,0,126,1,0,"2024-08-18 02:11:19,468"
64644,14468897,1973,3433757,172644,5391,0,4623,0,0,0,28408124,12748,12748,2315516,20532764,3287917,14468897,1973,3433757,172644,5391,40481,38261,0,0,20907,201,4713,0,4713,0,3340,4669,14464996,37886,3617924,0,0,0,4117,0,0,0,0,0,387946,6,59667,442346,0,0,0,0,10208,32024,5315,0,721104,360111,22205487,1775280,201,387946,1024,391921,23474066,0,0,0,13,1239,0,0,0,0,24011367,168403,39895,1204,21412906,4969,0,43704,176251,2341566,61699,0,0,3963868,566725,0,2481438,2049155,382825,2020440,0,1,107182,2596,21,110,136,382960,0,0,0,11069191,0,3389475,3389474,1,3024,1,0,0,0,165421,51058,7406,0,0,0,7,165421,51058,0,0,0,0,2294168,0,2239471,2246154,2241531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,0,0,0,0,126,1,0,"2024-08-18 02:11:29,470"
73205,14468906,1973,3390885,203940,5391,0,4623,0,0,0,29773424,13290,13290,2315516,21898064,3288459,14468906,1973,3390885,203940,5391,43415,38309,0,0,35356,201,4713,0,4713,0,3340,5309,14465009,37886,3606324,0,0,0,4117,0,0,0,0,0,387946,6,59673,442352,0,0,0,0,10208,32024,5315,0,719581,359351,27665539,1775304,201,387946,1024,391921,24839911,0,0,0,13,1239,0,0,0,0,25388023,198364,39895,1204,22778066,4969,0,43704,176251,3718148,61699,0,0,5345573,566725,0,2481438,3430860,382825,3397022,0,1,107822,2596,21,196,222,382960,0,0,0,12314375,0,4754622,4754621,1,3024,1,0,0,0,165421,51058,7406,0,0,0,7,165421,51058,0,0,0,0,2294168,0,2239471,2246154,2241531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,0,0,0,0,126,1,0,"2024-08-18 02:11:39,471"
