Node 1 MemTotal,Node 1 MemFree,Node 1 MemUsed,Node 1 SwapCached,Node 1 Active,Node 1 Inactive,Node 1 Active(anon),Node 1 Inactive(anon),Node 1 Active(file),Node 1 Inactive(file),Node 1 Unevictable,Node 1 Mlocked,Node 1 Dirty,Node 1 Writeback,Node 1 FilePages,Node 1 Mapped,Node 1 AnonPages,Node 1 Shmem,Node 1 KernelStack,Node 1 PageTables,Node 1 NFS_Unstable,Node 1 Bounce,Node 1 WritebackTmp,Node 1 KReclaimable,Node 1 Slab,Node 1 SReclaimable,Node 1 SUnreclaim,Node 1 AnonHugePages,Node 1 ShmemHugePages,Node 1 ShmemPmdMapped,Node 1 FileHugePages,Node 1 FilePmdMapped,Node 1 HugePages_Total,Node 1 HugePages_Free,Node 1 HugePages_Surp,timestamp
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-08-18 02:10:09,458"
0,111340,-111340,0,1072,956,0,572,1072,384,0,0,-252,0,952,572,504,4,16,144,0,0,0,1648,1816,1648,168,0,0,0,0,0,0,0,0,"2024-08-18 02:10:19,460"
0,-9006004,9006004,8,1452,9099524,0,9047576,1452,51948,0,0,-252,0,52896,1472,9047504,4,16,17848,0,0,0,1776,1944,1776,168,0,0,0,0,0,0,0,0,"2024-08-18 02:10:29,463"
0,-27406792,27406792,16,1452,27464032,0,27412084,1452,51948,0,0,-252,0,52908,1472,27411952,4,16,53712,0,0,0,1776,1944,1776,168,0,0,0,0,0,0,0,0,"2024-08-18 02:10:39,464"
0,-45835048,45835048,16,1452,45856124,0,45804176,1452,51948,0,0,-252,0,52916,1472,45804544,4,16,89764,0,0,0,1776,1944,1776,168,0,0,0,0,0,0,0,0,"2024-08-18 02:10:49,465"
0,-54888440,54888440,432,91288,54797016,24,50889900,91264,3907116,0,0,-252,0,3998420,2692,50889528,4,16,99732,0,0,0,10720,11000,10720,280,0,0,0,0,0,0,0,0,"2024-08-18 02:10:59,466"
0,-60513996,60513996,436,208140,60291340,24,50889972,208116,9401368,0,0,-252,0,9609552,3224,50889580,4,16,99732,0,0,0,23440,23920,23440,480,0,0,0,0,0,0,0,0,"2024-08-18 02:11:09,468"
0,-64214656,64214656,436,341240,63847632,24,50889980,341216,12957652,0,0,-252,0,13299536,4152,50889612,4,16,99732,0,0,0,34752,35424,34752,672,0,0,0,0,0,0,0,0,"2024-08-18 02:11:19,469"
0,-64190868,64190868,436,472192,63680940,24,50890016,472168,12790924,0,0,-252,0,13263244,4152,50889632,4,16,99732,0,0,0,46332,47196,46332,864,0,0,0,0,0,0,0,0,"2024-08-18 02:11:29,470"
0,-64154964,64154964,436,597364,63507512,24,50890016,597340,12617496,0,0,-252,0,13214936,4152,50889632,4,16,99732,0,0,0,58316,59372,58316,1056,0,0,0,0,0,0,0,0,"2024-08-18 02:11:39,471"
0,-64153056,64153056,436,717164,63373916,24,50890016,717140,12483900,0,0,-252,0,13201164,-16876,50889644,4,16,99732,0,0,0,70152,71400,70152,1248,0,0,0,0,0,0,0,0,"2024-08-18 02:11:49,474"
