Node 0 MemTotal,Node 0 MemFree,Node 0 MemUsed,Node 0 SwapCached,Node 0 Active,Node 0 Inactive,Node 0 Active(anon),Node 0 Inactive(anon),Node 0 Active(file),Node 0 Inactive(file),Node 0 Unevictable,Node 0 Mlocked,Node 0 Dirty,Node 0 Writeback,Node 0 FilePages,Node 0 Mapped,Node 0 AnonPages,Node 0 Shmem,Node 0 KernelStack,Node 0 PageTables,Node 0 NFS_Unstable,Node 0 Bounce,Node 0 WritebackTmp,Node 0 KReclaimable,Node 0 Slab,Node 0 SReclaimable,Node 0 SUnreclaim,Node 0 AnonHugePages,Node 0 ShmemHugePages,Node 0 ShmemPmdMapped,Node 0 FileHugePages,Node 0 FilePmdMapped,Node 0 HugePages_Total,Node 0 HugePages_Free,Node 0 HugePages_Surp,timestamp
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-08-19 05:05:30,057"
0,-6054896,6054896,3244,-200928,6298212,648,6813000,-201576,-514788,0,0,0,0,-713664,-141320,6810876,-280,-88,16496,0,0,0,-43632,-43564,-43632,68,0,0,0,0,0,0,0,0,"2024-08-19 05:05:40,081"
0,-6057132,6057132,3244,-199228,6298204,648,6812992,-199876,-514788,0,0,0,0,-711964,-139960,6810868,-280,-88,16496,0,0,0,-43632,-43564,-43632,68,0,0,0,0,0,0,0,0,"2024-08-19 05:05:50,083"
0,-6057632,6057632,3244,-198764,6298200,648,6812992,-199412,-514792,0,0,0,0,-711468,-139632,6810884,-280,-104,16496,0,0,0,-43632,-43564,-43632,68,0,0,0,0,0,0,0,0,"2024-08-19 05:06:00,085"
0,-6061656,6061656,3296,-197124,6298348,648,6813136,-197772,-514788,0,0,0,0,-709648,-139072,6811012,-280,-88,16504,0,0,0,-43640,-43576,-43640,64,0,0,0,0,0,0,0,0,"2024-08-19 05:06:10,086"
0,-6061908,6061908,3296,-196912,6298352,648,6813140,-197560,-514788,0,0,0,0,-709452,-138944,6811012,-280,-88,16504,0,0,0,-43640,-43576,-43640,64,0,0,0,0,0,0,0,0,"2024-08-19 05:06:20,087"
0,-6061260,6061260,3296,-196912,6298352,648,6813140,-197560,-514788,0,0,0,0,-709452,-138944,6811012,-280,-88,16504,0,0,0,-43640,-43576,-43640,64,0,0,0,0,0,0,0,0,"2024-08-19 05:06:30,088"
0,-6066464,6066464,3420,-193592,6299872,648,6804536,-194240,-504664,0,0,0,0,-695752,-136916,6802260,-280,-88,16504,0,0,0,-43592,-43528,-43592,64,0,0,0,0,0,0,0,0,"2024-08-19 05:06:40,089"
0,-6065924,6065924,3420,-193544,6299884,648,6804548,-194192,-504664,0,0,0,0,-695752,-136916,6802284,-280,-88,16504,0,0,0,-43592,-43528,-43592,64,0,0,0,0,0,0,0,0,"2024-08-19 05:06:50,090"
0,-6065892,6065892,3420,-193544,6299884,648,6804548,-194192,-504664,0,0,0,0,-695752,-136916,6802284,-280,-88,16504,0,0,0,-43628,-43564,-43628,64,0,0,0,0,0,0,0,0,"2024-08-19 05:07:00,092"
0,-6065548,6065548,3420,-193544,6299884,648,6804548,-194192,-504664,0,0,0,0,-695752,-136916,6802288,-280,-88,16504,0,0,0,-43936,-43908,-43936,28,0,0,0,0,0,0,0,0,"2024-08-19 05:07:10,094"
0,-6068540,6068540,3420,-193492,6302524,648,6804548,-194140,-502024,0,0,0,0,-693060,-136916,6802304,-280,-88,16504,0,0,0,-43936,-43908,-43936,28,0,0,0,0,0,0,0,0,"2024-08-19 05:07:20,095"
0,-6068456,6068456,3420,-193492,6302524,648,6804548,-194140,-502024,0,0,0,0,-693060,-136916,6802304,-280,-88,16504,0,0,0,-43940,-43912,-43940,28,0,0,0,0,0,0,0,0,"2024-08-19 05:07:30,096"
0,-6066176,6066176,3280,-193384,6300648,648,6795696,-194032,-495048,0,0,0,0,-686116,-136916,6793596,-280,-88,16504,0,0,0,-44660,-44632,-44660,28,0,0,0,0,0,0,0,0,"2024-08-19 05:07:40,097"
0,792556,-792556,288,-193356,-542392,448,-44044,-193804,-498348,0,0,0,0,-692196,-137288,-43644,-280,-88,0,0,0,0,-44876,-44848,-44876,28,0,0,0,0,0,0,0,0,"2024-08-19 05:07:50,098"
0,778832,-778832,300,-190380,-535228,456,-43488,-190836,-491740,0,0,320,0,-682732,-131420,-43028,-280,-72,304,0,0,0,-45196,-45604,-45196,-408,0,0,0,0,0,0,0,0,"2024-08-19 05:08:00,154"
0,779228,-779228,300,-190240,-534564,468,-43816,-190708,-490748,0,0,116,0,-681792,-130764,-43396,-264,-56,0,0,0,0,-45392,-46148,-45392,-756,0,0,0,0,0,0,0,0,"2024-08-19 05:08:10,155"
0,778528,-778528,300,-190240,-534544,468,-43800,-190708,-490744,0,0,0,0,-681772,-130764,-43396,-264,-56,0,0,0,0,-45392,-46164,-45392,-772,0,0,0,0,0,0,0,0,"2024-08-19 05:08:20,156"
0,779604,-779604,304,-190240,-534544,468,-43800,-190708,-490744,0,0,0,0,-681760,-130764,-43392,-264,-56,0,0,0,0,-45392,-46172,-45392,-780,0,0,0,0,0,0,0,0,"2024-08-19 05:08:30,157"
0,778600,-778600,316,-190228,-534508,464,-43776,-190692,-490732,0,0,8,0,-681712,-130744,-43368,-264,-56,0,0,0,0,-45392,-46164,-45392,-772,0,0,0,0,0,0,0,0,"2024-08-19 05:08:40,158"
0,-3775596,3775596,2532,-189796,4018236,464,4461900,-190260,-443664,0,0,0,0,-632028,-126204,4462956,-264,440,1212,0,0,0,-45392,-46032,-45392,-640,40960,0,0,0,0,0,0,0,"2024-08-19 05:08:50,160"
0,-6065664,6065664,2536,-189792,6303492,464,6747148,-190256,-443656,0,0,0,0,-632012,-126204,6747496,-264,440,1300,0,0,0,-45392,-46032,-45392,-640,40960,0,0,0,0,0,0,0,"2024-08-19 05:09:00,161"
0,-6067328,6067328,84,3097896,3017168,3300272,3531356,-202376,-514188,0,0,0,0,-717356,-141376,6833008,-788,512,1300,0,0,0,-46424,-47060,-46424,-636,4096,0,0,0,0,0,0,0,"2024-08-19 05:09:10,163"
0,-6070984,6070984,92,3465772,2659628,3668028,3174352,-202256,-514724,0,0,0,0,-718068,-142068,6843084,-808,488,1300,0,0,0,-46520,-47152,-46520,-632,4096,0,0,0,0,0,0,0,"2024-08-19 05:09:20,165"
0,-6070984,6070984,96,3465772,2659660,3668028,3174380,-202256,-514720,0,0,0,0,-718060,-142068,6843112,-808,488,1300,0,0,0,-46520,-47152,-46520,-632,4096,0,0,0,0,0,0,0,"2024-08-19 05:09:30,167"
