Node 0 MemTotal,Node 0 MemFree,Node 0 MemUsed,Node 0 SwapCached,Node 0 Active,Node 0 Inactive,Node 0 Active(anon),Node 0 Inactive(anon),Node 0 Active(file),Node 0 Inactive(file),Node 0 Unevictable,Node 0 Mlocked,Node 0 Dirty,Node 0 Writeback,Node 0 FilePages,Node 0 Mapped,Node 0 AnonPages,Node 0 Shmem,Node 0 KernelStack,Node 0 PageTables,Node 0 SecPageTables,Node 0 NFS_Unstable,Node 0 Bounce,Node 0 WritebackTmp,Node 0 KReclaimable,Node 0 Slab,Node 0 SReclaimable,Node 0 SUnreclaim,Node 0 AnonHugePages,Node 0 ShmemHugePages,Node 0 ShmemPmdMapped,Node 0 FileHugePages,Node 0 FilePmdMapped,Node 0 Unaccepted,Node 0 HugePages_Total,Node 0 HugePages_Free,Node 0 HugePages_Surp,timestamp
7766164,6483372,1282792,0,154704,276952,2876,38912,151828,238040,8592,5520,56,0,410284,41664,30180,14832,5840,6668,8388,0,0,0,47952,154776,47952,106824,0,0,0,0,0,0,0,0,0,"2024-09-06 12:24:16,977"
7766164,114652,7651512,16016,15816,6828864,7764,6823000,8052,5864,8592,5520,56,0,49616,27840,6804164,14136,5888,23256,8388,0,0,0,27668,133700,27668,106032,0,0,0,0,0,0,0,0,0,"2024-09-06 12:24:26,979"
7766164,106904,7659260,16536,17376,6829636,7756,6823588,9620,6048,8592,5520,4,0,52028,29220,6804796,14136,5888,23256,8388,0,0,0,27668,133700,27668,106032,0,0,0,0,0,0,0,0,0,"2024-09-06 12:24:36,981"
7766164,106212,7659952,16524,17356,6828816,7756,6822748,9600,6068,8592,5520,0,0,52016,29220,6803968,14136,5888,23256,8388,0,0,0,27668,133700,27668,106032,0,0,0,0,0,0,0,0,0,"2024-09-06 12:24:46,983"
7766164,106212,7659952,16524,17356,6828816,7756,6822748,9600,6068,8592,5520,0,0,52016,29220,6803972,14136,5888,23256,8388,0,0,0,27668,133700,27668,106032,0,0,0,0,0,0,0,0,0,"2024-09-06 12:24:56,984"
7766164,102188,7663976,16524,20096,6828904,7756,6822764,12340,6140,8592,5520,44,0,54916,29856,6803976,14140,5888,23256,8388,0,0,0,27668,133688,27668,106020,0,0,0,0,0,0,0,0,0,"2024-09-06 12:25:06,985"
7766164,102188,7663976,16548,20216,6828924,7756,6822784,12460,6140,8592,5520,44,0,55076,29960,6804036,14140,5888,23256,8388,0,0,0,27668,133688,27668,106020,0,0,0,0,0,0,0,0,0,"2024-09-06 12:25:16,987"
7766164,97576,7668588,17180,22944,6827864,8812,6822364,14132,5500,8592,5520,44,0,56712,30288,6804052,14140,5888,23256,8388,0,0,0,27668,133676,27668,106008,0,0,0,0,0,0,0,0,0,"2024-09-06 12:25:26,989"
7766164,58460,7707704,17180,22024,6863752,7660,6823560,14364,40192,8592,5520,0,0,91568,28812,6804076,14140,5888,23256,8388,0,0,0,27736,133696,27736,105960,0,0,0,0,0,0,0,0,0,"2024-09-06 12:25:36,990"
7766164,56992,7709172,17112,21916,6845140,7660,6783164,14256,61976,8592,5520,0,0,113176,26760,6764440,14140,5888,23256,8388,0,0,0,28232,134184,28232,105952,0,0,0,0,0,0,0,0,0,"2024-09-06 12:25:46,991"
7766164,67800,7698364,17112,21964,6842900,7660,6784104,14304,58796,8592,5520,0,0,110044,26616,6764812,14140,5888,23256,8388,0,0,0,25684,131556,25684,105872,0,0,0,0,0,0,0,0,0,"2024-09-06 12:25:56,993"
7766164,68828,7697336,17112,22112,6848944,7660,6784168,14452,64776,8592,5520,0,0,116172,26432,6764824,14140,5888,23256,8388,0,0,0,23252,128980,23252,105728,0,0,0,0,0,0,0,0,0,"2024-09-06 12:26:06,994"
7766164,57924,7708240,17148,22248,6868768,7660,6784228,14588,84540,8592,5520,0,0,136172,26408,6764844,14140,5888,23256,8388,0,0,0,23536,129264,23536,105728,0,0,0,0,0,0,0,0,0,"2024-09-06 12:26:16,995"
7766164,88068,7678096,17844,22472,6837780,7920,6746076,14552,91704,8592,5520,0,0,143928,26372,6726484,14140,5904,23268,8388,0,0,0,23808,129536,23808,105728,0,0,0,0,0,0,0,0,0,"2024-09-06 12:26:26,996"
7766164,64916,7701248,17624,21824,6852092,7944,6673776,13880,178316,8592,5520,0,0,229660,26344,6654432,14140,5904,23268,8388,0,0,0,24192,129920,24192,105728,0,0,0,0,0,0,0,0,0,"2024-09-06 12:26:36,998"
7766164,6714236,1051928,1764,31300,206492,7752,27648,23548,178844,8592,5520,172,0,223820,32408,23476,14140,5912,6844,8388,0,0,0,23796,129088,23796,105292,0,0,0,0,0,0,0,0,0,"2024-09-06 12:26:46,999"
7766164,6720412,1045752,1764,31796,206268,7752,27292,24044,178976,8592,5520,8,0,224460,32952,23120,14144,5896,6744,8388,0,0,0,23796,129120,23796,105324,0,0,0,0,0,0,0,0,0,"2024-09-06 12:26:57,000"
7766164,6723224,1042940,1764,31812,206292,7752,27308,24060,178984,8592,5520,16,0,224476,32952,23136,14144,5896,6744,8388,0,0,0,23796,129120,23796,105324,0,0,0,0,0,0,0,0,0,"2024-09-06 12:27:07,001"
7766164,6722028,1044136,1764,31816,206896,7752,27572,24064,179324,8592,5520,132,0,224836,33088,23400,14144,5848,6928,8388,0,0,0,23796,129088,23796,105292,0,0,0,0,0,0,0,0,0,"2024-09-06 12:27:17,002"
7766164,6371248,1394916,1852,35456,488652,7996,267648,27460,221004,8592,5520,8,0,270036,35184,264564,14180,5928,7132,8388,0,0,0,23800,129004,23800,105204,38912,0,0,0,0,0,0,0,0,"2024-09-06 12:27:27,006"
