Node 0 MemTotal,Node 0 MemFree,Node 0 MemUsed,Node 0 SwapCached,Node 0 Active,Node 0 Inactive,Node 0 Active(anon),Node 0 Inactive(anon),Node 0 Active(file),Node 0 Inactive(file),Node 0 Unevictable,Node 0 Mlocked,Node 0 Dirty,Node 0 Writeback,Node 0 FilePages,Node 0 Mapped,Node 0 AnonPages,Node 0 Shmem,Node 0 KernelStack,Node 0 PageTables,Node 0 SecPageTables,Node 0 NFS_Unstable,Node 0 Bounce,Node 0 WritebackTmp,Node 0 KReclaimable,Node 0 Slab,Node 0 SReclaimable,Node 0 SUnreclaim,Node 0 AnonHugePages,Node 0 ShmemHugePages,Node 0 ShmemPmdMapped,Node 0 FileHugePages,Node 0 FilePmdMapped,Node 0 Unaccepted,Node 0 HugePages_Total,Node 0 HugePages_Free,Node 0 HugePages_Surp,timestamp
0,-112124,112124,1852,-119248,211700,5120,228736,-124368,-17036,0,0,-48,0,-140248,-6480,234384,-652,88,464,0,0,0,0,-24152,-25772,-24152,-1620,38912,0,0,0,0,0,0,0,0,"2024-09-06 12:27:27,006"
0,-6465116,6465116,60676,180292,6190436,329524,6426352,-149232,-235916,0,0,-40,64,-328236,-24584,6710388,-3700,8,1512,0,0,0,0,-25052,-26644,-25052,-1592,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:27:37,015"
0,-6438384,6438384,541924,2672876,3700256,2823148,3936920,-150272,-236664,0,0,-56,0,148808,-28312,6715536,-5832,8,1512,0,0,0,0,-24316,-25844,-24316,-1528,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:27:47,026"
0,-6467380,6467380,591116,2733812,3704052,2883752,3939884,-149940,-235832,0,0,-40,0,197444,-29724,6811468,-8120,8,1512,0,0,0,0,-24332,-25860,-24332,-1528,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:27:57,028"
0,-6451492,6451492,612544,2743232,3734160,2893064,3969604,-149832,-235444,0,0,-32,0,219084,-29656,6849100,-8120,8,1512,0,0,0,0,-24332,-25860,-24332,-1528,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:28:07,029"
0,-6442176,6442176,604516,3064712,3403360,3215424,3640232,-150712,-236872,0,0,-56,64,207228,-32592,6854668,-9356,8,1512,0,0,0,0,-24348,-25876,-24348,-1528,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:28:17,039"
0,-6456120,6456120,681720,3179764,3260912,3330256,3497916,-150492,-237004,0,0,-48,0,284024,-33188,6829168,-10136,8,1512,0,0,0,0,-24220,-25760,-24220,-1540,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:28:27,050"
0,-6443944,6443944,704492,3192520,3269776,3343088,3506764,-150568,-236988,0,0,-44,0,306736,-33244,6849148,-10136,8,1512,0,0,0,0,-24220,-25760,-24220,-1540,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:28:37,052"
0,-6436020,6436020,715824,3195148,3285604,3345680,3522540,-150532,-236936,0,0,-36,0,318156,-33240,6865428,-10136,8,1512,0,0,0,0,-24220,-25744,-24220,-1524,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:28:47,055"
0,-6455728,6455728,727316,3197588,3301836,3347248,3538236,-149660,-236400,0,0,-56,0,331624,-31980,6880056,-10136,8,1512,0,0,0,0,-24172,-25696,-24172,-1524,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:28:57,063"
