nr_free_pages,nr_zone_inactive_anon,nr_zone_active_anon,nr_zone_inactive_file,nr_zone_active_file,nr_zone_unevictable,nr_zone_write_pending,nr_mlock,nr_bounce,nr_zspages,nr_free_cma,nr_unaccepted,numa_hit,numa_miss,numa_foreign,numa_interleave,numa_local,numa_other,nr_inactive_anon,nr_active_anon,nr_inactive_file,nr_active_file,nr_unevictable,nr_slab_reclaimable,nr_slab_unreclaimable,nr_isolated_anon,nr_isolated_file,workingset_nodes,workingset_refault_anon,workingset_refault_file,workingset_activate_anon,workingset_activate_file,workingset_restore_anon,workingset_restore_file,workingset_nodereclaim,nr_anon_pages,nr_mapped,nr_file_pages,nr_dirty,nr_writeback,nr_writeback_temp,nr_shmem,nr_shmem_hugepages,nr_shmem_pmdmapped,nr_file_hugepages,nr_file_pmdmapped,nr_anon_transparent_hugepages,nr_vmscan_write,nr_vmscan_immediate_reclaim,nr_dirtied,nr_written,nr_throttled_written,nr_kernel_misc_reclaimable,nr_foll_pin_acquired,nr_foll_pin_released,nr_kernel_stack,nr_page_table_pages,nr_sec_page_table_pages,nr_iommu_pages,nr_swapcached,pgpromote_success,pgpromote_candidate,pgdemote_kswapd,pgdemote_direct,pgdemote_khugepaged,nr_dirty_threshold,nr_dirty_background_threshold,pgpgin,pgpgout,pswpin,pswpout,pgalloc_dma,pgalloc_dma32,pgalloc_normal,pgalloc_movable,pgalloc_device,allocstall_dma,allocstall_dma32,allocstall_normal,allocstall_movable,allocstall_device,pgskip_dma,pgskip_dma32,pgskip_normal,pgskip_movable,pgskip_device,pgfree,pgactivate,pgdeactivate,pglazyfree,pgfault,pgmajfault,pglazyfreed,pgrefill,pgreuse,pgsteal_kswapd,pgsteal_direct,pgsteal_khugepaged,pgscan_kswapd,pgscan_direct,pgscan_khugepaged,pgscan_direct_throttle,pgscan_anon,pgscan_file,pgsteal_anon,pgsteal_file,zone_reclaim_failed,pginodesteal,slabs_scanned,kswapd_inodesteal,kswapd_low_wmark_hit_quickly,kswapd_high_wmark_hit_quickly,pageoutrun,pgrotated,drop_pagecache,drop_slab,oom_kill,numa_pte_updates,numa_huge_pte_updates,numa_hint_faults,numa_hint_faults_local,numa_pages_migrated,pgmigrate_success,pgmigrate_fail,thp_migration_success,thp_migration_fail,thp_migration_split,compact_migrate_scanned,compact_free_scanned,compact_isolated,compact_stall,compact_fail,compact_success,compact_daemon_wake,compact_daemon_migrate_scanned,compact_daemon_free_scanned,htlb_buddy_alloc_success,htlb_buddy_alloc_fail,cma_alloc_success,cma_alloc_fail,unevictable_pgs_culled,unevictable_pgs_scanned,unevictable_pgs_rescued,unevictable_pgs_mlocked,unevictable_pgs_munlocked,unevictable_pgs_cleared,unevictable_pgs_stranded,thp_fault_alloc,thp_fault_fallback,thp_fault_fallback_charge,thp_collapse_alloc,thp_collapse_alloc_failed,thp_file_alloc,thp_file_fallback,thp_file_fallback_charge,thp_file_mapped,thp_split_page,thp_split_page_failed,thp_deferred_split_page,thp_split_pmd,thp_scan_exceed_none_pte,thp_scan_exceed_swap_pte,thp_scan_exceed_share_pte,thp_split_pud,thp_zero_page_alloc,thp_zero_page_alloc_failed,thp_swpout,thp_swpout_fallback,balloon_inflate,balloon_deflate,balloon_migrate,swap_ra,swap_ra_hit,ksm_swpin_copy,cow_ksm,zswpin,zswpout,zswpwb,direct_map_level2_splits,direct_map_level3_splits,nr_unstable,timestamp
-17758003,14408315,1102,3352998,-14361,0,-50,0,0,0,0,0,21940979,80851,80851,0,19838632,2183198,14408315,1102,3352939,-14361,0,9828,50,0,0,59074,232,1445,14,1445,0,1064,12077,14405610,-8126,3342989,-50,0,0,-174,0,0,0,0,0,414832,16,123,415005,0,0,0,0,96,29038,0,0,4321,0,0,0,0,0,-2881774,-1439127,28666228,1660080,449,414832,2658,394342,21637203,0,0,0,0,8,701,0,0,0,0,0,0,4256021,18457,40062,0,19071547,436,0,43491,435,4154611,83837,0,5734191,708220,0,4,2585415,3856996,410921,3827527,0,3,117399,2665,8,232,255,411082,0,0,0,11275565,0,4248270,4248270,0,8564,5,0,0,0,77174,141657,18161,0,0,0,12,77174,141657,0,0,0,0,45,0,45,45,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,49,0,0,0,0,0,0,0,0,"2024-09-06 12:25:56,992"
-17752628,14408331,1102,3343982,-10925,0,-52,0,0,0,0,0,23198339,117100,117100,0,21095992,2219447,14408331,1102,3343982,-10925,0,12031,60,0,0,78901,232,1445,14,1445,0,1064,12654,14405616,-8911,3337266,-52,0,0,-174,0,0,0,0,0,414832,16,129,415013,0,0,0,0,96,29038,0,0,4321,0,0,0,0,0,-2882878,-1439679,33837616,1660112,449,414832,2661,394532,22932828,0,0,0,0,8,701,0,0,0,0,0,0,5561658,20590,40062,0,19874807,436,0,43491,437,5453045,83837,0,7035968,708220,0,4,2585415,5158773,410921,5125961,0,3,120341,2665,8,310,339,411082,0,0,0,12131742,0,5051522,5051522,0,14789,11,0,0,0,219545,329162,31519,0,0,0,14,219545,329162,0,0,0,0,45,0,45,45,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,49,0,0,0,0,0,0,0,0,"2024-09-06 12:26:06,994"
-17741162,14408346,1102,3330547,-8660,0,-52,0,0,0,0,0,24447855,151522,151522,0,22345508,2253869,14408346,1102,3330547,-8660,0,14926,104,0,0,99031,232,1445,14,1445,0,1064,12822,14405622,-10060,3326113,-52,0,0,-174,0,0,0,0,0,414832,16,136,415020,0,0,0,0,96,29038,0,0,4330,0,0,0,0,0,-2883151,-1439815,38970348,1660140,459,414832,2665,394658,24218854,0,0,0,0,8,701,0,0,0,0,0,0,6890059,21644,40062,0,21158239,438,0,43491,437,6747382,83837,0,8331979,708220,0,4,2585415,6454784,410921,6420298,0,3,120571,2665,8,388,423,411083,0,0,0,13119090,0,6334938,6334938,0,48629,797,0,0,0,769069,833544,101815,0,0,0,19,769069,833544,0,0,0,0,45,0,45,45,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,50,0,0,0,0,0,0,0,0,"2024-09-06 12:26:16,995"
-17757053,14398903,1167,3348083,-7946,0,-52,0,0,0,0,0,25690441,183673,183673,0,23588094,2286020,14398903,1167,3348075,-7946,0,17770,148,0,0,118582,288,1596,14,1596,0,1161,13078,14396080,-10820,3344684,-52,0,0,-174,0,0,0,0,0,424338,16,142,424532,0,0,0,0,112,29041,0,0,4602,0,0,0,0,0,-2881463,-1438972,44063940,1698188,655,424338,2668,394721,25495736,0,0,0,0,8,701,0,0,0,0,0,0,8176632,22461,41447,0,22432576,544,0,45092,578,8011700,83837,0,9632338,708220,0,4,2630288,7710270,420349,7675188,0,3,120893,2665,8,465,506,420580,0,0,0,14171445,0,7608157,7608157,0,70043,802,0,0,0,923285,989261,145152,0,0,0,22,923285,989261,0,0,0,0,45,0,45,45,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,103,0,0,0,0,0,0,0,0,"2024-09-06 12:26:26,996"
-17755823,14380828,1173,3360654,-6708,0,-52,0,0,0,0,0,26947420,217785,217785,0,24845073,2320132,14380828,1173,3360760,-6708,0,20746,192,0,0,138847,288,1630,14,1630,0,1194,13078,14378067,-11569,3358374,-52,0,0,-174,0,0,0,0,0,442352,16,149,442553,0,0,0,0,112,29041,0,0,4547,0,0,0,0,0,-2878680,-1437582,49225208,1770272,655,442352,2671,394723,26789081,0,0,0,0,8,701,0,0,0,0,0,0,9471230,22682,41680,0,23723086,545,0,45333,578,9306272,83837,0,10946322,708220,0,4,2667353,8987189,438418,8951691,0,3,120893,2665,8,541,588,438573,0,0,0,15223669,0,8898665,8898665,0,70043,802,0,0,0,923285,989261,145152,0,0,0,24,923285,989261,0,0,0,0,45,0,45,45,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,103,0,0,0,0,0,0,0,0,"2024-09-06 12:26:36,997"
-16079090,12719344,1128,3353409,-4141,0,18,0,0,0,0,0,27378442,217785,217785,0,25276073,2320154,12719344,1128,3353409,-4141,0,21469,-1871,0,0,144680,291,4153,17,3737,0,1229,13078,12720363,-10503,3349654,18,0,0,-174,0,0,0,0,0,442352,16,409,442743,0,0,0,0,0,24935,0,0,579,0,0,0,0,0,-2545343,-1271117,50902996,1771044,662,442352,2671,394723,27221112,0,0,0,0,8,701,0,0,0,0,0,0,11575402,22988,42092,0,24155782,658,0,45854,3793,9730719,83837,0,11376404,708220,0,4,2672926,9411698,438418,9376138,0,3,120893,2665,8,570,617,438580,0,0,0,15400982,0,9316090,9316067,23,70066,802,0,0,0,923285,989261,145152,0,0,0,25,923285,989261,0,0,0,0,45,0,45,45,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,105,0,0,0,0,0,0,0,0,"2024-09-06 12:26:46,999"
-16077165,12719028,1128,3353442,-4017,0,-46,0,0,0,0,0,27378656,217785,217785,0,25276287,2320154,12719028,1128,3353442,-4017,0,21469,-1872,0,0,144679,291,4285,17,3860,0,1229,13078,12720048,-10366,3349813,-46,0,0,-174,0,0,0,0,0,442352,16,435,442833,0,0,0,0,-32,24910,0,0,579,0,0,0,0,0,-2544927,-1270910,50903540,1771436,662,442352,2671,394723,27221361,0,0,0,0,8,701,0,0,0,0,0,0,11575727,22988,42092,0,24155824,665,0,45854,3806,9730719,83837,0,11376404,708220,0,4,2672926,9411698,438418,9376138,0,3,120893,2665,8,570,617,438580,0,0,0,15400982,0,9316095,9316067,28,70071,802,0,0,0,923285,989261,145152,0,0,0,25,923285,989261,0,0,0,0,45,0,45,45,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,105,0,0,0,0,0,0,0,0,"2024-09-06 12:26:57,000"
-16076163,12719030,1128,3353444,-4013,0,-44,0,0,0,0,0,27378670,217785,217785,0,25276301,2320154,12719030,1128,3353444,-4013,0,21469,-1872,0,0,144679,291,4285,17,3860,0,1229,13078,12720050,-10366,3349817,-44,0,0,-174,0,0,0,0,0,442352,16,443,442839,0,0,0,0,-64,24910,0,0,579,0,0,0,0,0,-2544725,-1270809,50903540,1771492,662,442352,2671,394723,27221389,0,0,0,0,8,701,0,0,0,0,0,0,11575757,22988,42092,0,24155826,665,0,45854,3806,9730719,83837,0,11376404,708220,0,4,2672926,9411698,438418,9376138,0,3,120893,2665,8,570,617,438580,0,0,0,15400982,0,9316095,9316067,28,70071,802,0,0,0,923285,989261,145152,0,0,0,25,923285,989261,0,0,0,0,45,0,45,45,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,105,0,0,0,0,0,0,0,0,"2024-09-06 12:27:07,001"
-16076313,12719096,1128,3353529,-4012,0,5,0,0,0,0,0,27379199,217785,217785,0,25276830,2320154,12719096,1128,3353529,-4012,0,21469,-1883,0,0,144678,291,4337,17,3860,0,1229,13078,12720116,-10332,3349907,5,0,0,-174,0,0,0,0,0,442352,16,495,442842,0,0,0,0,-336,24956,0,0,579,0,0,0,0,0,-2544738,-1270815,50903876,1771552,662,442352,2671,394723,27221945,0,0,0,0,8,701,0,0,0,0,0,0,11576280,22988,42092,0,24156460,667,0,45854,3932,9730719,83837,0,11376404,708220,0,4,2672926,9411698,438418,9376138,0,3,120893,2665,8,570,617,438580,0,0,0,15400982,0,9316100,9316067,33,70076,802,0,0,0,923285,989261,145152,0,0,0,25,923285,989261,0,0,0,0,45,0,45,45,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,105,0,0,0,0,0,0,0,0,"2024-09-06 12:27:17,002"
-16143998,12735694,1237,3363948,-3162,0,-50,0,0,0,0,0,27443846,217785,217785,0,25341479,2320154,12735694,1237,3363948,-3162,0,21470,-1923,7,0,144655,305,5093,25,4415,0,1265,13078,12737107,-9762,3361207,-50,0,0,-165,0,0,0,0,19,442352,16,525,442927,0,0,0,0,-368,25007,0,0,601,0,0,0,0,0,-2556019,-1276449,50949120,1772008,693,442352,2671,394723,27306602,0,0,0,0,8,701,0,0,0,0,0,0,11632722,23189,42092,0,24210647,728,0,45854,4273,9730719,83837,0,11376404,708220,0,4,2672926,9411698,438418,9376138,0,3,120893,2665,8,570,617,438580,0,0,0,15400982,0,9359986,9316067,43825,113868,802,0,0,0,923285,989261,145152,0,0,0,25,923285,989261,0,0,0,0,45,0,45,45,0,0,45,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,114,0,0,0,0,0,0,0,0,"2024-09-06 12:27:27,006"
