Node 1 MemTotal,Node 1 MemFree,Node 1 MemUsed,Node 1 SwapCached,Node 1 Active,Node 1 Inactive,Node 1 Active(anon),Node 1 Inactive(anon),Node 1 Active(file),Node 1 Inactive(file),Node 1 Unevictable,Node 1 Mlocked,Node 1 Dirty,Node 1 Writeback,Node 1 FilePages,Node 1 Mapped,Node 1 AnonPages,Node 1 Shmem,Node 1 KernelStack,Node 1 PageTables,Node 1 SecPageTables,Node 1 NFS_Unstable,Node 1 Bounce,Node 1 WritebackTmp,Node 1 KReclaimable,Node 1 Slab,Node 1 SReclaimable,Node 1 SUnreclaim,Node 1 AnonHugePages,Node 1 ShmemHugePages,Node 1 ShmemPmdMapped,Node 1 FileHugePages,Node 1 FilePmdMapped,Node 1 Unaccepted,Node 1 HugePages_Total,Node 1 HugePages_Free,Node 1 HugePages_Surp,timestamp
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-09-06 12:24:16,977"
0,128216,-128216,48,1060,352,16,192,1044,160,0,0,0,0,1400,1084,352,4,48,-256,0,0,0,0,-24,224,-24,248,0,0,0,0,0,0,0,0,0,"2024-09-06 12:24:26,979"
0,-8569784,8569784,160,1548,8669136,16,8617280,1532,51856,0,0,-128,0,53536,2024,8617396,4,48,16464,0,0,0,0,40,288,40,248,0,0,0,0,0,0,0,0,0,"2024-09-06 12:24:36,982"
0,-25947452,25947452,160,1548,26008696,16,25956840,1532,51856,0,0,-152,0,53540,2024,25956980,4,48,50520,0,0,0,0,40,288,40,248,0,0,0,0,0,0,0,0,0,"2024-09-06 12:24:46,983"
0,-43333684,43333684,160,1548,43363936,16,43312080,1532,51856,0,0,-152,0,53548,2024,43312208,4,48,84500,0,0,0,0,40,316,40,276,0,0,0,0,0,0,0,0,0,"2024-09-06 12:24:56,984"
0,-53792212,53792212,160,4376,53796396,12,50887824,4364,2908572,0,0,0,0,2913176,2052,50887964,4,48,99564,0,0,0,0,6520,6928,6520,408,0,0,0,0,0,0,0,0,0,"2024-09-06 12:25:06,985"
0,-58955348,58955348,160,9400,58937372,12,50887844,9388,8049528,0,0,28,0,8059204,2052,50887984,4,48,99564,0,0,0,0,18200,18796,18200,596,0,0,0,0,0,0,0,0,0,"2024-09-06 12:25:16,987"
0,-64160752,64160752,172,14476,64123404,12,50887904,14464,13235500,0,0,28,0,13250220,2056,50888004,4,48,99564,0,0,0,0,29976,30744,29976,768,0,0,0,0,0,0,0,0,0,"2024-09-06 12:25:26,989"
0,-64614876,64614876,172,41584,64536288,-376,50888068,41960,13648220,0,0,-144,0,13690456,2004,50887784,-4,48,99564,0,0,0,0,39772,40588,39772,816,0,0,0,0,0,0,0,0,0,"2024-09-06 12:25:36,990"
0,-64570096,64570096,172,62196,64463776,-376,50888068,62572,13575708,0,0,-144,0,13638508,2004,50887788,-4,48,99564,0,0,0,0,50264,51248,50264,984,0,0,0,0,0,0,0,0,0,"2024-09-06 12:25:46,992"
