Node 0 MemTotal,Node 0 MemFree,Node 0 MemUsed,Node 0 SwapCached,Node 0 Active,Node 0 Inactive,Node 0 Active(anon),Node 0 Inactive(anon),Node 0 Active(file),Node 0 Inactive(file),Node 0 Unevictable,Node 0 Mlocked,Node 0 Dirty,Node 0 Writeback,Node 0 FilePages,Node 0 Mapped,Node 0 AnonPages,Node 0 Shmem,Node 0 KernelStack,Node 0 PageTables,Node 0 SecPageTables,Node 0 NFS_Unstable,Node 0 Bounce,Node 0 WritebackTmp,Node 0 KReclaimable,Node 0 Slab,Node 0 SReclaimable,Node 0 SUnreclaim,Node 0 AnonHugePages,Node 0 ShmemHugePages,Node 0 ShmemPmdMapped,Node 0 FileHugePages,Node 0 FilePmdMapped,Node 0 Unaccepted,Node 0 HugePages_Total,Node 0 HugePages_Free,Node 0 HugePages_Surp,timestamp
7766164,6339796,1426368,0,154484,419708,1328,42136,153156,377572,20960,17888,0,0,543236,53748,52296,5248,4840,5932,8388,0,0,0,59684,163120,59684,103436,0,0,0,0,0,0,0,0,0,"2024-09-05 08:22:52,778"
7766164,56204,7709960,8872,11068,6876132,1688,6869356,9380,6776,20960,17888,0,0,36872,20660,6871800,4576,4840,22516,8388,0,0,0,36724,139612,36724,102888,0,0,0,0,0,0,0,0,0,"2024-09-05 08:23:02,782"
7766164,55236,7710928,8876,11660,6875728,1688,6869420,9972,6308,20960,17888,0,0,37012,20728,6871868,4576,4840,22516,8388,0,0,0,36716,139584,36716,102868,0,0,0,0,0,0,0,0,0,"2024-09-05 08:23:12,785"
7766164,54984,7711180,8876,11660,6875728,1688,6869420,9972,6308,20960,17888,0,0,37012,20728,6871876,4576,4840,22516,8388,0,0,0,36716,139584,36716,102868,0,0,0,0,0,0,0,0,0,"2024-09-05 08:23:22,786"
7766164,54700,7711464,8876,11660,6875728,1688,6869420,9972,6308,20960,17888,0,0,37012,20728,6871880,4576,4840,22516,8388,0,0,0,36716,139584,36716,102868,0,0,0,0,0,0,0,0,0,"2024-09-05 08:23:32,787"
7766164,54720,7711444,8876,11660,6875728,1688,6869420,9972,6308,20960,17888,0,0,37012,20728,6871884,4576,4840,22516,8388,0,0,0,36716,139584,36716,102868,0,0,0,0,0,0,0,0,0,"2024-09-05 08:23:42,788"
7766164,54720,7711444,8876,11660,6875728,1688,6869420,9972,6308,20960,17888,0,0,37012,20728,6871892,4576,4840,22516,8388,0,0,0,36716,139584,36716,102868,0,0,0,0,0,0,0,0,0,"2024-09-05 08:23:52,791"
7766164,54720,7711444,8876,11660,6875768,1688,6869460,9972,6308,20960,17888,0,0,37012,20728,6871900,4576,4840,22516,8388,0,0,0,36716,139584,36716,102868,0,0,0,0,0,0,0,0,0,"2024-09-05 08:24:02,792"
7766164,63324,7702840,4588,11692,6849308,1692,6793404,10000,55904,20960,17888,0,0,82384,18100,6800436,4576,4872,22532,8388,0,0,0,36880,139732,36880,102852,0,0,0,0,0,0,0,0,0,"2024-09-05 08:24:12,793"
7766164,64124,7702040,4596,11884,6848232,1692,6793484,10192,54748,20960,17888,0,0,81456,16060,6800456,4576,4872,22532,8388,0,0,0,31636,134304,31636,102668,0,0,0,0,0,0,0,0,0,"2024-09-05 08:24:22,794"
