nr_free_pages,nr_zone_inactive_anon,nr_zone_active_anon,nr_zone_inactive_file,nr_zone_active_file,nr_zone_unevictable,nr_zone_write_pending,nr_mlock,nr_bounce,nr_zspages,nr_free_cma,nr_unaccepted,numa_hit,numa_miss,numa_foreign,numa_interleave,numa_local,numa_other,nr_inactive_anon,nr_active_anon,nr_inactive_file,nr_active_file,nr_unevictable,nr_slab_reclaimable,nr_slab_unreclaimable,nr_isolated_anon,nr_isolated_file,workingset_nodes,workingset_refault_anon,workingset_refault_file,workingset_activate_anon,workingset_activate_file,workingset_restore_anon,workingset_restore_file,workingset_nodereclaim,nr_anon_pages,nr_mapped,nr_file_pages,nr_dirty,nr_writeback,nr_writeback_temp,nr_shmem,nr_shmem_hugepages,nr_shmem_pmdmapped,nr_file_hugepages,nr_file_pmdmapped,nr_anon_transparent_hugepages,nr_vmscan_write,nr_vmscan_immediate_reclaim,nr_dirtied,nr_written,nr_throttled_written,nr_kernel_misc_reclaimable,nr_foll_pin_acquired,nr_foll_pin_released,nr_kernel_stack,nr_page_table_pages,nr_sec_page_table_pages,nr_iommu_pages,nr_swapcached,pgpromote_success,pgpromote_candidate,pgdemote_kswapd,pgdemote_direct,pgdemote_khugepaged,nr_dirty_threshold,nr_dirty_background_threshold,pgpgin,pgpgout,pswpin,pswpout,pgalloc_dma,pgalloc_dma32,pgalloc_normal,pgalloc_movable,pgalloc_device,allocstall_dma,allocstall_dma32,allocstall_normal,allocstall_movable,allocstall_device,pgskip_dma,pgskip_dma32,pgskip_normal,pgskip_movable,pgskip_device,pgfree,pgactivate,pgdeactivate,pglazyfree,pgfault,pgmajfault,pglazyfreed,pgrefill,pgreuse,pgsteal_kswapd,pgsteal_direct,pgsteal_khugepaged,pgscan_kswapd,pgscan_direct,pgscan_khugepaged,pgscan_direct_throttle,pgscan_anon,pgscan_file,pgsteal_anon,pgsteal_file,zone_reclaim_failed,pginodesteal,slabs_scanned,kswapd_inodesteal,kswapd_low_wmark_hit_quickly,kswapd_high_wmark_hit_quickly,pageoutrun,pgrotated,drop_pagecache,drop_slab,oom_kill,numa_pte_updates,numa_huge_pte_updates,numa_hint_faults,numa_hint_faults_local,numa_pages_migrated,pgmigrate_success,pgmigrate_fail,thp_migration_success,thp_migration_fail,thp_migration_split,compact_migrate_scanned,compact_free_scanned,compact_isolated,compact_stall,compact_fail,compact_success,compact_daemon_wake,compact_daemon_migrate_scanned,compact_daemon_free_scanned,htlb_buddy_alloc_success,htlb_buddy_alloc_fail,cma_alloc_success,cma_alloc_fail,unevictable_pgs_culled,unevictable_pgs_scanned,unevictable_pgs_rescued,unevictable_pgs_mlocked,unevictable_pgs_munlocked,unevictable_pgs_cleared,unevictable_pgs_stranded,thp_fault_alloc,thp_fault_fallback,thp_fault_fallback_charge,thp_collapse_alloc,thp_collapse_alloc_failed,thp_file_alloc,thp_file_fallback,thp_file_fallback_charge,thp_file_mapped,thp_split_page,thp_split_page_failed,thp_deferred_split_page,thp_split_pmd,thp_scan_exceed_none_pte,thp_scan_exceed_swap_pte,thp_scan_exceed_share_pte,thp_split_pud,thp_zero_page_alloc,thp_zero_page_alloc_failed,thp_swpout,thp_swpout_fallback,balloon_inflate,balloon_deflate,balloon_migrate,swap_ra,swap_ra_hit,ksm_swpin_copy,cow_ksm,zswpin,zswpout,zswpwb,direct_map_level2_splits,direct_map_level3_splits,nr_unstable,timestamp
-17790918,14393168,87,3394344,-19386,0,1,0,0,0,0,0,21911338,105157,105157,0,21911338,105157,14393168,87,3394294,-19386,0,8921,206,0,0,58425,3,2174,1,2174,0,1202,12949,14392432,-13072,3375963,1,0,0,-170,0,0,0,0,0,428055,3,65,428119,0,0,0,0,128,29057,0,0,1071,0,0,0,0,0,-2878385,-1437435,28637548,1712488,203,428055,2663,394238,21633824,0,0,0,0,5,970,0,0,0,0,0,0,4246899,18053,46099,0,19096292,307,0,49586,311,4105440,105838,0,5811699,707539,0,6,2706282,3812956,427168,3784110,0,0,115648,2322,12,219,252,427386,0,0,0,11283212,0,4273668,4273668,0,22314,2153,0,0,0,250911,421068,48665,0,0,0,22,250911,421068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,8,0,0,0,0,0,0,0,0,"2024-09-05 08:24:32,796"
-17762120,14392972,87,3359783,-17228,0,0,0,0,0,0,0,23184579,125078,125078,0,23184579,125078,14392972,87,3359778,-17228,0,11781,246,0,0,78603,3,2174,1,2174,0,1202,13508,14392246,-13423,3343588,0,0,0,-170,0,0,0,0,0,428055,3,71,428126,0,0,0,0,128,29057,0,0,1072,0,0,0,0,0,-2883210,-1439845,33807148,1712516,204,428055,2667,394239,22929174,0,0,0,0,5,970,0,0,0,0,0,0,5580115,18957,46099,0,19777347,308,0,49586,311,5430216,105838,0,7138802,707539,0,6,2706282,5140059,427168,5108886,0,0,116262,2322,12,300,337,427386,0,0,0,12073234,0,4954714,4954714,0,30498,2871,0,0,0,327742,511688,66303,0,0,0,24,327742,511688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,8,0,0,0,0,0,0,0,0,"2024-09-05 08:24:42,797"
-17787810,14392996,87,3380006,-15520,0,0,0,0,0,0,0,24336571,222401,222401,0,24336571,222401,14392996,87,3380136,-15520,0,14601,284,0,0,97693,3,2174,1,2174,0,1202,13586,14392249,-14333,3365619,0,0,0,-170,0,0,0,0,0,428055,3,78,428133,0,0,0,0,128,29057,0,0,1072,0,0,0,0,0,-2880443,-1438463,38801464,1712544,204,428055,2685,394241,24180638,0,0,0,0,5,970,0,0,0,0,0,0,6809761,19486,46099,0,20936708,308,0,49586,311,6656819,105838,0,8366113,707539,0,6,2706282,6367370,427168,6335489,0,0,116532,2322,12,363,414,427386,0,0,0,13060936,0,6114071,6114071,0,33496,3583,0,0,0,370813,585330,73394,0,0,0,32,370813,585330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,8,0,0,0,0,0,0,0,0,"2024-09-05 08:24:52,799"
-17784666,14390835,87,3372224,-12877,0,0,0,0,0,0,0,25561772,242515,242515,0,25561772,242515,14390835,87,3372260,-12877,0,17422,334,0,0,117237,4,3702,1,3702,0,1625,13586,14390080,-14441,3360454,0,0,0,-169,0,0,0,0,0,430241,3,141,430382,0,0,0,0,128,29059,0,0,1087,0,0,0,0,0,-2881490,-1438986,43777896,1721568,218,430241,2690,394242,25428118,0,0,0,0,5,970,0,0,0,0,0,0,8061719,20135,47013,0,22179825,379,0,50540,426,7908337,105838,0,9666576,707539,0,6,2756800,7617315,429350,7584825,0,0,116596,2322,12,443,498,429563,0,0,0,14047942,0,7356581,7356581,0,33496,3583,0,0,0,370813,585330,73394,0,0,0,32,370813,585330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,8,0,0,0,0,0,0,0,0,"2024-09-05 08:25:02,800"
-17788615,14377443,89,3379264,-11470,0,0,0,0,0,0,0,26806561,265477,265477,0,26806561,265477,14377443,89,3379275,-11470,0,20354,252,0,0,137119,4,4288,1,4288,0,2120,13586,14376676,-14993,3368892,0,0,0,-160,0,0,0,0,0,443694,3,181,443875,0,0,0,0,-672,29063,0,0,1123,0,0,0,0,0,-2879806,-1438145,48843464,1775684,260,443694,2697,394244,26698081,0,0,0,0,5,970,0,0,0,0,0,0,9334015,20357,47678,0,23446506,439,0,51324,461,9179813,105838,0,10998084,707539,0,6,2829826,8875797,442794,8842857,0,0,116596,2322,12,516,581,442979,0,0,0,15100370,0,8622499,8622499,0,33496,3583,0,0,0,370813,585330,73394,0,0,0,34,370813,585330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,9,0,0,0,0,0,0,0,0,"2024-09-05 08:25:12,801"
-16104352,12718990,38,3364089,-9868,0,100,0,0,0,0,0,27316790,277684,277684,0,27316789,277685,12718990,38,3364089,-9868,0,21518,-419,0,0,144801,4,5714,1,5167,0,2211,13586,12719081,-14257,3354270,100,0,0,-160,0,0,0,0,0,452694,3,289,452883,0,0,0,0,-792,25203,0,0,243,0,0,0,0,0,-2549403,-1273145,50908000,1811728,260,452694,2702,394370,27221535,0,0,0,0,5,970,0,0,0,0,0,0,11535714,20681,47979,0,23969624,518,0,51715,2077,9718661,105838,0,11568742,707539,0,6,2870552,9405729,451753,9372746,0,0,116596,2322,12,546,615,451960,0,0,0,15494875,0,9137493,9137493,0,35415,4341,0,0,0,392625,592733,78000,0,0,0,37,392625,592733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,9,0,0,0,0,0,0,0,0,"2024-09-05 08:25:22,853"
-16093354,12718769,38,3364203,-9629,0,4,0,0,0,0,0,27322356,277684,277684,0,27322355,277685,12718769,38,3364203,-9629,0,21286,-1660,0,0,144799,4,5906,1,5335,0,2211,13586,12718752,-14253,3354539,4,0,0,-160,0,0,0,0,0,452694,3,381,453071,0,0,0,0,-1040,24932,0,0,243,0,0,0,0,0,-2547134,-1272012,50908540,1812540,260,452694,2702,394370,27227148,0,0,0,0,5,970,0,0,0,0,0,0,11542656,20683,47979,0,23976703,526,0,51715,3585,9718661,105838,0,11568742,707539,0,6,2870552,9405729,451753,9372746,0,0,116596,2322,12,546,615,451960,0,0,0,15494875,0,9137493,9137493,0,35415,4341,0,0,0,392625,592733,78000,0,0,0,37,392625,592733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,9,0,0,0,0,0,0,0,0,"2024-09-05 08:25:32,854"
-16092193,12718769,38,3364205,-9629,0,0,0,0,0,0,0,27322366,277684,277684,0,27322365,277685,12718769,38,3364205,-9629,0,21286,-1660,0,0,144799,4,5906,1,5335,0,2211,13586,12718756,-14253,3354541,0,0,0,-160,0,0,0,0,0,452694,3,388,453082,0,0,0,0,-1040,24932,0,0,243,0,0,0,0,0,-2546901,-1271896,50908540,1812584,260,452694,2702,394370,27227179,0,0,0,0,5,970,0,0,0,0,0,0,11542681,20683,47979,0,23976707,526,0,51715,3585,9718661,105838,0,11568742,707539,0,6,2870552,9405729,451753,9372746,0,0,116596,2322,12,546,615,451960,0,0,0,15494875,0,9137493,9137493,0,35415,4341,0,0,0,392625,592733,78000,0,0,0,37,392625,592733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,9,0,0,0,0,0,0,0,0,"2024-09-05 08:25:42,855"
-16091780,12718769,38,3364207,-9629,0,0,0,0,0,0,0,27322375,277684,277684,0,27322374,277685,12718769,38,3364207,-9629,0,21286,-1660,0,0,144799,4,5906,1,5335,0,2211,13586,12718760,-14253,3354543,0,0,0,-160,0,0,0,0,0,452694,3,395,453089,0,0,0,0,-1040,24932,0,0,243,0,0,0,0,0,-2546818,-1271854,50908540,1812612,260,452694,2702,394370,27227209,0,0,0,0,5,970,0,0,0,0,0,0,11542721,20683,47979,0,23976711,526,0,51715,3585,9718661,105838,0,11568742,707539,0,6,2870552,9405729,451753,9372746,0,0,116596,2322,12,546,615,451960,0,0,0,15494875,0,9137493,9137493,0,35415,4341,0,0,0,392625,592733,78000,0,0,0,37,392625,592733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,9,0,0,0,0,0,0,0,0,"2024-09-05 08:25:52,856"
-16091828,12718777,38,3364208,-9601,0,0,0,0,0,0,0,27322834,277684,277684,0,27322833,277685,12718777,38,3364208,-9601,0,21285,-1652,0,0,144799,4,5906,1,5335,0,2211,13586,12718768,-14252,3354547,0,0,0,-160,0,0,0,0,0,452694,3,449,453143,0,0,0,0,-1040,24932,0,0,243,0,0,0,0,0,-2546822,-1271856,50908540,1812860,260,452694,2702,394370,27227703,0,0,0,0,5,970,0,0,0,0,0,0,11543230,20683,47979,0,23977344,526,0,51715,3708,9718661,105838,0,11568742,707539,0,6,2870552,9405729,451753,9372746,0,0,116596,2322,12,546,615,451960,0,0,0,15494875,0,9137498,9137493,5,35420,4341,0,0,0,392625,592733,78000,0,0,0,37,392625,592733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,9,0,0,0,0,0,0,0,0,"2024-09-05 08:26:02,857"
-16224703,12772740,70607,3309230,-12163,0,0,0,0,0,0,0,29010948,277740,277740,0,29010947,277741,12773142,70619,3309195,-12189,0,21281,-1628,0,0,145993,4,7063,1,6113,0,2312,13586,12835065,-15065,3305700,0,71,0,-198,0,0,0,0,1,473945,3,460,474405,0,0,0,0,-544,25287,0,0,9156,0,0,0,0,0,-2584908,-1290876,50955368,1898076,261,473981,5099,772751,28555060,0,0,0,0,5,970,0,0,0,0,0,0,13319610,91764,51971,0,28918994,596,0,56127,4046,9800373,105838,0,13293910,707539,0,6,4525901,9475548,464140,9442071,0,0,116852,2322,12,546,616,464479,0,0,0,15494875,0,13947343,9137493,1546216,1717617,4405,0,0,0,614321,1646350,350043,0,0,0,37,614321,1646350,0,0,0,0,151,0,151,151,0,0,151,39,0,0,0,0,0,0,0,0,18,0,0,18,0,0,0,0,0,0,0,18,0,0,0,37,9,0,0,0,0,0,0,0,0,"2024-09-05 08:26:12,869"
-16083744,12004960,704012,3308077,-12303,0,0,0,0,0,0,0,29311217,312715,312715,0,29311216,312716,12004957,703959,3308077,-12213,0,21631,-1604,0,0,146345,146935,7505,103995,6555,0,2752,15066,12692683,-15867,3467152,0,0,0,-222,0,0,0,0,1,771313,7,466,771779,0,0,0,0,-544,25287,0,0,171735,0,0,0,0,0,-2556951,-1276915,51562204,3087656,151555,771370,5301,792423,28870758,0,0,0,0,5,970,0,0,0,0,0,0,13790537,1323852,755216,0,30513703,24674,0,759433,4065,10087810,105838,0,15170286,707539,0,6,6400373,9477452,750044,9443604,0,0,118598,2322,20,546,630,745251,0,0,0,15494875,0,15386227,9137493,1729648,1901049,4405,0,0,0,614321,1646350,350043,0,0,0,48,614321,1646350,0,0,0,0,151,0,151,151,0,0,151,39,0,0,0,0,0,0,0,0,18,0,0,18,0,8,0,0,0,0,0,18,0,0,0,127282,117982,0,0,0,0,0,0,0,0,"2024-09-05 08:26:22,894"
