nr_free_pages,nr_zone_inactive_anon,nr_zone_active_anon,nr_zone_inactive_file,nr_zone_active_file,nr_zone_unevictable,nr_zone_write_pending,nr_mlock,nr_bounce,nr_zspages,nr_free_cma,nr_unaccepted,numa_hit,numa_miss,numa_foreign,numa_interleave,numa_local,numa_other,nr_inactive_anon,nr_active_anon,nr_inactive_file,nr_active_file,nr_unevictable,nr_slab_reclaimable,nr_slab_unreclaimable,nr_isolated_anon,nr_isolated_file,workingset_nodes,workingset_refault_anon,workingset_refault_file,workingset_activate_anon,workingset_activate_file,workingset_restore_anon,workingset_restore_file,workingset_nodereclaim,nr_anon_pages,nr_mapped,nr_file_pages,nr_dirty,nr_writeback,nr_writeback_temp,nr_shmem,nr_shmem_hugepages,nr_shmem_pmdmapped,nr_file_hugepages,nr_file_pmdmapped,nr_anon_transparent_hugepages,nr_vmscan_write,nr_vmscan_immediate_reclaim,nr_dirtied,nr_written,nr_throttled_written,nr_kernel_misc_reclaimable,nr_foll_pin_acquired,nr_foll_pin_released,nr_kernel_stack,nr_page_table_pages,nr_sec_page_table_pages,nr_iommu_pages,nr_swapcached,pgpromote_success,pgpromote_candidate,pgdemote_kswapd,pgdemote_direct,pgdemote_khugepaged,nr_dirty_threshold,nr_dirty_background_threshold,pgpgin,pgpgout,pswpin,pswpout,pgalloc_dma,pgalloc_dma32,pgalloc_normal,pgalloc_movable,pgalloc_device,allocstall_dma,allocstall_dma32,allocstall_normal,allocstall_movable,allocstall_device,pgskip_dma,pgskip_dma32,pgskip_normal,pgskip_movable,pgskip_device,pgfree,pgactivate,pgdeactivate,pglazyfree,pgfault,pgmajfault,pglazyfreed,pgrefill,pgreuse,pgsteal_kswapd,pgsteal_direct,pgsteal_khugepaged,pgscan_kswapd,pgscan_direct,pgscan_khugepaged,pgscan_direct_throttle,pgscan_anon,pgscan_file,pgsteal_anon,pgsteal_file,zone_reclaim_failed,pginodesteal,slabs_scanned,kswapd_inodesteal,kswapd_low_wmark_hit_quickly,kswapd_high_wmark_hit_quickly,pageoutrun,pgrotated,drop_pagecache,drop_slab,oom_kill,numa_pte_updates,numa_huge_pte_updates,numa_hint_faults,numa_hint_faults_local,numa_pages_migrated,pgmigrate_success,pgmigrate_fail,thp_migration_success,thp_migration_fail,thp_migration_split,compact_migrate_scanned,compact_free_scanned,compact_isolated,compact_stall,compact_fail,compact_success,compact_daemon_wake,compact_daemon_migrate_scanned,compact_daemon_free_scanned,htlb_buddy_alloc_success,htlb_buddy_alloc_fail,cma_alloc_success,cma_alloc_fail,unevictable_pgs_culled,unevictable_pgs_scanned,unevictable_pgs_rescued,unevictable_pgs_mlocked,unevictable_pgs_munlocked,unevictable_pgs_cleared,unevictable_pgs_stranded,thp_fault_alloc,thp_fault_fallback,thp_fault_fallback_charge,thp_collapse_alloc,thp_collapse_alloc_failed,thp_file_alloc,thp_file_fallback,thp_file_fallback_charge,thp_file_mapped,thp_split_page,thp_split_page_failed,thp_deferred_split_page,thp_split_pmd,thp_scan_exceed_none_pte,thp_scan_exceed_swap_pte,thp_scan_exceed_share_pte,thp_split_pud,thp_zero_page_alloc,thp_zero_page_alloc_failed,thp_swpout,thp_swpout_fallback,balloon_inflate,balloon_deflate,balloon_migrate,swap_ra,swap_ra_hit,ksm_swpin_copy,cow_ksm,zswpin,zswpout,zswpwb,direct_map_level2_splits,direct_map_level3_splits,nr_unstable,timestamp
48673,14424579,1137,3604128,49064,5391,1,4623,0,0,0,0,25453351,105157,105157,2434413,24215078,1343430,14424579,1137,3604078,49064,5391,32703,39180,0,0,58425,3,2174,1,2174,0,1202,12949,14424222,32225,3660552,1,0,0,4065,0,0,0,0,0,428055,3,18770,446771,0,0,448,448,11360,32438,2097,2097,1071,0,0,0,0,0,730450,364779,29649355,1791564,203,428055,3687,397226,25288370,0,0,0,0,5,970,0,0,0,0,0,0,25774813,56103,46099,710,22127697,4880,0,49586,128368,4105440,105838,0,5811699,707539,0,6,2706282,3812956,427168,3784110,0,0,115648,2322,12,219,252,427389,0,0,0,11283212,0,4273668,4273668,0,22314,2153,0,0,0,250911,421068,48665,0,0,0,22,250911,421068,0,0,0,0,2313938,0,2255366,2262042,2257419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,8,0,0,0,0,0,114,0,0,"2024-09-05 08:24:32,796"
77471,14424383,1137,3569567,51222,5391,0,4623,0,0,0,0,26726592,125078,125078,2434413,25488319,1363351,14424383,1137,3569562,51222,5391,35563,39220,0,0,78603,3,2174,1,2174,0,1202,13508,14424036,31874,3628177,0,0,0,4065,0,0,0,0,0,428055,3,18776,446778,0,0,448,448,11360,32438,2097,2097,1072,0,0,0,0,0,725625,362369,34818955,1791592,204,428055,3691,397227,26583720,0,0,0,0,5,970,0,0,0,0,0,0,27108029,57007,46099,710,22808752,4881,0,49586,128368,5430216,105838,0,7138802,707539,0,6,2706282,5140059,427168,5108886,0,0,116262,2322,12,300,337,427389,0,0,0,12073234,0,4954714,4954714,0,30498,2871,0,0,0,327742,511688,66303,0,0,0,24,327742,511688,0,0,0,0,2313938,0,2255366,2262042,2257419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,8,0,0,0,0,0,114,0,0,"2024-09-05 08:24:42,797"
51781,14424407,1137,3589790,52930,5391,0,4623,0,0,0,0,27878584,222401,222401,2434413,26640311,1460674,14424407,1137,3589920,52930,5391,38383,39258,0,0,97693,3,2174,1,2174,0,1202,13586,14424039,30964,3650208,0,0,0,4065,0,0,0,0,0,428055,3,18783,446785,0,0,448,448,11360,32438,2097,2097,1072,0,0,0,0,0,728392,363751,39813271,1791620,204,428055,3709,397229,27835184,0,0,0,0,5,970,0,0,0,0,0,0,28337675,57536,46099,710,23968113,4881,0,49586,128368,6656819,105838,0,8366113,707539,0,6,2706282,6367370,427168,6335489,0,0,116532,2322,12,363,414,427389,0,0,0,13060936,0,6114071,6114071,0,33496,3583,0,0,0,370813,585330,73394,0,0,0,32,370813,585330,0,0,0,0,2313938,0,2255366,2262042,2257419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,8,0,0,0,0,0,114,0,0,"2024-09-05 08:24:52,799"
54925,14422246,1137,3582008,55573,5391,0,4623,0,0,0,0,29103785,242515,242515,2434413,27865512,1480788,14422246,1137,3582044,55573,5391,41204,39308,0,0,117237,4,3702,1,3702,0,1625,13586,14421870,30856,3645043,0,0,0,4066,0,0,0,0,0,430241,3,18846,449034,0,0,448,448,11360,32440,2097,2097,1087,0,0,0,0,0,727345,363228,44789703,1800644,218,430241,3714,397230,29082664,0,0,0,0,5,970,0,0,0,0,0,0,29589633,58185,47013,710,25211230,4952,0,50540,128483,7908337,105838,0,9666576,707539,0,6,2756800,7617315,429350,7584825,0,0,116596,2322,12,443,498,429566,0,0,0,14047942,0,7356581,7356581,0,33496,3583,0,0,0,370813,585330,73394,0,0,0,32,370813,585330,0,0,0,0,2313938,0,2255366,2262042,2257419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,8,0,0,0,0,0,114,0,0,"2024-09-05 08:25:02,800"
50976,14408854,1139,3589048,56980,5391,0,4623,0,0,0,0,30348574,265477,265477,2434413,29110301,1503750,14408854,1139,3589059,56980,5391,44136,39226,0,0,137119,4,4288,1,4288,0,2120,13586,14408466,30304,3653481,0,0,0,4075,0,0,0,0,0,443694,3,18886,462527,0,0,448,448,10560,32444,2097,2097,1123,0,0,0,0,0,729029,364069,49855271,1854760,260,443694,3721,397232,30352627,0,0,0,0,5,970,0,0,0,0,0,0,30861929,58407,47678,710,26477911,5012,0,51324,128518,9179813,105838,0,10998084,707539,0,6,2829826,8875797,442794,8842857,0,0,116596,2322,12,516,581,442982,0,0,0,15100370,0,8622499,8622499,0,33496,3583,0,0,0,370813,585330,73394,0,0,0,34,370813,585330,0,0,0,0,2313938,0,2255366,2262042,2257419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,9,0,0,0,0,0,114,0,0,"2024-09-05 08:25:12,801"
1735239,12750401,1088,3573873,58582,5391,100,4623,0,0,0,0,30858803,277684,277684,2434413,29620529,1515958,12750401,1088,3573873,58582,5391,45300,38555,0,0,144801,4,5714,1,5167,0,2211,13586,12750871,31040,3638859,100,0,0,4075,0,0,0,0,0,452694,3,18994,471535,0,0,448,448,10440,28584,2097,2097,243,0,0,0,0,0,1059432,529069,51919807,1890804,260,452694,3726,397358,30876081,0,0,0,0,5,970,0,0,0,0,0,0,33063628,58731,47979,710,27001029,5091,0,51715,130134,9718661,105838,0,11568742,707539,0,6,2870552,9405729,451753,9372746,0,0,116596,2322,12,546,615,451963,0,0,0,15494875,0,9137493,9137493,0,35415,4341,0,0,0,392625,592733,78000,0,0,0,37,392625,592733,0,0,0,0,2313938,0,2255366,2262042,2257419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,9,0,0,0,0,0,114,0,0,"2024-09-05 08:25:22,853"
1746237,12750180,1088,3573987,58821,5391,4,4623,0,0,0,0,30864369,277684,277684,2434413,29626095,1515958,12750180,1088,3573987,58821,5391,45068,37314,0,0,144799,4,5906,1,5335,0,2211,13586,12750542,31044,3639128,4,0,0,4075,0,0,0,0,0,452694,3,19086,471723,0,0,448,448,10192,28313,2097,2097,243,0,0,0,0,0,1061701,530202,51920347,1891616,260,452694,3726,397358,30881694,0,0,0,0,5,970,0,0,0,0,0,0,33070570,58733,47979,710,27008108,5099,0,51715,131642,9718661,105838,0,11568742,707539,0,6,2870552,9405729,451753,9372746,0,0,116596,2322,12,546,615,451963,0,0,0,15494875,0,9137493,9137493,0,35415,4341,0,0,0,392625,592733,78000,0,0,0,37,392625,592733,0,0,0,0,2313938,0,2255366,2262042,2257419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,9,0,0,0,0,0,114,0,0,"2024-09-05 08:25:32,854"
1747398,12750180,1088,3573989,58821,5391,0,4623,0,0,0,0,30864379,277684,277684,2434413,29626105,1515958,12750180,1088,3573989,58821,5391,45068,37314,0,0,144799,4,5906,1,5335,0,2211,13586,12750546,31044,3639130,0,0,0,4075,0,0,0,0,0,452694,3,19093,471734,0,0,448,448,10192,28313,2097,2097,243,0,0,0,0,0,1061934,530318,51920347,1891660,260,452694,3726,397358,30881725,0,0,0,0,5,970,0,0,0,0,0,0,33070595,58733,47979,710,27008112,5099,0,51715,131642,9718661,105838,0,11568742,707539,0,6,2870552,9405729,451753,9372746,0,0,116596,2322,12,546,615,451963,0,0,0,15494875,0,9137493,9137493,0,35415,4341,0,0,0,392625,592733,78000,0,0,0,37,392625,592733,0,0,0,0,2313938,0,2255366,2262042,2257419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,9,0,0,0,0,0,114,0,0,"2024-09-05 08:25:42,855"
1747811,12750180,1088,3573991,58821,5391,0,4623,0,0,0,0,30864388,277684,277684,2434413,29626114,1515958,12750180,1088,3573991,58821,5391,45068,37314,0,0,144799,4,5906,1,5335,0,2211,13586,12750550,31044,3639132,0,0,0,4075,0,0,0,0,0,452694,3,19100,471741,0,0,448,448,10192,28313,2097,2097,243,0,0,0,0,0,1062017,530360,51920347,1891688,260,452694,3726,397358,30881755,0,0,0,0,5,970,0,0,0,0,0,0,33070635,58733,47979,710,27008116,5099,0,51715,131642,9718661,105838,0,11568742,707539,0,6,2870552,9405729,451753,9372746,0,0,116596,2322,12,546,615,451963,0,0,0,15494875,0,9137493,9137493,0,35415,4341,0,0,0,392625,592733,78000,0,0,0,37,392625,592733,0,0,0,0,2313938,0,2255366,2262042,2257419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,9,0,0,0,0,0,114,0,0,"2024-09-05 08:25:52,856"
1747763,12750188,1088,3573992,58849,5391,0,4623,0,0,0,0,30864847,277684,277684,2434413,29626573,1515958,12750188,1088,3573992,58849,5391,45067,37322,0,0,144799,4,5906,1,5335,0,2211,13586,12750558,31045,3639136,0,0,0,4075,0,0,0,0,0,452694,3,19154,471795,0,0,448,448,10192,28313,2097,2097,243,0,0,0,0,0,1062013,530358,51920347,1891936,260,452694,3726,397358,30882249,0,0,0,0,5,970,0,0,0,0,0,0,33071144,58733,47979,710,27008749,5099,0,51715,131765,9718661,105838,0,11568742,707539,0,6,2870552,9405729,451753,9372746,0,0,116596,2322,12,546,615,451963,0,0,0,15494875,0,9137498,9137493,5,35420,4341,0,0,0,392625,592733,78000,0,0,0,37,392625,592733,0,0,0,0,2313938,0,2255366,2262042,2257419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,9,0,0,0,0,0,114,0,0,"2024-09-05 08:26:02,857"
